AREA;Regione;prov;2015_CodCom;NTN_2015_Box;NTN_2015_Depositi_Pert
Centro;Lazio;RI;G507;0;1
Centro;Lazio;RI;G513;2,08;1,06
Centro;Lazio;RI;G756;4;0
Centro;Lazio;RI;G757;3;3,02
Centro;Lazio;RI;G763;31;5
Centro;Lazio;RI;G764;5;2
Centro;Lazio;RI;G765;7;6,2
Centro;Lazio;RI;G770;0;0
Centro;Lazio;RI;G934;1,5;0
Centro;Lazio;RI;G951;0;2
Centro;Lazio;RI;H282;175,49;47,05
Centro;Lazio;RI;H354;2;0
Centro;Lazio;RI;H427;1;3
Centro;Lazio;RI;H446;2,17;3,79
Centro;Lazio;RI;H713;1;1
Centro;Lazio;RI;I499;9,86;6,25
Centro;Lazio;RI;I581;5;2
Centro;Lazio;RI;I959;8;1
Centro;Lazio;RI;L046;2;2
Centro;Lazio;RI;L189;3;0
Centro;Lazio;RI;L286;4;2,5
Centro;Lazio;RI;L293;3,5;2
Centro;Lazio;RI;L525;0;1
Centro;Lazio;RI;L676;2;1
Centro;Lazio;RM;A062;3,5;0
Centro;Lazio;RM;A084;4;8,17
Centro;Lazio;RM;A132;191,22;42,66
Centro;Lazio;RM;A210;3;5,61
Centro;Lazio;RM;A297;42,61;2,25
Centro;Lazio;RM;A309;1;3
Centro;Lazio;RM;A323;258,8;34,85
Centro;Lazio;RM;A370;2;1,67
Centro;Lazio;RM;A401;42,46;13
Centro;Lazio;RM;A446;3;2
Centro;Lazio;RM;A449;19,5;2,5
Centro;Lazio;RM;A749;2,67;2
Centro;Lazio;RM;B114;81,33;42,22
Centro;Lazio;RM;B472;3;0
Centro;Lazio;RM;B496;23;36
Centro;Lazio;RM;B576;3;1,67
Centro;Lazio;RM;B632;1,5;3
Centro;Lazio;RM;B635;0;1
Centro;Lazio;RM;B649;62,42;6
Centro;Lazio;RM;B687;3;1
Centro;Lazio;RM;B828;16,09;5,55
Centro;Lazio;RM;B932;0;0
Centro;Lazio;RM;C116;27;8,17
Centro;Lazio;RM;C203;8,99;20,72
Centro;Lazio;RM;C237;26,67;10,5
Centro;Lazio;RM;C266;4;1
Centro;Lazio;RM;C390;19;15
Centro;Lazio;RM;C518;1;0,11
Centro;Lazio;RM;C543;4,02;5
Centro;Lazio;RM;C552;138,6;37
Centro;Lazio;RM;C677;8;2,88
Centro;Lazio;RM;C702;0;1
Centro;Lazio;RM;C767;23,5;8
Centro;Lazio;RM;C773;137,68;30,75
Centro;Lazio;RM;C784;3;5,01
Centro;Lazio;RM;C858;75,82;8
Centro;Lazio;RM;C900;25,83;2
Centro;Lazio;RM;D561;51;8
Centro;Lazio;RM;D586;0;0
Centro;Lazio;RM;D707;61;6
Centro;Lazio;RM;D773;137,04;20,45
Centro;Lazio;RM;D875;13,5;10,89
Centro;Lazio;RM;D945;0;1
Centro;Lazio;RM;D964;5,5;7
Centro;Lazio;RM;D972;87,01;13,5
Centro;Lazio;RM;D978;0;1
Centro;Lazio;RM;E091;0;0
Centro;Lazio;RM;E204;110,73;33,24
Centro;Lazio;RM;E263;656,62;113,56
Centro;Lazio;RM;E382;1;1,8
Centro;Lazio;RM;E392;23,75;3,89
Centro;Lazio;RM;E576;2;3
Centro;Lazio;RM;E813;0,5;0
Centro;Lazio;RM;E900;32,18;9,05
Centro;Lazio;RM;E908;4;0
Centro;Lazio;RM;E924;9;5,5
Centro;Lazio;RM;E958;439;83,27
Centro;Lazio;RM;F064;5;2
Centro;Lazio;RM;F127;122,05;29
Centro;Lazio;RM;F477;38,6;4,17
Centro;Lazio;RM;F504;0;0
Centro;Lazio;RM;F534;1;1
Centro;Lazio;RM;F545;9;3
Centro;Lazio;RM;F590;37,5;7
Centro;Lazio;RM;F611;300,55;114,8
Centro;Lazio;RM;F692;2;5
Centro;Lazio;RM;F730;2,67;3,5
Centro;Lazio;RM;F734;16,6;4
Centro;Lazio;RM;F857;2;2
Centro;Lazio;RM;F865;3;2
Centro;Lazio;RM;F871;3;2,67
Centro;Lazio;RM;F880;173,69;44,72
Centro;Lazio;RM;G022;4;14
Centro;Lazio;RM;G274;53,5;16,76
Centro;Lazio;RM;G293;31,5;30
Centro;Lazio;RM;G444;0;0
Centro;Lazio;RM;G704;2;0
Centro;Lazio;RM;G784;1;2,33
Centro;Lazio;RM;G811;460,88;65,16
Centro;Lazio;RM;G874;1;4
Centro;Lazio;RM;H267;37,7;7
Centro;Lazio;RM;H288;54,01;9
Centro;Lazio;RM;H300;0;3,66
Centro;Lazio;RM;H387;0;0,5
Centro;Lazio;RM;H401;0;0
Centro;Lazio;RM;H404;65,8;5,66
Centro;Lazio;RM;H411;1;0
Centro;Lazio;RM;H432;37,13;8,52
Centro;Lazio;RM;H441;1;1
Centro;Lazio;RM;H494;0;0
Centro;Lazio;RM;H501;14255,22;4924,56
Centro;Lazio;RM;H618;0;0
Centro;Lazio;RM;H658;24;10,5
Centro;Lazio;RM;H745;2;0
Centro;Lazio;RM;H942;2;4
Centro;Lazio;RM;I125;14;1
Centro;Lazio;RM;I255;160,16;24,82
Centro;Lazio;RM;I284;6,3;8,5
Centro;Lazio;RM;I352;3;4
Centro;Lazio;RM;I400;1;2,26
Centro;Lazio;RM;I424;0;0
Centro;Lazio;RM;I573;25,51;14,11
Centro;Lazio;RM;I992;16,5;17,77
Centro;Lazio;RM;L182;174,15;53,6
Centro;Lazio;RM;L192;9,29;3
Centro;Lazio;RM;L302;1;0
Centro;Lazio;RM;L401;14;8,33
Centro;Lazio;RM;L611;1;0
Centro;Lazio;RM;L625;1;3
Centro;Lazio;RM;L639;34;10
Centro;Lazio;RM;L719;138,66;43,55
Centro;Lazio;RM;L851;5,5;4,13
Centro;Lazio;RM;M095;0;0
Centro;Lazio;RM;M141;68,67;19,53
Centro;Lazio;RM;M207;43;4
Centro;Lazio;RM;M212;150,77;25,36
Centro;Lazio;RM;M213;196,55;27,2
Centro;Lazio;RM;M272;206,45;37,75
Centro;Lazio;RM;M295;31;16,52
Centro;Lazio;RM;M297;535,04;80,51
Centro;Lazio;VT;A040;13,67;9,5
Centro;Lazio;VT;A412;2;1
Centro;Lazio;VT;A577;6,5;7,1
Centro;Lazio;VT;A628;1,67;0,88
Centro;Lazio;VT;A701;10;6,75
Centro;Lazio;VT;A704;3,53;8,5
Centro;Lazio;VT;A706;2;2
Centro;Lazio;VT;A857;7,67;2
Centro;Lazio;VT;A949;3,25;9,44
Centro;Lazio;VT;A955;11;4
Centro;Lazio;VT;B388;2;1
Centro;Lazio;VT;B597;2,22;0,78
Centro;Lazio;VT;B604;11,55;8,33
Centro;Lazio;VT;B663;10;3
Centro;Lazio;VT;B688;24;11,5
Centro;Lazio;VT;B691;8;5,37
Centro;Lazio;VT;B735;6;0
Centro;Lazio;VT;C269;3;0,25
Centro;Lazio;VT;C315;4;4
Centro;Lazio;VT;C446;1;2
Centro;Lazio;VT;C447;1;3
Centro;Lazio;VT;C765;36,51;16,08
Centro;Lazio;VT;C780;3;1
Centro;Lazio;VT;C988;6,39;4
Centro;Lazio;VT;D024;36,33;28,08
Centro;Lazio;VT;D452;9,5;6,16
Centro;Lazio;VT;D475;2,42;3
Centro;Lazio;VT;D503;2;4,89
Centro;Lazio;VT;D870;4,5;5,2
Centro;Lazio;VT;E126;1;1
Centro;Lazio;VT;E128;3,05;5
Centro;Lazio;VT;E210;4,5;3,13
Centro;Lazio;VT;E330;0;3
Centro;Lazio;VT;E467;0;2
Centro;Lazio;VT;E713;1;3
Centro;Lazio;VT;E978;2;1
Centro;Lazio;VT;F419;82;75,98
Centro;Lazio;VT;F499;20,67;16,33
Centro;Lazio;VT;F603;5;3,33
Centro;Lazio;VT;F606;5,5;0
Centro;Lazio;VT;F868;12,3;6,38
Centro;Lazio;VT;G065;0;1,33
Centro;Lazio;VT;G111;7;5
Centro;Lazio;VT;G135;31,38;11,25
Centro;Lazio;VT;G571;2;3,35
Centro;Lazio;VT;H071;3;0
Centro;Lazio;VT;H534;19,5;13
Centro;Lazio;VT;H913;0,5;5,5
Centro;Lazio;VT;H969;2,5;1
Centro;Lazio;VT;I855;16,5;6
Centro;Lazio;VT;L017;45,17;34,97
Centro;Lazio;VT;L150;1;3,5
Centro;Lazio;VT;L310;14,5;10
Centro;Lazio;VT;L569;3,33;3,78
Centro;Lazio;VT;L612;6,33;0,5
Centro;Lazio;VT;L713;2;4
Centro;Lazio;VT;L814;26,5;18,63
Centro;Lazio;VT;L882;9,67;7
Centro;Lazio;VT;M082;425,67;98,26
Centro;Lazio;VT;M086;21,16;8
Centro;Marche;AN;A092;19;1,33
Centro;Marche;AN;A271;297,89;40,96
Centro;Marche;AN;A366;7,17;2
Centro;Marche;AN;A626;1,84;0,5
Centro;Marche;AN;A769;2,5;0
Centro;Marche;AN;B468;43,83;6,5
Centro;Marche;AN;B470;13;3
Centro;Marche;AN;C060;22,11;1
Centro;Marche;AN;C100;74,66;3,08
Centro;Marche;AN;C152;2;0
Centro;Marche;AN;C248;7,67;1
Centro;Marche;AN;C524;5,87;2
Centro;Marche;AN;C615;66,81;5,13
Centro;Marche;AN;D007;5;0
Centro;Marche;AN;D211;11,39;7
Centro;Marche;AN;D451;86,76;32
Centro;Marche;AN;D472;94,94;4
Centro;Marche;AN;D597;13;3,5
Centro;Marche;AN;D965;4;1
Centro;Marche;AN;E388;187,56;13,01
Centro;Marche;AN;E690;43,49;5
Centro;Marche;AN;E837;34,31;1
Centro;Marche;AN;F145;5;0
Centro;Marche;AN;F381;17,37;3
Centro;Marche;AN;F401;12,5;1,25
Centro;Marche;AN;F453;3,5;1,25
Centro;Marche;AN;F560;28,75;4,5
Centro;Marche;AN;F581;2,17;1
Centro;Marche;AN;F600;8,33;2
Centro;Marche;AN;F634;35,5;2
Centro;Marche;AN;F745;1;0
Centro;Marche;AN;F978;46,99;2,06
Centro;Marche;AN;G003;14;3
Centro;Marche;AN;G157;229,57;11
Centro;Marche;AN;G771;4;0,4
Centro;Marche;AN;G803;42,9;1
Centro;Marche;AN;H575;6;0
Centro;Marche;AN;H979;5;1,5
Centro;Marche;AN;I071;1;1
Centro;Marche;AN;I251;6;2
Centro;Marche;AN;I461;16;9,92
Centro;Marche;AN;I608;240,48;56,52
Centro;Marche;AN;I643;5,5;0
Centro;Marche;AN;I653;1;4
Centro;Marche;AN;I758;48;2,67
Centro;Marche;AN;I932;8,5;1,5
Centro;Marche;AN;M318;34,5;1,12
Centro;Marche;AP;A044;3;1,67
Centro;Marche;AP;A047;9;1
Centro;Marche;AP;A233;29;1,5
Centro;Marche;AP;A252;8,5;7,6
Centro;Marche;AP;A335;6,11;0
Centro;Marche;AP;A437;2,8;5,97
Centro;Marche;AP;A462;152,52;43,2
Centro;Marche;AP;A760;0;1,5
Centro;Marche;AP;B534;5;2
Centro;Marche;AP;B727;3;0
Centro;Marche;AP;C070;6,5;0
Centro;Marche;AP;C093;33,2;1
Centro;Marche;AP;C321;1;1
Centro;Marche;AP;C331;5;0
Centro;Marche;AP;C877;23,75;0
Centro;Marche;AP;C935;16;3,5
Centro;Marche;AP;D096;0,11;0
Centro;Marche;AP;D210;35,5;8
Centro;Marche;AP;D477;5,75;3
Centro;Marche;AP;D542;110,85;22
Centro;Marche;AP;D652;54,67;7,04
Centro;Marche;AP;D691;0,66;0
Centro;Marche;AP;D760;0;0
Centro;Marche;AP;E207;84,5;15,12
Centro;Marche;AP;E208;2,22;0
Centro;Marche;AP;E447;1;0
Centro;Marche;AP;E807;7,34;1
Centro;Marche;AP;E868;5;1
Centro;Marche;AP;F021;1;0
Centro;Marche;AP;F044;5,03;1,02
Centro;Marche;AP;F379;3;0
Centro;Marche;AP;F380;15;1,5
Centro;Marche;AP;F415;3;0,25
Centro;Marche;AP;F428;5;0
Centro;Marche;AP;F487;0;0
Centro;Marche;AP;F493;1;0,79
Centro;Marche;AP;F501;4;0
Centro;Marche;AP;F509;2,5;3
Centro;Marche;AP;F516;0;5,79
Centro;Marche;AP;F517;7;0,33
Centro;Marche;AP;F520;12,32;4,86
Centro;Marche;AP;F522;31,46;1
Centro;Marche;AP;F536;1;0
Centro;Marche;AP;F549;0;0
Centro;Marche;AP;F570;0,83;1
Centro;Marche;AP;F591;61,84;13
Centro;Marche;AP;F599;0;0
Centro;Marche;AP;F614;3;2
Centro;Marche;AP;F626;0,5;0
Centro;Marche;AP;F653;7,84;1
Centro;Marche;AP;F664;0;0
Centro;Marche;AP;F665;0;2
Centro;Marche;AP;F697;1,33;1,33
Centro;Marche;AP;F722;0;1
Centro;Marche;AP;G005;8,67;2
Centro;Marche;AP;G137;0;0
Centro;Marche;AP;G289;0;0
Centro;Marche;AP;G403;19,5;2
Centro;Marche;AP;G516;6;3
Centro;Marche;AP;G873;4;0,5
Centro;Marche;AP;G920;66,83;12,16
Centro;Marche;AP;G921;64,78;13,2
Centro;Marche;AP;H182;0;1
Centro;Marche;AP;H321;6;2
Centro;Marche;AP;H390;5;1
Centro;Marche;AP;H588;1;0
Centro;Marche;AP;H769;239,2;57,25
Centro;Marche;AP;I315;2,25;0
Centro;Marche;AP;I324;29,5;3,5
Centro;Marche;AP;I774;2,13;1
Centro;Marche;AP;I912;26;3,5
Centro;Marche;AP;L279;0,12;0
Centro;Marche;AP;L728;7,5;0,5
Centro;Marche;MC;A031;1;0
Centro;Marche;MC;A329;3;4,26
Centro;Marche;MC;A334;14,17;3
Centro;Marche;MC;A739;5;2
Centro;Marche;MC;A947;3;2
Centro;Marche;MC;B398;6,5;3
Centro;Marche;MC;B474;18,72;6,08
Centro;Marche;MC;B562;2;0
Centro;Marche;MC;C251;11,5;1,67
Centro;Marche;MC;C267;0;0
Centro;Marche;MC;C582;2;0
Centro;Marche;MC;C704;14,9;7,5
Centro;Marche;MC;C770;236,58;37,71
Centro;Marche;MC;C886;2,44;1
Centro;Marche;MC;D042;38,67;4,5
Centro;Marche;MC;D429;13,95;1
Centro;Marche;MC;D564;4,9;1,62
Centro;Marche;MC;D566;0;0
Centro;Marche;MC;D609;0,33;0
Centro;Marche;MC;D628;1;0,5
Centro;Marche;MC;D853;2;2
Centro;Marche;MC;E228;0;0
Centro;Marche;MC;E694;0;4,17
Centro;Marche;MC;E783;208,21;39,53
Centro;Marche;MC;F051;36;10,24
Centro;Marche;MC;F268;5,92;6,56
Centro;Marche;MC;F454;17,82;2
Centro;Marche;MC;F460;1;0
Centro;Marche;MC;F482;34;7
Centro;Marche;MC;F496;6;0
Centro;Marche;MC;F552;2;3
Centro;Marche;MC;F567;20;3
Centro;Marche;MC;F621;13,17;2,67
Centro;Marche;MC;F622;1;0
Centro;Marche;MC;F632;65,69;13,38
Centro;Marche;MC;F749;17,72;8,5
Centro;Marche;MC;F793;1;0
Centro;Marche;MC;G436;0,5;3,34
Centro;Marche;MC;G515;3;0
Centro;Marche;MC;G637;2;3
Centro;Marche;MC;G657;3;1
Centro;Marche;MC;G690;1;6
Centro;Marche;MC;G919;94,41;17,87
Centro;Marche;MC;H211;57,8;9
Centro;Marche;MC;H323;5;2,2
Centro;Marche;MC;H876;4;2
Centro;Marche;MC;I156;42,43;10,75
Centro;Marche;MC;I286;2,17;1
Centro;Marche;MC;I436;14,41;5,38
Centro;Marche;MC;I569;2,3;1,5
Centro;Marche;MC;I651;3;0
Centro;Marche;MC;I661;0,69;1,38
Centro;Marche;MC;L191;69;16,08
Centro;Marche;MC;L366;31,84;9,13
Centro;Marche;MC;L501;3;2
Centro;Marche;MC;L517;12,5;3,75
Centro;Marche;MC;M078;4,33;6
Centro;Marche;PS;A035;4;1
Centro;Marche;PS;A327;1;0
Centro;Marche;PS;A493;2,14;1
Centro;Marche;PS;A639;1;0
Centro;Marche;PS;A740;0,5;0,33
Centro;Marche;PS;B026;2;1
Centro;Marche;PS;B352;7,95;0,22
Centro;Marche;PS;B636;2;3,23
Centro;Marche;PS;B816;3;0,67
Centro;Marche;PS;B846;50;2
Centro;Marche;PS;C080;1,75;1
Centro;Marche;PS;D488;291,06;37,42
Centro;Marche;PS;D541;19,5;2
Centro;Marche;PS;D749;15;2
Centro;Marche;PS;D791;0;0
Centro;Marche;PS;D807;0;0
Centro;Marche;PS;D808;2;2
Centro;Marche;PS;D836;41,5;2,75
Centro;Marche;PS;E122;37;1
Centro;Marche;PS;E351;3;2
Centro;Marche;PS;E743;2;0
Centro;Marche;PS;E785;2,5;6,17
Centro;Marche;PS;E838;1;0
Centro;Marche;PS;F135;1;1
Centro;Marche;PS;F136;4;0
Centro;Marche;PS;F137;27,5;2,06
Centro;Marche;PS;F310;13,5;4
Centro;Marche;PS;F347;6;1
Centro;Marche;PS;F348;77,56;6
Centro;Marche;PS;F450;2;0
Centro;Marche;PS;F467;0;0
Centro;Marche;PS;F474;2;0
Centro;Marche;PS;F478;6;0
Centro;Marche;PS;F497;9;1,5
Centro;Marche;PS;F524;2;0
Centro;Marche;PS;F533;20,38;1
Centro;Marche;PS;F555;5;0,07
Centro;Marche;PS;F589;11;1
Centro;Marche;PS;G089;3,17;1
Centro;Marche;PS;G416;0;0
Centro;Marche;PS;G433;3,4;1
Centro;Marche;PS;G453;2;4
Centro;Marche;PS;G479;345,97;96,23
Centro;Marche;PS;G514;4;1,11
Centro;Marche;PS;G537;2;0
Centro;Marche;PS;G551;2;4
Centro;Marche;PS;G627;1;0
Centro;Marche;PS;G682;3;0
Centro;Marche;PS;H721;38,61;1
Centro;Marche;PS;H809;11;1
Centro;Marche;PS;H886;0;0
Centro;Marche;PS;H949;5;4,01
Centro;Marche;PS;H958;5,5;0
Centro;Marche;PS;I201;5;2,5
Centro;Marche;PS;I287;5;3,29
Centro;Marche;PS;I344;2;0
Centro;Marche;PS;I459;7,19;1,61
Centro;Marche;PS;I460;0;1,17
Centro;Marche;PS;I654;1;5
Centro;Marche;PS;I670;14;0,67
Centro;Marche;PS;L034;1;0
Centro;Marche;PS;L078;1,83;0
Centro;Marche;PS;L081;35,29;1,33
Centro;Marche;PS;L498;14,5;2,34
Centro;Marche;PS;L500;24,55;7,93
Centro;Marche;PS;M331;58,5;4
Centro;Toscana;AR;A291;6;6,5
Centro;Toscana;AR;A390;447,06;67,1
Centro;Toscana;AR;A541;1,5;3,5
Centro;Toscana;AR;A851;30,97;3,59
Centro;Toscana;AR;B243;49,5;4,08
Centro;Toscana;AR;B670;14;2,05
Centro;Toscana;AR;B693;0;0
Centro;Toscana;AR;C102;5,52;2,58
Centro;Toscana;AR;C263;2,26;4,35
Centro;Toscana;AR;C318;6;0,5
Centro;Toscana;AR;C319;40,3;5,57
Centro;Toscana;AR;C407;47,63;6
Centro;Toscana;AR;C648;0;3
Centro;Toscana;AR;C663;4,5;1
Centro;Toscana;AR;C774;35,75;8
Centro;Toscana;AR;D077;76,96;12,84
Centro;Toscana;AR;D649;23,61;3
Centro;Toscana;AR;E468;8;0
Centro;Toscana;AR;E693;25,5;7,39
Centro;Toscana;AR;E718;12,17;1
Centro;Toscana;AR;E933;17;0
Centro;Toscana;AR;F565;0;1,33
Centro;Toscana;AR;F594;5,06;0
Centro;Toscana;AR;F628;16,01;3,99
Centro;Toscana;AR;F656;102,1;18,32
Centro;Toscana;AR;G139;3;1,33
Centro;Toscana;AR;G451;7,75;0,75
Centro;Toscana;AR;G653;3,67;1,67
Centro;Toscana;AR;G879;19,11;1
Centro;Toscana;AR;H901;79,11;7,28
Centro;Toscana;AR;I155;47,25;12,34
Centro;Toscana;AR;I681;1,33;2
Centro;Toscana;AR;I991;40,2;2
Centro;Toscana;AR;L038;0,33;0
Centro;Toscana;AR;L123;32,75;3,83
Centro;Toscana;AR;M322;42,75;4,38
Centro;Toscana;AR;M329;15,17;2
Centro;Toscana;FI;A564;128,38;20,66
Centro;Toscana;FI;A632;60,46;8,18
Centro;Toscana;FI;A633;14,83;2,33
Centro;Toscana;FI;B036;61,01;13,56
Centro;Toscana;FI;B406;127,08;10,33
Centro;Toscana;FI;B507;262,22;21,33
Centro;Toscana;FI;B684;25,94;5
Centro;Toscana;FI;B962;256,1;79,88
Centro;Toscana;FI;C101;59,51;16,01
Centro;Toscana;FI;C529;38,75;5,67
Centro;Toscana;FI;C540;34,26;39,18
Centro;Toscana;FI;D299;27,29;4
Centro;Toscana;FI;D403;226,27;41,34
Centro;Toscana;FI;D575;58,03;8,5
Centro;Toscana;FI;D612;1357,47;420,76
Centro;Toscana;FI;D613;19,05;2,37
Centro;Toscana;FI;D815;80,05;8,67
Centro;Toscana;FI;D895;17,31;4,22
Centro;Toscana;FI;E169;44,86;11,94
Centro;Toscana;FI;E291;72;8,75
Centro;Toscana;FI;E466;87,16;11,67
Centro;Toscana;FI;E668;9;6
Centro;Toscana;FI;E971;9,5;1,8
Centro;Toscana;FI;F398;14;4
Centro;Toscana;FI;F551;70,68;6
Centro;Toscana;FI;F648;61,67;14,33
Centro;Toscana;FI;G270;1;2
