Area;Regione;Provincia;2024_CodCom;NTN_2024_Depositi_Pert;NTN_2024_Box
Nord Est;Friuli- Venezia Giulia;PN;C699;1,5;1
Nord Ovest;Piemonte;AT;C701;1;0
Centro;Lazio;RM;C702;0;1
Nord Ovest;Lombardia;CR;C703;1;8,5
Centro;Marche;MC;C704;24,17;46,17
Centro;Toscana;GR;C705;15,17;15
Nord Ovest;Lombardia;MI;C707;230,71;570,15
Isole;Sicilia;PA;C708;12,83;17,5
Nord Ovest;Lombardia;SO;C709;3;1
Sud;Calabria;RC;C710;2;1
Nord Ovest;Piemonte;TO;C711;3;2
Nord Est;Veneto;PD;C713;1,85;6
Nord Est;Veneto;VE;C714;0;18
Nord Ovest;Piemonte;TO;C715;1;0
Sud;Campania;CE;C716;0;0
Nord Ovest;Liguria;IM;C718;15,33;25,5
Sud;Campania;BN;C719;2;3
Nord Ovest;Piemonte;TO;C722;46,45;170,34
Sud;Basilicata;MT;C723;1;1
Nord Ovest;Lombardia;CO;C724;8,71;25,5
Sud;Calabria;KR;C725;9,9;2,2
Sud;Calabria;KR;C726;10,2;4
Nord Ovest;Lombardia;BG;C728;13,83;65,83
Nord Ovest;Liguria;SV;C729;6,5;8
Nord Ovest;Lombardia;BG;C730;14,48;59,51
Nord Ovest;Lombardia;VA;C732;26,5;84,27
Nord Ovest;Lombardia;MI;C733;18;112,38
Nord Est;Veneto;TV;C735;5,75;13,5
Nord Ovest;Piemonte;CN;C738;0;2
Nord Ovest;Piemonte;AT;C739;2;5,25
Centro;Lazio;LT;C740;66,5;111
Sud;Puglia;BR;C741;25,58;51,25
Centro;Umbria;PG;C742;4,5;27,5
Nord Est;Veneto;PD;C743;12;177,9
Centro;Umbria;PG;C744;22,25;57,27
Centro;Umbria;PG;C745;68;209,92
Centro;Lazio;RI;C746;13;28,33
Sud;Calabria;RC;C747;12,17;6,34
Centro;Lazio;RI;C749;1;0
Sud;Abruzzo;PE;C750;25,56;121,42
Nord Ovest;Lombardia;VA;C751;5,5;24,34
Nord Ovest;Lombardia;LC;C752;10;17,71
Nord Ovest;Liguria;IM;C755;6;7
Nord Ovest;Piemonte;VC;C757;0;0
Nord Est;Friuli- Venezia Giulia;UD;C758;24;98,33
Nord Ovest;Lombardia;BG;C759;6;37,3
Nord Ovest;Lombardia;BS;C760;12;10,3
Sud;Calabria;CS;C763;6;1
Sud;Molise;CB;C764;14,5;7
Centro;Lazio;VT;C765;24,47;79,17
Sud;Abruzzo;AQ;C766;2,25;0
Centro;Lazio;RM;C767;15,33;28,01
Sud;Abruzzo;CH;C768;0;0
Sud;Molise;IS;C769;3;0
Centro;Marche;MC;C770;141,92;418,46
Sud;Abruzzo;PE;C771;1;3,22
Sud;Molise;CB;C772;7;2,17
Centro;Lazio;RM;C773;120,2;301,05
Centro;Toscana;AR;C774;13,5;26
Sud;Abruzzo;CH;C776;2;2
Nord Est;Emilia-Romagna;FO;C777;5;17,83
Sud;Abruzzo;AQ;C778;1;0
Sud;Abruzzo;PE;C779;3,5;4
Centro;Lazio;VT;C780;5;5,5
Sud;Abruzzo;TE;C781;2,38;5,39
Centro;Toscana;GR;C782;16;8
Sud;Abruzzo;AQ;C783;4;4
Centro;Lazio;RM;C784;11,5;13,67
Nord Ovest;Lombardia;SO;C785;17,42;16
Nord Ovest;Lombardia;CO;C787;7;2
Nord Ovest;Lombardia;BG;C789;2,66;3,66
Nord Est;Friuli- Venezia Giulia;PN;C790;2;1
Nord Est;Friuli- Venezia Giulia;PN;C791;1;1
Nord Ovest;Piemonte;CN;C792;3;5
Nord Ovest;Piemonte;TO;C793;4;9
Sud;Calabria;CS;C795;0;1
Nord Ovest;Lombardia;VA;C796;2;10,84
Nord Ovest;Lombardia;BG;C800;39,19;132,62
Nord Ovest;Piemonte;TO;C801;4;5
Nord Ovest;Piemonte;TO;C803;16,99;34,91
Nord Ovest;Piemonte;AT;C804;0;0
Nord Ovest;Lombardia;BS;C806;26,96;95,04
Nord Ovest;Piemonte;AT;C807;9;7,75
Nord Ovest;Lombardia;VA;C810;9;21
Sud;Abruzzo;AQ;C811;1;1
Nord Est;Veneto;PD;C812;4,82;54,46
Nord Ovest;Lombardia;PV;C813;3;3
Nord Est;Emilia-Romagna;FE;C814;21,56;77,89
Nord Est;Veneto;TV;C815;15,5;35,17
Nord Ovest;Lombardia;LO;C816;63,06;156,27
Nord Est;Friuli- Venezia Giulia;UD;C817;24;140,16
Isole;Sardegna;SS;C818;0,15;2
Nord Ovest;Piemonte;BI;C819;10,1;20
Nord Ovest;Lombardia;MI;C820;25,5;58,65
Nord Ovest;Valle d'Aosta;AO;C821;25,34;16
Nord Ovest;Liguria;GE;C823;31,68;80,22
Nord Est;Veneto;VI;C824;1;17,5
Nord Ovest;Liguria;GE;C826;29,59;31,5
Nord Ovest;Piemonte;NO;C829;1,5;8
Nord Ovest;Lombardia;BG;C835;6,8;19,7
Centro;Lazio;FR;C836;1;2
Nord Est;Emilia-Romagna;PC;C838;6,81;10
Nord Ovest;Lombardia;LC;C839;36,31;180,16
Centro;Lazio;RI;C841;3,5;1
Sud;Abruzzo;AQ;C844;1;2
Centro;Umbria;PG;C845;6;23
Sud;Campania;BN;C846;3;1
Centro;Toscana;SI;C847;27,63;162,93
Nord Est;Veneto;TV;C848;4;49,42
Nord Ovest;Lombardia;BS;C850;22;45,45
Nord Ovest;Lombardia;LC;C851;1,5;10,5
Nord Est;Emilia-Romagna;PR;C852;50,5;169,83
Sud;Abruzzo;PE;C853;8;25,5
Sud;Molise;CB;C854;3;3
Sud;Abruzzo;CH;C855;3;2
Sud;Abruzzo;CH;C856;1;2
Centro;Lazio;RI;C857;2;3
Centro;Lazio;RM;C858;38,75;154,14
Centro;Lazio;RI;C859;1;5
Nord Ovest;Piemonte;TO;C860;248,76;567,08
Sud;Abruzzo;AQ;C862;1;3
Centro;Lazio;FR;C864;0;1
Sud;Puglia;LE;C865;0;7
Sud;Abruzzo;AQ;C866;0;2
Nord Ovest;Piemonte;TO;C867;1;5
Nord Ovest;Piemonte;TO;C868;1;5
Centro;Toscana;LI;C869;57,62;151,18
Centro;Lazio;FR;C870;2;0
Isole;Sicilia;PA;C871;13,67;0
Sud;Molise;CB;C875;2,33;0,5
Centro;Lazio;RI;C876;4,5;13
Centro;Marche;AP;C877;6;28,75
Sud;Molise;IS;C878;0,12;1
Sud;Campania;SA;C879;3,08;2
Centro;Lazio;RI;C880;10;2
Isole;Sardegna;CA;C882;0;0
Nord Ovest;Lombardia;BS;C883;8,14;12
Nord Ovest;Piemonte;VC;C884;0;0
Nord Est;Friuli- Venezia Giulia;UD;C885;6;16
Centro;Marche;MC;C886;3,89;4,5
Sud;Basilicata;MT;C888;4;4
Nord Est;Veneto;VR;C890;14,21;66,5
Nord Ovest;Lombardia;BS;C893;11;76,16
Nord Ovest;Lombardia;BG;C894;21,29;105,04
Nord Ovest;Lombardia;MI;C895;199,45;487,17
Nord Est;Veneto;VR;C897;31,02;108,02
Centro;Lazio;RM;C900;6;15
Sud;Abruzzo;TE;C901;14,25;23,5
Nord Ovest;Lombardia;CO;C902;5;5
Nord Ovest;Lombardia;SO;C903;3,5;3
Nord Est;Emilia-Romagna;PR;C904;4;78,33
Sud;Calabria;CS;C905;1;1
Nord Ovest;Lombardia;MI;C908;6,5;28
Nord Ovest;Lombardia;BG;C910;6,66;12,83
Nord Ovest;Lombardia;VA;C911;2;16
Nord Est;Emilia-Romagna;FE;C912;55,62;265,77
Centro;Toscana;MS;C914;7;1,5
Nord Ovest;Lombardia;LO;C917;6,25;43
Nord Est;Friuli- Venezia Giulia;UD;C918;2;1
Nord Est;Veneto;BL;C919;7,54;18,97
Nord Est;Veneto;BL;C920;17,76;12,69
Nord Ovest;Lombardia;VA;C922;5,05;23,96
Nord Ovest;Lombardia;BS;C925;4;29
Nord Ovest;Piemonte;NO;C926;5,58;21,5
Isole;Sicilia;RG;C927;18;69,19
Isole;Sicilia;AG;C928;1;2
Sud;Campania;NA;C929;1;1
Nord Ovest;Lombardia;MN;C930;1;3
Nord Ovest;Lombardia;CO;C933;463,98;1158,09
Nord Est;Emilia-Romagna;PR;C934;0,5;6,67
Centro;Marche;AP;C935;6;11
Nord Ovest;Lombardia;CO;C936;2,46;6,75
Nord Ovest;Lombardia;BG;C937;18;75
Nord Est;Veneto;VE;C938;2,5;21
Sud;Campania;CE;C939;3,88;2
Sud;Campania;SA;C940;1;0
Sud;Molise;IS;C941;1;1
Nord Est;Veneto;VR;C943;0,33;13,16
Centro;Lazio;RI;C946;0;1
Nord Ovest;Lombardia;BS;C948;29,81;166,06
Nord Est;Veneto;VE;C950;9,1;75,61
Nord Est;Emilia-Romagna;MO;C951;22,59;104,07
Nord Ovest;Lombardia;MI;C952;119,23;241,42
Sud;Calabria;RC;C954;5,5;4
Nord Ovest;Piemonte;TO;C955;28,5;38,5
Isole;Sicilia;ME;C956;1;0
Nord Est;Veneto;TV;C957;132,79;656,28
Nord Ovest;Lombardia;PV;C958;3,5;19
Centro;Lazio;RI;C959;2;9
Sud;Calabria;CZ;C960;0;0
Nord Ovest;Piemonte;AL;C962;1;1,5
Nord Est;Emilia-Romagna;RA;C963;6,5;66,92
Nord Est;Veneto;PD;C964;6;88,66
Isole;Sicilia;PA;C968;6;8
Centro;Lazio;RI;C969;2,5;9,17
Sud;Campania;AV;C971;2;3,92
Sud;Abruzzo;TE;C972;3,5;18
Sud;Campania;SA;C973;3;1
Sud;Campania;SA;C974;12,68;10,93
Sud;Puglia;BA;C975;66,8;234,94
Sud;Campania;AV;C976;4,26;5,63
Nord Ovest;Piemonte;AL;C977;1;6
Sud;Puglia;LE;C978;10;32,79
Nord Ovest;Lombardia;PV;C979;0;27
Nord Est;Emilia-Romagna;FE;C980;29;162,05
Nord Ovest;Lombardia;PV;C982;3;3
Sud;Puglia;BA;C983;129,29;139,45
Sud;Campania;SA;C984;3,11;3,42
Nord Ovest;Lombardia;MI;C986;92,84;291,74
Nord Est;Veneto;RO;C987;1;16,75
Centro;Lazio;VT;C988;3;8
Centro;Umbria;PG;C990;51,75;195,94
Nord Est;Friuli- Venezia Giulia;PN;C991;26,05;128,36
Nord Est;Veneto;TV;C992;7;57
Nord Est;Friuli- Venezia Giulia;PN;C993;3;15
Nord Ovest;Liguria;GE;C995;0;0
Centro;Toscana;LU;C996;13;17
Centro;Lazio;FR;C998;6;1
Sud;Abruzzo;AQ;C999;1;1
Centro;Lazio;LT;D003;26,25;18,5
Nord Est;Emilia-Romagna;RN;D004;2,5;49,87
Sud;Puglia;LE;D006;11,75;12
Centro;Marche;AN;D007;9;15
Nord Ovest;Piemonte;TO;D008;10,03;29,06
Isole;Sicilia;PA;D009;12,78;13,17
Sud;Basilicata;PZ;D010;10;5,12
Sud;Campania;SA;D011;1;1,67
Nord Ovest;Valle d'Aosta;AO;D012;55,03;157,63
Nord Ovest;Lombardia;MI;D013;105,45;276,04
Nord Ovest;Lombardia;BG;D015;2,5;8,5
Nord Ovest;Lombardia;BG;D016;4;9,33
Nord Ovest;Lombardia;MI;D018;83,14;233,23
Nord Ovest;Lombardia;MI;D019;70,22;167,61
Nord Est;Veneto;VI;D020;18,63;66,62
Nord Ovest;Lombardia;LO;D021;4;35
Nord Ovest;Piemonte;CN;D022;6;13
Centro;Lazio;VT;D024;36,19;55,4
Nord Est;Emilia-Romagna;PR;D026;7;8,72
Nord Est;Friuli- Venezia Giulia;UD;D027;14;27,83
Nord Ovest;Lombardia;LO;D028;4;7
Nord Ovest;Lombardia;LO;D029;1,89;1,89
Nord Est;Veneto;TV;D030;8,11;36,16
Nord Ovest;Lombardia;MI;D033;0;3,5
Nord Est;Emilia-Romagna;RE;D037;53,08;268,32
Nord Ovest;Lombardia;MI;D038;19;63
Nord Est;Veneto;PD;D040;1,86;22,5
Nord Ovest;Lombardia;CO;D041;4;5
Centro;Marche;MC;D042;32,68;62,25
Sud;Abruzzo;TE;D043;6;21
Sud;Puglia;LE;D044;4;2
Nord Ovest;Lombardia;MI;D045;158,7;261,39
Nord Ovest;Piemonte;AT;D046;0;0
Sud;Calabria;CZ;D049;2;1
Nord Ovest;Piemonte;AT;D050;0;1
Nord Ovest;Piemonte;AT;D051;2;0
Nord Ovest;Piemonte;AT;D052;0;2
Nord Est;Emilia-Romagna;PC;D054;5;9
Nord Ovest;Lombardia;CR;D056;1;14
Nord Ovest;Lombardia;CR;D057;1;9
Nord Ovest;Lombardia;BS;D058;12,28;62,59
Nord Est;Emilia-Romagna;PC;D061;6;37,15
Nord Ovest;Piemonte;CN;D062;4;7
Nord Ovest;Lombardia;BS;D064;35,66;127,04
Nord Ovest;Lombardia;LC;D065;1;2,34
Nord Ovest;Lombardia;BG;D066;5;16,5
Nord Ovest;Lombardia;LO;D068;0;9
Nord Ovest;Piemonte;AT;D072;0;0
Sud;Abruzzo;TE;D076;2;0
Centro;Toscana;AR;D077;25,66;98,15
Sud;Abruzzo;PE;D078;0;0
Nord Ovest;Lombardia;PV;D081;5;8
Nord Ovest;Lombardia;BS;D082;5;18,5
Nord Est;Friuli- Venezia Giulia;UD;D085;1;3,5
Sud;Calabria;CS;D086;98,34;243,12
Nord Ovest;Liguria;IM;D087;7;1
Nord Ovest;Lombardia;SO;D088;23,24;23,87
Sud;Calabria;RC;D089;0;0
Nord Ovest;Piemonte;TO;D092;3;9
Nord Ovest;Piemonte;CN;D093;5;4,11
Nord Ovest;Piemonte;BI;D094;115,16;174,06
Nord Ovest;Liguria;SV;D095;5;6
Centro;Marche;AP;D096;1;2
Nord Ovest;Piemonte;VB;D099;16;4
Isole;Sardegna;SS;D100;2;1
Nord Ovest;Piemonte;AT;D101;0;5
Nord Ovest;Piemonte;AL;D102;1,22;0
Nord Ovest;Lombardia;BG;D103;0;6,84
Nord Est;Veneto;RO;D105;3,98;13
Nord Est;Veneto;VI;D107;3;94,85
Centro;Umbria;PG;D108;2,5;2,5
Nord Ovest;Lombardia;PV;D109;0;3
Nord Ovest;Lombardia;BG;D110;3;37,06
Nord Ovest;Lombardia;BG;D111;2;32,33
Nord Ovest;Lombardia;LC;D112;13,5;37,5
Nord Ovest;Piemonte;VC;D113;5;7,5
Nord Ovest;Liguria;IM;D114;6,25;10,42
Nord Ovest;Lombardia;BG;D117;19,99;81,32
Nord Est;Veneto;VR;D118;6;70,04
Nord Ovest;Piemonte;AT;D119;9;35,42
Nord Ovest;Piemonte;CN;D120;10,98;19,62
Nord Est;Emilia-Romagna;RA;D121;2;47,72
Sud;Calabria;KR;D122;31,05;126,7
Sud;Calabria;KR;D123;18;8
Centro;Lazio;RI;D124;2;0
Nord Ovest;Lombardia;BG;D126;1;45,5
Nord Ovest;Lombardia;PV;D127;0;3
Sud;Basilicata;MT;D128;1;1
Nord Ovest;Lombardia;LC;D131;0;1
Nord Ovest;Piemonte;VC;D132;3;0
Nord Ovest;Piemonte;CN;D133;3;1
Nord Ovest;Piemonte;VB;D134;1;11,33
Nord Est;Veneto;VI;D136;11,41;186,44
Sud;Abruzzo;CH;D137;3;2,5
Nord Ovest;Lombardia;BG;D139;7;38,75
Nord Ovest;Lombardia;CR;D141;0;13
Nord Ovest;Lombardia;CR;D142;106,36;513,9
Nord Ovest;Lombardia;LC;D143;1;8
Nord Ovest;Lombardia;VA;D144;5;6,01
Nord Ovest;Lombardia;LC;D145;9,25;59,6
Nord Ovest;Lombardia;CO;D147;2;7
Nord Ovest;Piemonte;AL;D149;13,67;5,17
Nord Ovest;Lombardia;CR;D150;346,06;809,4
Nord Ovest;Lombardia;CR;D151;3;23,5
Nord Ovest;Piemonte;VC;D154;23,1;83,16
Nord Est;Veneto;VI;D156;3;8
Nord Ovest;Lombardia;LO;D159;5;27,5
Nord Est;Veneto;RO;D161;3;12,5
Nord Ovest;Piemonte;NO;D162;1;10
Nord Ovest;Piemonte;BI;D165;7;11
Nord Est;Emilia-Romagna;BO;D166;25,57;145,08
Nord Ovest;Piemonte;VB;D168;22,78;21,51
Sud;Campania;NA;D170;4,2;25,25
Sud;Puglia;TA;D171;19;25,25
Nord Ovest;Piemonte;CN;D172;2;4,25
Nord Ovest;Liguria;GE;D175;2;2,65
Nord Ovest;Piemonte;VB;D177;10,66;14,01
Sud;Abruzzo;TE;D179;4;0,96
Sud;Calabria;CS;D180;2;0
Sud;Calabria;CZ;D181;7;1
Sud;Calabria;CS;D184;10;17
Nord Ovest;Lombardia;VA;D185;0;3
Nord Ovest;Lombardia;CR;D186;1;4
Nord Ovest;Piemonte;VC;D187;1;2
Sud;Calabria;KR;D189;4;1
Nord Ovest;Lombardia;VA;D192;11;32,83
Nord Est;Veneto;VR;D193;6,07;52
Sud;Campania;SA;D195;3;1
Nord Ovest;Lombardia;CO;D196;3;19
Nord Ovest;Piemonte;TO;D197;1,5;6
Nord Ovest;Lombardia;MI;D198;25,67;88,7
Nord Ovest;Lombardia;VA;D199;9;14
Isole;Sardegna;OR;D200;8;6
Sud;Abruzzo;PE;D201;0;0,67
Nord Ovest;Piemonte;TO;D202;23;55,43
Nord Ovest;Lombardia;CR;D203;0;3
Nord Ovest;Lombardia;VA;D204;4,46;17
Nord Ovest;Piemonte;CN;D205;458,6;518,6
Nord Ovest;Piemonte;AT;D207;3;1
Nord Ovest;Piemonte;TO;D208;20,38;57,12
Sud;Abruzzo;CH;D209;3;17
Centro;Marche;AP;D210;26;61,36
Centro;Marche;AN;D211;10,8;21
Isole;Sardegna;OR;D214;0;0
Nord Ovest;Piemonte;NO;D216;4,5;12,5
Nord Ovest;Lombardia;VA;D217;9;0
Sud;Calabria;CZ;D218;7;2
Nord Ovest;Piemonte;BI;D219;4;5
Nord Ovest;Lombardia;BG;D221;46,28;111,48
Sud;Puglia;LE;D223;2,66;5
Nord Est;Veneto;PD;D226;5;59,61
Nord Ovest;Lombardia;MN;D227;14;179
Sud;Campania;CE;D228;11;30,5
Nord Ovest;Lombardia;MI;D229;37,75;101,13
Sud;Campania;BN;D230;5;1,24
Nord Ovest;Lombardia;MI;D231;92,62;198,08
Nord Ovest;Lombardia;CO;D232;3;1
Nord Ovest;Lombardia;BG;D233;9,16;7,53
Isole;Sicilia;TP;D234;3;2
Sud;Calabria;KR;D236;7;3
Sud;Puglia;LE;D237;9,77;9
Nord Ovest;Lombardia;VA;D238;5;28,33
Nord Ovest;Lombardia;VA;D239;7,17;26,34
Nord Ovest;Lombardia;MI;D244;10,5;61,43
Nord Ovest;Lombardia;BG;D245;65,32;355,21
Nord Est;Veneto;BL;D247;3,17;7,58
Nord Ovest;Lombardia;BS;D251;40,15;137,85
Sud;Calabria;VV;D253;0;0
Nord Ovest;Liguria;GE;D255;12,33;9,5
Nord Ovest;Lombardia;VA;D256;5;16
Sud;Calabria;CZ;D257;6,5;7
Nord Ovest;Lombardia;SO;D258;10,5;9
Isole;Sardegna;CA;D259;13;30
Isole;Sardegna;CA;D260;0;1,75
Sud;Calabria;CZ;D261;5,83;1,83
Nord Ovest;Liguria;SV;D264;11,5;10
Nord Ovest;Liguria;SP;D265;9;35
Nord Ovest;Lombardia;SO;D266;5,5;14
Isole;Sicilia;CL;D267;4;2
Sud;Calabria;RC;D268;0;0
Sud;Puglia;FG;D269;8;4
Nord Ovest;Lombardia;BS;D270;0;62,07
Nord Ovest;Piemonte;CN;D271;5,78;12,5
Nord Ovest;Piemonte;AL;D272;0;0
Nord Ovest;Piemonte;AL;D277;0,33;0
Nord Ovest;Lombardia;CR;D278;0;1
Centro;Umbria;PG;D279;22,33;73,5
Nord Ovest;Lombardia;LC;D280;16;37,52
Nord Ovest;Piemonte;VC;D281;1;7
Nord Ovest;Lombardia;BS;D284;108,04;602,39
Nord Ovest;Lombardia;MI;D286;158,98;480,71
Isole;Sardegna;NU;D287;0;2
Sud;Calabria;CS;D289;16,67;12,17
Sud;Calabria;CS;D290;1,5;0
Nord Ovest;Piemonte;CN;D291;8,5;28
Sud;Campania;SA;D292;4;5,5
Nord Ovest;Liguria;IM;D293;6,66;10,5
Nord Ovest;Liguria;IM;D296;22;31,5
Nord Ovest;Liguria;IM;D297;50,5;109,41
Nord Ovest;Liguria;IM;D298;9,5;10,51
Centro;Toscana;FI;D299;6,5;32,26
Nord Est;Friuli- Venezia Giulia;UD;D300;2;7,61
Sud;Calabria;VV;D303;0;1
Sud;Calabria;CS;D304;0;2
Sud;Puglia;LE;D305;3;12
Nord Ovest;Piemonte;NO;D309;0,25;3,42
Nord Ovest;Lombardia;CO;D310;3;7
Nord Ovest;Piemonte;CN;D314;19,18;33,02
Sud;Abruzzo;CH;D315;6;2
Nord Est;Friuli- Venezia Giulia;UD;D316;0;0
Nord Est;Veneto;VR;D317;5;15
Nord Ovest;Liguria;IM;D318;21;3
Nord Ovest;Liguria;IM;D319;11,5;8,5
Isole;Sardegna;CA;D323;5,93;13,83
Nord Est;Veneto;VE;D325;18,5;230,42
Nord Ovest;Lombardia;LC;D327;7,5;19,16
Sud;Calabria;CS;D328;0;2
Nord Ovest;Lombardia;CO;D329;13,93;18,1
Nord Est;Veneto;BL;D330;10,92;12
Sud;Campania;AV;D331;1;1
Nord Ovest;Piemonte;VB;D332;88,39;131,31
Isole;Sardegna;CA;D333;1;7
Isole;Sardegna;CA;D334;0;1
Nord Ovest;Valle d'Aosta;AO;D338;25;9,33
Nord Ovest;Piemonte;BI;D339;2;7
Nord Ovest;Lombardia;CO;D341;14,63;16,25
Isole;Sardegna;CA;D344;3,5;0
Isole;Sardegna;NU;D345;11;2
Nord Ovest;Lombardia;LC;D346;5,25;12
Nord Ovest;Piemonte;NO;D347;4;30
Nord Ovest;Lombardia;PV;D348;16;57,5
Nord Ovest;Piemonte;BI;D350;1;7
Nord Ovest;Lombardia;MN;D351;3,11;22,22
Nord Ovest;Lombardia;BG;D352;1;11
Nord Ovest;Lombardia;CO;D355;1,5;1
Nord Ovest;Valle d'Aosta;AO;D356;4;3
Nord Est;Emilia-Romagna;FO;D357;1;10,5
Nord Ovest;Lombardia;CR;D358;3,5;34,36
Nord Est;Emilia-Romagna;BO;D360;12,34;42,39
Sud;Campania;CE;D361;2;2
Sud;Calabria;VV;D364;1,5;0
Nord Est;Friuli- Venezia Giulia;UD;D366;0;1
Nord Ovest;Lombardia;MI;D367;11;32,67
Nord Ovest;Piemonte;CN;D372;27,89;30,48
Nord Ovest;Piemonte;TO;D373;29,5;76,59
Nord Ovest;Piemonte;VB;D374;12;11
Isole;Sardegna;NU;D376;0;0,5
Nord Ovest;Lombardia;SO;D377;13;28
Nord Est;Veneto;VI;D379;11,25;124,52
Sud;Campania;BN;D380;0;2
Nord Ovest;Lombardia;VA;D384;11,7;14,7
Nord Ovest;Lombardia;VA;D385;0;2
Sud;Campania;BN;D386;9;0
Nord Ovest;Piemonte;AT;D388;0;8
Sud;Campania;SA;D390;30,5;46,34
Nord Ovest;Lombardia;BS;D391;23;58
Sud;Abruzzo;PE;D394;1;0
Nord Ovest;Lombardia;LC;D398;0;4,25
Isole;Sardegna;CA;D399;28,4;77
Nord Ovest;Piemonte;CN;D401;2;0
Nord Ovest;Valle d'Aosta;AO;D402;0;2,25
Centro;Toscana;FI;D403;113,09;367,28
Nord Ovest;Lombardia;BG;D406;10;36,5
Nord Est;Veneto;VI;D407;9;13,5
Nord Est;Friuli- Venezia Giulia;UD;D408;3;5,33
Nord Ovest;Piemonte;CN;D410;7,58;29
Nord Ovest;Lombardia;BG;D411;10;22,5
Nord Ovest;Piemonte;CN;D412;6;9,13
Sud;Basilicata;PZ;D414;0;0
Nord Est;Veneto;VE;D415;19;221,17
Nord Ovest;Lombardia;CO;D416;47,54;162,85
Nord Est;Veneto;VR;D419;2;29,75
Nord Est;Veneto;VR;D420;4;8,59
Nord Ovest;Lombardia;BS;D421;7,5;89,6
Sud;Puglia;BR;D422;1;4,36
Isole;Sicilia;TP;D423;28,95;83,96
Nord Ovest;Liguria;SV;D424;8;2
Nord Est;Friuli- Venezia Giulia;PN;D426;0;0,17
Nord Ovest;Lombardia;LC;D428;5;1,67
Centro;Marche;MC;D429;3;7,33
Isole;Sardegna;NU;D430;0;0
Isole;Sardegna;NU;D431;2;0
Nord Ovest;Piemonte;TO;D433;1;1,5
Nord Ovest;Lombardia;BS;D434;15,35;29,98
Nord Ovest;Lombardia;LC;D436;7,18;9,67
Centro;Lazio;FR;D440;10,52;4,67
Isole;Sardegna;SS;D441;0;0
Nord Est;Veneto;PD;D442;28;180,15
Isole;Sardegna;NU;D443;0;0
Nord Ovest;Valle d'Aosta;AO;D444;4,33;3
Nord Ovest;Lombardia;CO;D445;6,4;44,5
Nord Ovest;Piemonte;AL;D447;3;6
Nord Est;Emilia-Romagna;RE;D450;12,5;81,94
Centro;Marche;AN;D451;80,89;172,56
Centro;Lazio;VT;D452;5,33;24,17
Sud;Calabria;VV;D453;3;2
Centro;Umbria;TR;D454;9,5;16,5
Nord Est;Friuli- Venezia Giulia;UD;D455;4;14,41
Nord Ovest;Lombardia;SO;D456;3,5;1
Nord Est;Emilia-Romagna;RA;D458;140,19;490,02
Sud;Puglia;FG;D459;0;15
Nord Est;Friuli- Venezia Giulia;UD;D461;7,5;46,75
Nord Ovest;Lombardia;CO;D462;18,22;11,56
Sud;Puglia;TA;D463;3;5
Sud;Calabria;CS;D464;2,5;1,5
Sud;Abruzzo;AQ;D465;2;3
Nord Ovest;Lombardia;VA;D467;26;124,65
Sud;Campania;BN;D469;2,83;0
Nord Est;Veneto;BL;D470;38,37;41,72
Sud;Campania;CE;D471;1;1
Centro;Marche;AN;D472;68,96;155,23
Sud;Calabria;CS;D473;4;18
Isole;Sicilia;ME;D474;0;3,66
Centro;Lazio;VT;D475;4;15,5
Sud;Calabria;CZ;D476;5;7,12
Centro;Marche;AP;D477;1;5
Sud;Abruzzo;CH;D480;3;0
Nord Ovest;Lombardia;CO;D482;9;28,5
Centro;Lazio;FR;D483;2;1
Nord Est;Emilia-Romagna;MO;D486;14,67;27,5
Nord Est;Friuli- Venezia Giulia;PN;D487;0;9,5
Centro;Marche;PS;D488;142,16;800,7
Sud;Abruzzo;TE;D489;1;2
Nord Ovest;Lombardia;BG;D490;16,17;105,21
Nord Ovest;Lombardia;BG;D491;0;18,1
Nord Ovest;Piemonte;NO;D492;3,5;13
Centro;Lazio;RI;D493;16,33;61,38
Sud;Abruzzo;CH;D494;2,66;8
Sud;Abruzzo;CH;D495;3;3
Nord Est;Veneto;VI;D496;1;21
Sud;Basilicata;PZ;D497;1;0
Nord Ovest;Piemonte;CN;D499;7;9
Sud;Abruzzo;PE;D501;9,66;7
Nord Est;Emilia-Romagna;PC;D502;11,92;15,13
Centro;Lazio;VT;D503;11,42;2
Nord Est;Veneto;TV;D505;10;40,5
Sud;Puglia;BR;D508;47,75;121,48
Nord Ovest;Liguria;GE;D509;0;0
Centro;Toscana;PI;D510;5;12,5
Nord Ovest;Piemonte;CN;D511;0;5
Nord Ovest;Liguria;GE;D512;4,83;1,79
Sud;Basilicata;MT;D513;9;1
Isole;Sicilia;AG;D514;21,66;19,78
Isole;Sicilia;TP;D518;12,89;8,33
Nord Ovest;Piemonte;TO;D520;6,5;49
Nord Ovest;Liguria;SV;D522;4;6
Nord Ovest;Piemonte;CN;D523;0;0
Nord Ovest;Piemonte;TO;D524;5;13,5
Nord Est;Emilia-Romagna;PR;D526;20,6;102,57
Sud;Campania;SA;D527;1;0
Nord Ovest;Piemonte;AL;D528;0;7,5
Nord Est;Veneto;BL;D530;72,87;166,83
Nord Ovest;Lombardia;CO;D531;9,83;42
Nord Ovest;Piemonte;TO;D532;5,34;20
Nord Ovest;Valle d'Aosta;AO;D537;5,5;6
Centro;Umbria;TR;D538;12,5;1
Centro;Lazio;FR;D539;22,5;7
Isole;Sicilia;SR;D540;4;5
Centro;Marche;PS;D541;20,96;41,51
