AREA;Regione;prov;2013_CodCom;NTN_2013_Uffici;NTN_2013_Negozi_Lab;NTN_2013_Depositi_Comm;NTN_2013_TCO_B04;NTN_2013_TCO_D02;NTN_2013_TCO_D05;NTN_2013_TCO_D08;NTN_2013_PRO;NTN_2013_AGR
Nord Ovest;Liguria;SP;B410;0;0;1,29;0;0;0;0;0;0
Sud;Puglia;LE;B413;0;3;4,5;0;0;0;0;1;0
Sud;Campania;AV;B415;0;3;4,5;0;0;0;0;0;0
Nord Ovest;Liguria;SV;B416;0;1;6,17;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B417;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B418;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;B423;1;1;3,75;0;0;0;0;8,04;0
Sud;Calabria;CS;B424;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B425;0;0,22;1,5;0;0;0;0;0;0
Sud;Calabria;CS;B426;0;0;0;0;0;0;0;0;0
Isole;Sicilia;AG;B427;0;0,67;1,58;0;0;0;0;0;0
Isole;Sicilia;CT;B428;1;15,33;19,44;0;0;1;0;9;2
Isole;Sicilia;CL;B429;4;31,16;38,15;0;0;0;3;2;1
Isole;Sicilia;PA;B430;0;0;8,25;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;B431;1;0,75;2;0;0;0;0;3;0
Nord Est;Veneto;RO;B432;0;3;0;0;0;0;0;1;0
Nord Est;Veneto;VI;B433;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B434;11;3,5;6,8;0;0;0;0;5,16;0
Nord Ovest;Piemonte;TO;B435;1;2,17;11,5;0;0;0;0;1;0,5
Nord Ovest;Lombardia;BS;B436;0;1;2,11;0;0;0;0;0;0
Sud;Campania;SA;B437;0;1;2;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;B439;0;0;0;0;0;0;0;1;0
Sud;Basilicata;PZ;B440;0;0,5;3;0;0;0;0;0;0
Nord Est;Veneto;VI;B441;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B442;0;0;0;0;0;0;0;0;0
Sud;Basilicata;PZ;B443;0;0;0;0;0;0;0;0;0
Sud;Campania;BN;B444;1;2;3;0;0;0;1;2;0
Sud;Campania;CE;B445;0;2;2,15;0;0;0;0;0;0
Centro;Umbria;TR;B446;0;0;5,17;0;0;0;0;0;1,5
Nord Ovest;Lombardia;PV;B447;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;B448;0;0;0,06;0;0;0;0;2;0
Nord Ovest;Lombardia;BS;B450;4;4;5,83;0;0;0;0;2;4,25
Sud;Campania;NA;B452;0;1;5,03;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;B453;0;0;2;0;0;0;0;0;0
Centro;Toscana;LU;B455;6;16;14,2;0;0;0;2;0;0
Nord Ovest;Lombardia;LO;B456;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B457;0;0;0;0;0;0;0;0;0
Isole;Sicilia;AG;B460;0;0;1,34;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;B461;2;0;4,33;0;0;0;1;7;0
Nord Ovest;Piemonte;TO;B462;0;0;3,5;0;0;0;0;1;0
Nord Ovest;Piemonte;VB;B463;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B465;0;1;0;0;0;0;0;0;0
Sud;Molise;IS;B466;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B467;0;0;0;0;0;0;0;0;0
Centro;Marche;AN;B468;1;2,33;3;0;0;0;0;6;0
Nord Ovest;Piemonte;AT;B469;0;0;1;0;0;0;0;0;0
Centro;Marche;AN;B470;0;2;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B471;0;1;1,13;0;0;0;0;0;0
Centro;Lazio;RM;B472;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;B473;1;1;10,25;0;0;0;0;4;0
Centro;Marche;MC;B474;2;2;8;0;0;0;0;0;1,33
Sud;Campania;SA;B476;0;3;1;0;0;0;1;0;0
Sud;Campania;CE;B477;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;B479;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B481;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;B482;0;0;2;0;0;0;0;0;1
Nord Est;Friuli- Venezia Giulia;UD;B483;0;0;0;0;0;0;0;0;1
Nord Ovest;Lombardia;CR;B484;0;0;0,5;0;0;0;0;0;0
Nord Est;Veneto;VI;B485;2,5;6;4;0;0;0;6;6,03;1
Isole;Sicilia;AG;B486;0;0,75;7,66;0;0;0;0;3;0,17
Nord Ovest;Piemonte;CN;B489;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;GE;B490;1;1,66;5;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;B491;0;0;0;0,17;0,5;0;0;0;0
Sud;Campania;SA;B492;0;2;6,89;0;0;0;0;2;0
Nord Est;Veneto;VE;B493;0;4;7;0;0;0;0;2;1
Sud;Campania;CE;B494;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;B496;4;2,5;23,33;0;0;0;0;0;1
Centro;Toscana;GR;B497;0;2;1;0;0;0;0;0;4
Nord Ovest;Lombardia;CR;B498;0;0;1;0;0;0;0;5;0
Nord Est;Emilia-Romagna;RE;B499;1;2;1,5;0;0;0;0;5;0
Sud;Calabria;CS;B500;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;B501;1;0;2,33;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;B502;0;1;3,5;0;0;0;0;6;1
Centro;Umbria;PG;B504;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;B505;0;1;2;0;0;0;0;0;0
Sud;Puglia;LE;B506;3,67;1;3,29;0;0;0;0;0;0
Centro;Toscana;FI;B507;5;23,64;12,79;0;0;0;0;12,12;0
Nord Ovest;Piemonte;BI;B508;0;0;0;0;0;0;0;0;0
Centro;Toscana;LI;B509;5;3;12;0;0;0;2;1;1,25
Nord Ovest;Piemonte;TO;B510;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;B511;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;B512;1;1;1;0;0;0;0;1;1
Nord Ovest;Lombardia;CO;B513;0;2,33;1;0;0;0;0;0,45;0
Sud;Abruzzo ;TE;B515;0;0;1;0;0;0;0;1;0
Sud;Calabria;RC;B516;0;1;4;0;0;0;0;0;0
Sud;Molise;CB;B519;10,16;16,03;27,71;0;0;0;7,5;1;0
Isole;Sicilia;AG;B520;0;0;21,81;0;0;0;0;1,5;0
Isole;Sicilia;TP;B521;0,33;0;6,33;0;0;0;1;0;0
Sud;Molise;CB;B522;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;PD;B524;5;10;4,67;0;0;0;1;11;0
Sud;Abruzzo ;AQ;B526;0;0;0,12;0;0;0;0;0;0
Centro;Lazio;LT;B527;0;0;0;0;0;0;0;0;0
Sud;Molise;CB;B528;0;0;1;0;0;0;0;1;0
Nord Ovest;Lombardia;SO;B530;0;3;4,31;0;0;0;0;0;0
Nord Est;Veneto;PD;B531;0;2,25;0;0;0;0;0;0;2
Isole;Sicilia;PA;B532;0,01;1,01;13,12;0;0;1;0;0;0
Isole;Sicilia;PA;B533;0;0;0;0;0;0;0;0;0
Centro;Marche;AP;B534;0;3;1,5;0;0;0;0;0;0
Isole;Sicilia;PA;B535;0;0;4;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;B536;1;2;5;0;0;0;0;0;0
Isole;Sicilia;CL;B537;0;1;5;0;0;0;0;0;0
Nord Ovest;Liguria;GE;B538;0;2,5;6;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;B539;5,67;2;4,61;0;0;0;7;4;1
Nord Ovest;Valle d'Aosta;AO;B540;0;0;3;0;0;0;0;0;0
Sud;Campania;BN;B541;0;0;2,5;0;0;0;0;0;0
Sud;Campania;BN;B542;0;3;0;0;0;0;0;0;0
Centro;Lazio;FR;B543;0;1;0;0;0;0;0;1;0
Sud;Molise;CB;B544;0;0;3;0;0;0;0;0;2
Nord Est;Veneto;VE;B546;2,09;3,5;5,58;0;0;0;0;2;0
Nord Est;Veneto;VI;B547;0;0;1;0;0;0;0;1;0
Sud;Basilicata;PZ;B549;0;0;0;0;0;0;0;0;0
Sud;Molise;CB;B550;1;3;6;0;0;1;3;2,22;3
Nord Ovest;Liguria;GE;B551;0;0,5;7;0;0;0;0;1;0
Centro;Toscana;LI;B553;0;4;4;0;0;0;0;0;0
Nord Est;Veneto;VE;B554;2;2;3;0;0;0;0;5;0
Sud;Campania;SA;B555;0;0,42;0;0;0;0;0;0;0
Isole;Sicilia;PA;B556;0;0;5,38;0;0;0;0;5;0
Centro;Toscana;LU;B557;5;1;1;0;0;0;0;1;0
Nord Ovest;Liguria;IM;B559;0;0;5;0;0;0;0;0;0
Isole;Sicilia;CT;B561;0;1;3;0;0;0;0;0;0
Centro;Marche;MC;B562;0;0;1;0;0;0;0;0,5;0
Nord Est;Veneto;PD;B563;3;38;1,11;0;0;0;11;10;0
Nord Est;Veneto;PD;B564;0;5;3;0;0;0;0;0;0
Sud;Campania;NA;B565;2;4;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;B566;0;2;1;0;0;0;0;2;0,52
Nord Ovest;Lombardia;PV;B567;0;0;2,5;0;0;0;0;0;0
Sud;Abruzzo ;AQ;B569;0;0;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;BO;B572;0;0;3,33;0;0;0;0;0;6,48
Nord Ovest;Piemonte;CN;B573;0;0;6,5;0;0;0;0;0;0
Nord Est;Veneto;BL;B574;0;1;5,5;0;0;0;0;0;0
Centro;Lazio;RM;B576;0;0;7,87;0;0;0;0;0;0
Nord Est;Veneto;RO;B578;0;0;4;0;0;0;0;0;0,99
Sud;Basilicata;PZ;B580;0;0;2;0;0;0;0;7;0
Sud;Campania;CE;B581;0;0;3;0;0;0;0;2,89;2,84
Nord Est;Veneto;RO;B582;0;0;0;0;0;0;0;1;0
Sud;Puglia;FG;B584;0;1;4,3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B586;1;2;12,5;0;0;0;0;3;0
Nord Ovest;Lombardia;PV;B587;0;0;0;0;0;0;1;1;0
Nord Ovest;Piemonte;TO;B588;0;1;4;0;0;0;0;1;0
Nord Est;Veneto;PD;B589;0;0;1,55;0;0;0;0;2;1
Sud;Campania;AV;B590;0;0;2,67;0;0;0;0;0;0
Sud;Calabria;RC;B591;0;0;2;0;1;0;0;0;0
Nord Ovest;Piemonte;TO;B592;0;0;1;0;0;0;0;1;1
Nord Ovest;Lombardia;MI;B593;0;6;4,92;0;0;0;0;2;0
Nord Ovest;Piemonte;AT;B594;2;2;4,92;0;0;0;0;3;0
Centro;Lazio;RI;B595;0;0;0,75;0;0;0;0;0;0
Centro;Lazio;VT;B597;0;1;5;0;0;0;0;0,5;0
Nord Est;Friuli- Venezia Giulia;PN;B598;0;1;7,5;0;0;0;0;2;0
Nord Ovest;Lombardia;PV;B599;0;0;2;0;0;0;0;0;0
Isole;Sicilia;AG;B602;0;13;28,74;0;0;2;0,5;2;0
Isole;Sicilia;SR;B603;0;0;4,84;0;0;0;0;0;0
Centro;Lazio;VT;B604;0;1;13,83;0;1;0;3;3;0
Nord Ovest;Piemonte;TO;B605;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;AQ;B606;0;0;0;0;0;0;0;0,33;0
Sud;Calabria;CS;B607;0;0;0;0;0;0;0;0;0
Sud;Campania;SA;B608;0;0;0;0;0;0;0;0;0
Centro;Umbria;PG;B609;0;2,34;11;0;0;0;0;3;0
Nord Ovest;Piemonte;VB;B610;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MN;B612;1;0;1;0;0;0;0;0;1
Nord Ovest;Lombardia;PV;B613;0;0;3;0;0;0;0;2;0
Nord Ovest;Piemonte;VB;B615;1,87;6;6,92;0;0;0;0;1;0
Sud;Puglia;LE;B616;0;0;1;0;0;0;0;0;0
Sud;Calabria;RC;B617;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B618;5;0;5;0;0;0;0;2;0
Sud;Puglia;BA;B619;2;15,67;35,15;0;0;0;0;0;0
Sud;Abruzzo ;CH;B620;0;0;2;0;0;0;1;0;1
Nord Ovest;Piemonte;CN;B621;0;0;3;0;0;0;0;0;0
Sud;Abruzzo ;AQ;B624;0;0;0;0;0;0;0;0;0
Centro;Toscana;PO;B626;0;1;4;0;0;0;0;0;0
Centro;Lazio;RI;B627;0;0;3,2;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;B628;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;B629;0;0;3;0;0;0;0;0;0
Sud;Molise;IS;B630;0;0;0;0;0;0;0;0;8
Centro;Lazio;RI;B631;0;0;2;0;0;0;0;0;0
Centro;Lazio;RM;B632;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B633;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;B634;1;1;1,83;0;0;0;1;1;0
Centro;Lazio;RM;B635;0;0;0;0;0;0;0;0;0
Centro;Marche;PS;B636;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;B637;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;B639;5;16,16;17,99;0;0;0;4;4,51;0
Sud;Abruzzo ;TE;B640;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;B641;0;1,75;3;0;0;0;0;1;0
Nord Est;Veneto;VE;B642;3;12;6,11;0;0;0;4;5,03;0
Nord Est;Emilia-Romagna;PC;B643;1;0;1;0;0;0;0;2;0
Sud;Campania;SA;B644;6;9,08;17,96;0;0;0;0;3;2,5
Isole;Sicilia;PA;B645;0;5,19;12,97;0;0;0;0;1;0
Centro;Toscana;GR;B646;0;0;4;0;0;0;0;0;4,17
Centro;Toscana;PI;B647;0;0;9,66;0;0;0;0;0;0
Centro;Toscana;LU;B648;3;7,26;61,82;0;0;0;3;17,78;0
Centro;Lazio;RM;B649;0;3,5;15,08;0;0;0;0;2;0
Nord Ovest;Lombardia;CR;B650;0;0;1;0;0;0;0;1;0
Sud;Abruzzo ;AQ;B651;0;0;1,33;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;B653;1;0;2;0;0;0;0;2;0
Sud;Calabria;VV;B655;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;AQ;B656;0;0,33;2,33;0;0;0;0;0;0
Sud;Abruzzo ;AQ;B658;0;0;4,33;0;0;0;0;0;0
Isole;Sicilia;ME;B660;0;0;5,8;0;0;0;0;0;1,8
Nord Ovest;Lombardia;BG;B661;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;BL;B662;3;4;8,25;0;0;0;1;5;0
Centro;Lazio;VT;B663;0;1;5,5;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;B664;0;1;4,61;0;0;0;0;0;0
Isole;Sicilia;ME;B666;0;4,5;16,73;0;0;0;0;0,57;0
Sud;Campania;CE;B667;0;1;5,5;0;0;0;0;0;0
Centro;Toscana;LI;B669;0;2;3;0;0;0;0;0;0
Centro;Toscana;AR;B670;1;2;9;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;B671;0;1;2,87;0;0;0;1;3;0
Sud;Abruzzo ;AQ;B672;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;B674;0;1;10,08;0;0;0;0;0;0
Isole;Sardegna;CA;B675;0;3;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;B676;0;0;2;0;0;0;0;0;0,25
Sud;Abruzzo ;AQ;B677;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;B678;0;2;3;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;B679;0;1;0;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;B680;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;PE;B681;0;0;3,5;0;0;0;0;0;0
Sud;Molise;IS;B682;0;0;0;0;0;0;0;0;0
Centro;Toscana;FI;B684;1;4;2,05;0;0;0;0;0;0
Centro;Toscana;LI;B685;0;2,25;0;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;B686;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;B687;0;0;1;0;0;0;0;0;0
Centro;Lazio;VT;B688;2;4;11;0;0;0;0;0;0
Nord Est;Emilia-Romagna;BO;B689;0;0;1;0;0;0;1;0,66;0,66
Sud;Puglia;LE;B690;0;0;0;0;0;0;0;0;0
Centro;Lazio;VT;B691;0;3;13,5;0;0;0;1;0;1
Nord Ovest;Piemonte;CN;B692;0;0;0;0;0;0;0;0;0
Centro;Toscana;AR;B693;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;B694;0;0;0;0;0;0;0;0;0
Isole;Sicilia;ME;B695;0;0;5;0;0;0;0;0;0
Sud;Campania;NA;B696;0;5,16;5;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;B698;0;0;5,21;0;0;0;0;2;0
Nord Ovest;Piemonte;AL;B701;0;2;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B703;0;4,34;3,67;0;0;0;0;2;0
Sud;Campania;CE;B704;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;B705;0;0;2;0;0;0;0;1;0
Sud;Campania;AV;B706;0;2;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B707;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B708;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VR;B709;4;2;14,35;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B710;0;1;2,5;0;0;0;0;2;0
Nord Ovest;Lombardia;BS;B711;6;10;7,34;0;0;0;0;4;0
Sud;Campania;CE;B715;0;4,5;8,61;0;0;0;1;2;1
Sud;Puglia;BA;B716;1;1;8,8;0;0;0;2;1;0
Sud;Calabria;CZ;B717;0;0;0;0;0;0;1;0;0
Sud;Calabria;RC;B718;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B719;1;1;11,72;0;0;1;0;1;0
Nord Ovest;Piemonte;CN;B720;0;0;4;0;0;0;0;1;0
Sud;Abruzzo ;PE;B722;0;0;1;0;1;0;0;0;0
Sud;Puglia;FG;B724;0;5;6;0;0;0;0;3;0
Sud;Abruzzo ;AQ;B725;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;GE;B726;0;0;3;0;0;0;0;1;0
Centro;Marche;AP;B727;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;B729;4;6;10;0;0;0;2,06;8;0
Nord Ovest;Lombardia;CO;B730;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B731;3;2;10,15;0;0;0;0;2,02;1,63
Nord Ovest;Lombardia;VA;B732;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;B733;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;IM;B734;0;0;0;0;0;0;0;0;0
Centro;Lazio;VT;B735;0;1;5,33;0;0;0;0;1;1
Nord Ovest;Piemonte;AL;B736;0;1;6;0;0;0;0;0;0
Isole;Sardegna;CA;B738;8,5;2;5,89;0;2;0;0;0;0
Nord Ovest;Lombardia;MN;B739;0;0;0,13;0;0;0;0;0;0
Sud;Campania;NA;B740;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;B741;2;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;B742;2;1;2,3;0;0;0;0;5;0
Sud;Basilicata;PZ;B743;0;0;4,34;0;0;0;0;0;0
Nord Est;Veneto;TV;B744;0;6,22;3;0;0;0;0;0;0
Isole;Sardegna;CA;B745;7;4;2,67;0;0;0;3;0;0
Nord Ovest;Liguria;SV;B748;0;3,5;5;0;0;0,67;0;0;0
Nord Est;Veneto;PD;B749;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;B752;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;B754;2;2,44;8,11;0;0;0;0;3;0
Nord Ovest;Piemonte;CN;B755;0;1;11,01;0;0;0;0;1;0
Sud;Calabria;RC;B756;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;B758;0;1;0;0;0;0;0;0;0
Sud;Campania;NA;B759;0;2,17;16,99;0;0;0;1;0;0
Centro;Toscana;LU;B760;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;B762;1;0;3;0;0;0;0;1;0
Nord Ovest;Lombardia;LC;B763;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;B765;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;B766;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;B767;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;B768;0;2;1,25;0;0;0;2;0;0
Nord Ovest;Piemonte;AL;B769;0;0;0;0;0;0;0;0;0
Sud;Calabria;KR;B771;0;0;1;0;0;0;0;0;0
Isole;Sardegna;SS;B772;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;B774;0;3;8;0;1;0;0;1;2
Sud;Campania;AV;B776;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;B777;2;1;11;0;0;0;0;3;2,89
Nord Ovest;Lombardia;CO;B778;1;1;6;0;0;0;0;0,08;0
Sud;Campania;CE;B779;3;0;2,67;0;0;0;1;6;0
Isole;Sicilia;PA;B780;2;7,67;25,38;0;0;0;0,04;1;0
Sud;Campania;CE;B781;1;0;3;0;0;0;0;1;0
Nord Ovest;Piemonte;VC;B782;0;0;0;0;0;0;0;0;0
Sud;Puglia;FG;B784;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;B785;0;0;4,33;0;0;0;0;0,26;0
Isole;Sicilia;SR;B787;0;7,5;11,59;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;B788;0;0;3;0;0;0;0;1;1
Isole;Sardegna;CA;B789;0;4;2;0;0;0;0;0;0
Sud;Calabria;CZ;B790;0;0;1;0;0;0;0;0,67;0
Nord Ovest;Piemonte;TO;B791;2;12;35;0;0;0;0;10,7;3
Sud;Puglia;LE;B792;0;1,8;7,21;0;0;0;0;0;0
Centro;Toscana;PO;B794;0;8;5,2;0;0;0;0;2;0
Nord Est;Veneto;PD;B795;3;0;1,67;0;0;0;1;7;0
Nord Ovest;Lombardia;VA;B796;0;5;2;0;0;0;0;2;0
Nord Ovest;Lombardia;MI;B798;0;0;3,52;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;B801;3;1;3,66;0;0;0;0;1;0
Sud;Calabria;CS;B802;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B803;0;0;3;0;0;0;0;0,02;0
Isole;Sicilia;ME;B804;0;1;3,06;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;B805;2;6,62;8;0;0;0;0;11;0
Nord Ovest;Lombardia;VA;B807;0;0;0;0;0;0;0;1;0
Sud;Puglia;TA;B808;1;3;6,17;0;0;0;0;0;0
Sud;Puglia;BR;B809;1;3;14,84;0;0;0;0;0;0
Sud;Molise;IS;B810;0;0;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;B812;0;1,56;3,06;0;0;0;0;1;0,17
Sud;Calabria;CS;B813;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;IM;B814;0;0;1;0;0;0;0;0;0
Centro;Marche;PS;B816;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;B817;2,5;1,83;5,5;0;0;0;0;1;4
Nord Ovest;Piemonte;AL;B818;0;0;0,08;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;B819;17;30;20,62;0;1;1;4;24,08;2,67
Nord Ovest;Lombardia;MI;B820;0;0;2;0;0;0;0;3;0
Sud;Puglia;LE;B822;0;0;4;0;0;0;0;2;0
Nord Ovest;Piemonte;NO;B823;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;B824;2;0;4;0;0;0;0;4;0
Nord Est;Emilia-Romagna;RE;B825;0;0;9,73;0;0;0;0;0;0,5
Sud;Abruzzo ;CH;B826;0;0;0;0;0;0;0;0;0
Sud;Abruzzo ;PE;B827;0;1;0;0;0;0;0;0;0
Centro;Lazio;RM;B828;0;0;6;0;0;0;0;0;0
Sud;Puglia;FG;B829;0;2;3,5;0;0;0;0;0;0
Sud;Molise;IS;B830;0;0;0;0;0;0;0;0;0
Centro;Toscana;MS;B832;9,38;38,8;11,5;0;0;0;4;1;0
Nord Est;Veneto;VI;B835;0;0;10;0;0;0;0;13;0
Nord Ovest;Piemonte;AL;B836;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;SP;B838;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;SP;B839;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;B840;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B841;0;2;10;0;0;0;0;0;0
Sud;Abruzzo ;AQ;B842;1;3;6,36;0;0;0;0;0;0
Nord Est;Veneto;VI;B844;0;0;4;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;B845;0;0;0;0;0;0;0;0;0
Centro;Marche;PS;B846;0;0;2,5;0;0;0;0;1;0
Nord Ovest;Piemonte;AL;B847;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;PD;B848;1;2;4,02;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;B850;1;4;7,17;0;0;0;0;2,03;0
Nord Ovest;Lombardia;CO;B851;1;4;1;0;0;0;0,12;2;0
Sud;Abruzzo ;CH;B853;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;B854;1;3;4;0;0;0;0;0;0
Sud;Calabria;KR;B857;0;0;0;0;0;0;0;0;0
Sud;Molise;CB;B858;0;0;3,5;0;0;0;0;0;1
Sud;Abruzzo ;CH;B859;0;1;3;0;0;0;0;0;0
Sud;Campania;CE;B860;1;1,5;4,5;0;0;0;0;0;0
Sud;Abruzzo ;CH;B861;0;0;0;0;0;0;0;0;0
Centro;Lazio;FR;B862;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;B864;0;2;0;0;0;0;0;1;0
Sud;Abruzzo ;CH;B865;0;1;1;0;0;0;0;0;0
Sud;Campania;AV;B866;0;0;3;0;0;0;0;0;1
Nord Ovest;Piemonte;TO;B867;0;0;5,5;0;0;0;0;0;1
Sud;Campania;SA;B868;0;0,5;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;B869;0;0;1,67;0;0;0;0;1;0
Nord Ovest;Piemonte;AL;B870;0;0;1;0;0;0;0;0;0
Sud;Molise;CB;B871;0;0;0;0;0;0;0;0;0
Sud;Campania;CE;B872;0;0;1;0;0;0;0;0;1
Sud;Campania;BN;B873;0;1;5;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;B875;0;0;5,39;0;0;0;0;5;0
Nord Ovest;Piemonte;VB;B876;0;1;6;0;0;0;0;3;0
Nord Est;Veneto;PD;B877;0;0;2;0;0;0;0;1;0
Centro;Toscana;PI;B878;0;1;1;0;0;0;0;0;0
Nord Est;Veneto;TV;B879;1;9;7,93;0;0;0;0;6;1
Nord Est;Emilia-Romagna;BO;B880;14,05;7,66;13;0;0;1;2;8;0
Nord Ovest;Lombardia;CR;B881;0;0;0;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;B882;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;B883;0;0;1;0;0;0;0;0;0
