AREA;Regione;prov;2013_CodCom;NTN_2013_Box;NTN_2013_Depositi_Pert
Nord Ovest;Lombardia;VA;B999;2;1
Sud;Calabria;CS;C002;12,5;6,5
Nord Ovest;Lombardia;MI;C003;133,33;15,75
Nord Ovest;Lombardia;VA;C004;158,47;11,74
Nord Ovest;Piemonte;AL;C005;3,25;2,59
Isole;Sicilia;SR;C006;0;1
Nord Ovest;Lombardia;BG;C007;0;0,22
Nord Ovest;Lombardia;MI;C013;48,49;3,58
Nord Ovest;Lombardia;MI;C014;101,07;6,67
Nord Ovest;Lombardia;CO;C020;43,65;3,5
Nord Ovest;Piemonte;AT;C022;0;2,12
Nord Ovest;Lombardia;LC;C024;8;1
Nord Ovest;Piemonte;AL;C027;5;1,03
Nord Ovest;Piemonte;AL;C030;2;1,5
Nord Ovest;Lombardia;MI;C033;13,67;1
Centro;Lazio;FR;C034;138;16,5
Nord Est;Veneto;VI;C037;87,39;10
Nord Ovest;Lombardia;PV;C038;22,5;0
Sud;Abruzzo ;TE;C040;0;1
Nord Est;Veneto;VR;C041;5,5;2
Centro;Toscana;LI;C044;47,53;21,42
Nord Ovest;Piemonte;TO;C045;9,5;0,67
Nord Ovest;Piemonte;CN;C046;12;1
Nord Ovest;Piemonte;AT;C047;0;1
Nord Ovest;Piemonte;TO;C048;13;0
Nord Ovest;Piemonte;AT;C049;7;2
Nord Ovest;Lombardia;PV;C050;1;1
Isole;Sicilia;ME;C051;1;3
Nord Ovest;Lombardia;MI;C052;63,25;11
Nord Ovest;Lombardia;PV;C053;32,33;0
Nord Ovest;Lombardia;BS;C055;82,6;3,99
Nord Est;Veneto;VI;C056;19,5;0
Nord Est;Veneto;PD;C057;2,83;0
Sud;Campania;AV;C058;1,33;0,5
Nord Ovest;Lombardia;MN;C059;22,5;0
Centro;Marche;AN;C060;26,6;1
Nord Ovest;Liguria;SV;C063;4;1,14
Nord Ovest;Piemonte;AT;C064;0;0
Nord Est;Emilia-Romagna;RA;C065;58,43;0
Sud;Molise;CB;C066;0;0
Isole;Sicilia;PA;C067;3;7
Sud;Campania;SA;C069;0;2
Centro;Marche;AP;C070;6;2
Centro;Marche;AN;C071;3;2
Nord Ovest;Lombardia;BS;C072;18,96;3
Nord Est;Veneto;TV;C073;11,5;0
Isole;Sicilia;PA;C074;8;7,15
Nord Est;Emilia-Romagna;BO;C075;9;1
Nord Ovest;Lombardia;MN;C076;12;2
Nord Est;Veneto;VR;C078;64;2,5
Nord Ovest;Lombardia;BG;C079;62,22;2,83
Centro;Marche;PS;C080;2,75;0
Nord Ovest;Piemonte;CN;C081;0;2
Sud;Molise;IS;C082;2;0
Sud;Abruzzo ;AQ;C083;0;0
Centro;Toscana;GR;C085;13,78;13
Nord Est;Emilia-Romagna;BO;C086;3,17;1
Nord Ovest;Lombardia;CR;C089;1;0
Sud;Abruzzo ;AQ;C090;0;0
Isole;Sicilia;CT;C091;0;1
Centro;Marche;AP;C093;36,38;1
Isole;Sicilia;ME;C094;1;1,75
Sud;Abruzzo ;AQ;C096;75,33;23,09
Sud;Campania;CE;C097;1;1
Centro;Lazio;RI;C098;2;0
Centro;Marche;AN;C100;70,35;9,5
Centro;Toscana;FI;C101;68,05;18,43
Centro;Toscana;AR;C102;8,79;2,99
Centro;Lazio;LT;C104;2,5;1
Sud;Campania;AV;C105;2;0
Sud;Campania;BN;C106;0;0,91
Nord Est;Emilia-Romagna;MO;C107;216,82;11,13
Sud;Calabria;CS;C108;6;10
Nord Ovest;Liguria;IM;C110;0;0
Nord Est;Veneto;TV;C111;206,81;21,5
Centro;Toscana;AR;C112;19,33;1
Centro;Toscana;PI;C113;26,25;3,3
Sud;Abruzzo ;CH;C114;29;6
Nord Ovest;Lombardia;CR;C115;0;0
Centro;Lazio;RM;C116;30,16;6,33
Centro;Umbria;TR;C117;5;3,5
Nord Ovest;Lombardia;MN;C118;74,2;1
Nord Est;Veneto;VI;C119;22;1
Sud;Basilicata;PZ;C120;1,8;3,3
Nord Est;Emilia-Romagna;BO;C121;47,08;0,33
Nord Est;Veneto;RO;C122;4;1
Sud;Abruzzo ;CH;C123;1;0
Sud;Campania;SA;C125;9,67;8
Sud;Abruzzo ;AQ;C126;0;0
Nord Ovest;Piemonte;AT;C127;7;2
Sud;Abruzzo ;TE;C128;15,5;10
Sud;Campania;NA;C129;75,19;25,48
Isole;Sicilia;TP;C130;10,5;15
Nord Ovest;Piemonte;TO;C133;36,73;8,83
Sud;Puglia;BA;C134;72,04;29,5
Isole;Sicilia;PA;C135;2;1
Sud;Puglia;TA;C136;29;17,85
Nord Ovest;Piemonte;AL;C137;0;0
Nord Ovest;Lombardia;VA;C139;151,75;14,01
Nord Ovest;Piemonte;CN;C140;2;1
Nord Est;Emilia-Romagna;RE;C141;83,58;1,5
Nord Ovest;Piemonte;AL;C142;1;0
Nord Ovest;Liguria;IM;C143;6;2,12
Nord Est;Emilia-Romagna;PC;C145;16,2;5,5
Nord Est;Veneto;BL;C146;4;2
Centro;Toscana;GR;C147;4,5;3
Nord Ovest;Piemonte;AL;C148;20;1
Nord Ovest;Piemonte;NO;C149;0;0
Centro;Marche;AN;C152;2;0
Nord Ovest;Lombardia;CR;C153;49,3;5,83
Nord Ovest;Piemonte;AT;C154;0;0
Nord Ovest;Piemonte;BI;C155;4;0
Nord Ovest;Piemonte;AL;C156;2;2
Nord Ovest;Lombardia;PV;C157;1;0
Nord Ovest;Piemonte;AL;C158;1;1
Nord Ovest;Piemonte;AL;C160;1;0
Nord Ovest;Piemonte;AT;C161;0;0
Nord Ovest;Piemonte;AL;C162;3,11;1
Nord Ovest;Piemonte;CN;C165;10;1
Nord Ovest;Piemonte;NO;C166;39,07;6
Nord Ovest;Piemonte;CN;C167;1;0
Sud;Abruzzo ;TE;C169;0;0
Centro;Toscana;SI;C172;5,57;2
Nord Ovest;Piemonte;CN;C173;1;0
Centro;Toscana;PI;C174;6;7
Sud;Molise;CB;C175;1;1
Nord Ovest;Piemonte;CN;C176;0;0
Centro;Lazio;FR;C177;0;1
Sud;Campania;CE;C178;1;0
Nord Ovest;Lombardia;VA;C181;2;1
Nord Ovest;Lombardia;PV;C184;2,5;0
Nord Est;Emilia-Romagna;BO;C185;52,28;0
Nord Ovest;Lombardia;SO;C186;0;1,7
Nord Ovest;Lombardia;LC;C187;17;1
Sud;Campania;NA;C188;26;8
Nord Est;Veneto;TV;C190;35,5;3
Nord Est;Emilia-Romagna;BO;C191;36,66;3
Nord Ovest;Lombardia;MN;C195;35,5;0,5
Sud;Molise;CB;C197;2,34;3
Sud;Puglia;FG;C198;10;3
Sud;Basilicata;PZ;C199;0;3
Sud;Molise;IS;C200;0;0
Sud;Basilicata;PZ;C201;0;0
Sud;Puglia;FG;C202;2;2
Centro;Lazio;RM;C203;10;7
Nord Est;Emilia-Romagna;BO;C204;162,49;8
Nord Ovest;Piemonte;CN;C205;0;0
Nord Ovest;Lombardia;CO;C206;4;1
Nord Est;Veneto;RO;C207;20,07;1,4
Nord Ovest;Lombardia;BS;C208;76,91;2
Sud;Basilicata;PZ;C209;0,5;4,5
Isole;Sicilia;ME;C210;0;1
Sud;Campania;CE;C211;1;2
Nord Ovest;Lombardia;PV;C213;4;0
Nord Ovest;Piemonte;CN;C214;0;0
Nord Est;Veneto;RO;C215;4,49;1,17
Nord Est;Friuli- Venezia Giulia;PN;C217;2;0
Nord Est;Emilia-Romagna;RE;C218;27;1
Nord Est;Emilia-Romagna;RE;C219;42,05;13,84
Nord Ovest;Lombardia;CO;C220;6;0
Sud;Puglia;FG;C222;1,25;1,75
Centro;Lazio;FR;C223;0;0
Centro;Lazio;RI;C224;2;3
Nord Est;Veneto;VR;C225;96,83;6,6
Nord Ovest;Piemonte;AT;C226;0;0
Centro;Toscana;SI;C227;39,12;8,5
Nord Ovest;Lombardia;LO;C228;1;0
Nord Ovest;Piemonte;AL;C229;2;2
Nord Ovest;Piemonte;AT;C230;0;0,5
Sud;Campania;SA;C231;9;0
Nord Ovest;Piemonte;AT;C232;11;1
Sud;Campania;SA;C235;0;0
Centro;Toscana;LU;C236;6,17;3
Centro;Lazio;RM;C237;36,88;14,66
Nord Ovest;Liguria;SP;C240;28,36;3,41
Nord Ovest;Piemonte;TO;C241;0;0
Nord Est;Emilia-Romagna;MO;C242;87,36;9,5
Nord Ovest;Piemonte;AL;C243;14,5;2
Centro;Toscana;PI;C244;8;5
Sud;Campania;BN;C245;0;0
Sud;Molise;IS;C246;6;1,22
Sud;Molise;IS;C247;0;0
Centro;Marche;AN;C248;15,33;1
Sud;Campania;BN;C250;0;0
Centro;Marche;MC;C251;10;2
Centro;Umbria;PG;C252;4,25;0
Nord Ovest;Piemonte;AT;C253;1;0
Nord Ovest;Lombardia;BG;C255;11,22;0,22
Sud;Campania;SA;C259;23;11,5
Nord Est;Emilia-Romagna;PC;C261;77,49;3,9
Sud;Campania;SA;C262;1;6
Centro;Toscana;AR;C263;5,83;2,79
Nord Est;Emilia-Romagna;BO;C265;119,41;8,73
Centro;Lazio;RM;C266;1;1
Centro;Marche;MC;C267;1,92;2
Centro;Lazio;RI;C268;2;2
Centro;Lazio;VT;C269;9,57;5,57
Sud;Molise;IS;C270;0;0
Sud;Basilicata;PZ;C271;1;11
Isole;Sardegna;SS;C272;50,5;5
Nord Ovest;Lombardia;VA;C273;15;1
Nord Ovest;Piemonte;AL;C274;2;0
Isole;Sicilia;AG;C275;5,38;13,83
Nord Ovest;Liguria;SV;C276;0;1
Sud;Abruzzo ;AQ;C278;0;0
Sud;Abruzzo ;AQ;C279;2;0
Sud;Campania;BN;C280;1;1
Nord Ovest;Valle d'Aosta;AO;C282;7;2
Sud;Campania;AV;C283;0;0
Sud;Campania;BN;C284;0;1
Sud;Calabria;RC;C285;6,5;3
Isole;Sicilia;TP;C286;26,83;14,89
Nord Est;Emilia-Romagna;MO;C287;57,36;3,5
Nord Est;Emilia-Romagna;PC;C288;25,15;1
Centro;Umbria;TR;C289;5;1,67
Nord Ovest;Lombardia;CR;C290;0;0
Sud;Campania;CE;C291;27,5;4
Nord Est;Emilia-Romagna;BO;C292;165,66;20,75
Nord Ovest;Lombardia;BS;C293;60,75;14,25
Nord Ovest;Valle d'Aosta;AO;C294;14,83;14,75
Nord Est;Emilia-Romagna;BO;C296;12,5;2
Isole;Sicilia;CT;C297;6;7
Sud;Abruzzo ;CH;C298;0;1
Nord Ovest;Lombardia;CO;C299;5;2
Nord Ovest;Lombardia;VA;C300;53,03;3
Sud;Calabria;CS;C301;0;1
Nord Ovest;Liguria;GE;C302;1;3,38
Centro;Toscana;LU;C303;2;2
Nord Ovest;Lombardia;LO;C304;21,93;0,67
Sud;Campania;SA;C306;3;1
Nord Ovest;Piemonte;TO;C307;35,2;5,27
Sud;Abruzzo ;PE;C308;0;2,5
Centro;Umbria;PG;C309;56,8;13,25
Centro;Toscana;GR;C310;234;10,33
Sud;Abruzzo ;TE;C311;2;1
Nord Ovest;Lombardia;MN;C312;104,86;9
Centro;Toscana;SI;C313;10,5;13
Nord Ovest;Piemonte;CN;C314;5;0
Centro;Lazio;VT;C315;1;3,5
Sud;Abruzzo ;TE;C316;5;1
Nord Ovest;Piemonte;CN;C317;2,38;0
Centro;Toscana;AR;C318;10,5;0
Centro;Toscana;AR;C319;49,49;5,54
Centro;Marche;AP;C321;3,67;3,5
Sud;Abruzzo ;TE;C322;1;1
Nord Ovest;Piemonte;CN;C323;2;2
Nord Ovest;Lombardia;BG;C324;89,22;3,84
Nord Ovest;Lombardia;SO;C325;3;2,31
Nord Est;Friuli- Venezia Giulia;UD;C327;6,5;0
Nord Ovest;Lombardia;LO;C329;21,17;2
Nord Ovest;Lombardia;BS;C330;2;1,5
Centro;Marche;AP;C331;4;0
Nord Ovest;Lombardia;BS;C332;42,33;2
Sud;Puglia;LE;C334;2;1,5
Sud;Puglia;LE;C335;0,28;0
Sud;Puglia;LE;C336;5;3
Nord Ovest;Lombardia;BG;C337;2,5;2
Centro;Lazio;FR;C338;1;0
Nord Est;Emilia-Romagna;FO;C339;20,75;4
Centro;Lazio;FR;C340;0;0
Isole;Sicilia;AG;C341;0;2
Isole;Sicilia;EN;C342;49,25;19,54
Nord Ovest;Lombardia;VA;C343;19,93;2,47
Isole;Sicilia;PA;C344;1;12
Sud;Basilicata;PZ;C345;1;0,88
Sud;Molise;CB;C346;0;1
Isole;Sicilia;ME;C347;1;1
Sud;Calabria;CS;C348;0;0
Sud;Calabria;CS;C349;30,87;12
Isole;Sicilia;CT;C351;639,42;69,54
Sud;Calabria;CZ;C352;48,78;48,88
Isole;Sicilia;EN;C353;2,5;0
Sud;Abruzzo ;PE;C354;1;0
Isole;Sicilia;AG;C356;0,5;12,94
Nord Est;Emilia-Romagna;RN;C357;123,37;8,6
Sud;Campania;BN;C359;1;1
Nord Ovest;Lombardia;PV;C360;69;0
Sud;Campania;SA;C361;106,54;27,36
Nord Ovest;Lombardia;LO;C362;6,83;0
Nord Ovest;Piemonte;BI;C363;16,66;3,83
Nord Ovest;Piemonte;NO;C364;0;0
Nord Ovest;Piemonte;NO;C365;3;0
Nord Ovest;Piemonte;VB;C367;0;0
Nord Ovest;Piemonte;TO;C369;10;0
Nord Est;Veneto;VR;C370;53,17;2
Nord Ovest;Lombardia;CO;C374;32,17;1
Nord Ovest;Piemonte;CN;C375;3;0
Nord Ovest;Piemonte;CN;C376;18,88;5,5
Sud;Puglia;LE;C377;77,19;12
Nord Ovest;Piemonte;NO;C378;5;0
Nord Ovest;Lombardia;CO;C381;3;0
Nord Ovest;Lombardia;VA;C382;34,5;0
Nord Est;Veneto;VE;C383;59,05;3
Nord Est;Veneto;TV;C384;9;4
Nord Est;Friuli- Venezia Giulia;PN;C385;1;0
Nord Ovest;Piemonte;AL;C387;2;0,5
Nord Est;Veneto;VE;C388;495,87;63,81
Nord Est;Friuli- Venezia Giulia;UD;C389;2;0
Centro;Lazio;RM;C390;17;7,63
Nord Ovest;Lombardia;LO;C394;9;0
Nord Ovest;Lombardia;MI;C395;66;4,52
Nord Ovest;Lombardia;BG;C396;29,5;0
Nord Est;Emilia-Romagna;MO;C398;45,44;6,11
Nord Ovest;Piemonte;TO;C404;28;2,33
Nord Est;Emilia-Romagna;RE;C405;51,75;5
Nord Ovest;Lombardia;MN;C406;10,33;0
Centro;Toscana;AR;C407;41;2,5
Nord Ovest;Lombardia;BS;C408;48,58;2,56
Nord Ovest;Lombardia;VA;C409;0;1,5
Nord Ovest;Lombardia;BG;C410;6,5;0
Nord Est;Veneto;VR;C412;3,44;0
Centro;Lazio;FR;C413;13,5;2
Nord Ovest;Lombardia;PV;C414;0;1,17
Centro;Toscana;LI;C415;128,5;12,43
Nord Ovest;Lombardia;BS;C417;9;3,67
Nord Ovest;Lombardia;SO;C418;0;0
Isole;Sicilia;PA;C420;0;0
Isole;Sicilia;PA;C421;32,83;29
Nord Est;Veneto;VE;C422;17,17;0
Sud;Puglia;BR;C424;28,92;16,42
Sud;Abruzzo ;AQ;C426;12,9;1,5
Sud;Abruzzo ;CH;C428;0;1
Sud;Puglia;FG;C429;1;2
Sud;Calabria;CS;C430;0;0
Nord Ovest;Piemonte;AL;C432;0;0
Nord Ovest;Lombardia;CR;C435;2,17;0
Sud;Puglia;BA;C436;13;4
Sud;Calabria;CS;C437;1;0
Nord Ovest;Piemonte;AT;C438;1;0
Nord Ovest;Lombardia;BS;C439;20,69;0
Nord Ovest;Piemonte;AT;C440;1,75;0
Nord Ovest;Piemonte;CN;C441;0;0
Sud;Puglia;FG;C442;0;0
Nord Ovest;Liguria;SV;C443;24,71;8
Sud;Campania;SA;C444;0,67;0
Centro;Lazio;VT;C446;2;2
Centro;Lazio;VT;C447;5,33;3
Sud;Puglia;BR;C448;4,67;0
Sud;Abruzzo ;TE;C449;1,5;3
Nord Ovest;Piemonte;VC;C450;2,5;3,17
Sud;Calabria;CZ;C453;0;0
Nord Ovest;Lombardia;BG;C456;14;1
Nord Ovest;Lombardia;BG;C457;31,5;1
Nord Est;Veneto;BL;C458;3,25;4,38
Nord Ovest;Lombardia;BG;C459;21,65;1,5
Nord Est;Veneto;RO;C461;7;1
Nord Ovest;Liguria;SV;C463;13;10
Nord Ovest;Piemonte;CN;C466;65,53;3
Nord Est;Emilia-Romagna;FE;C469;156,29;8,17
Sud;Campania;SA;C470;1;1,5
Isole;Sicilia;EN;C471;12;8,67
Sud;Calabria;CZ;C472;0;0
Sud;Abruzzo ;PE;C474;18;2
Sud;Campania;BN;C476;1;2
Nord Ovest;Piemonte;VB;C478;1,75;2,2
Centro;Lazio;FR;C479;5,91;2
Isole;Sicilia;EN;C480;1;0
Nord Ovest;Liguria;GE;C481;6;8
Nord Ovest;Lombardia;CO;C482;3;0
Nord Ovest;Piemonte;NO;C483;17,16;3,89
Nord Ovest;Lombardia;PV;C484;22;0
Sud;Campania;SA;C485;0;4
Sud;Molise;CB;C486;2;0
Nord Ovest;Piemonte;TO;C487;5,17;0
Sud;Molise;CB;C488;0,03;2,03
Sud;Calabria;CS;C489;2;1
Sud;Abruzzo ;AQ;C492;0;0
Nord Ovest;Lombardia;SO;C493;1;3,42
Nord Est;Friuli- Venezia Giulia;UD;C494;0,33;0,33
Sud;Campania;NA;C495;35,75;7
Isole;Sicilia;PA;C496;0,8;2,96
Nord Ovest;Piemonte;TO;C497;1;1
Nord Est;Veneto;VR;C498;81,62;2,33
Nord Est;Veneto;RO;C500;5,38;1
Nord Ovest;Lombardia;MN;C502;7,67;0,5
Nord Ovest;Piemonte;AL;C503;1;0
Nord Ovest;Piemonte;CN;C504;3,44;1
Nord Ovest;Piemonte;TO;C505;4,5;0
Nord Ovest;Lombardia;BG;C506;14,5;2
Nord Ovest;Piemonte;AL;C507;0;0
Nord Ovest;Lombardia;PV;C508;0;0
Nord Ovest;Lombardia;PV;C509;1;0
Nord Ovest;Liguria;SV;C510;78,6;15,59
Nord Ovest;Liguria;IM;C511;1;25,6
Nord Ovest;Lombardia;MI;C512;55,5;4
Nord Est;Emilia-Romagna;PC;C513;1;1
Sud;Puglia;FG;C514;160,99;45,19
Sud;Calabria;CS;C515;0;0
Nord Ovest;Lombardia;CO;C516;59,08;7
Sud;Abruzzo ;TE;C517;0;0
Centro;Lazio;RM;C518;0;1
Nord Ovest;Lombardia;CO;C520;41,5;6
Nord Ovest;Lombardia;LC;C521;40,17;7,33
Nord Ovest;Lombardia;MI;C523;387,91;18,87
Centro;Marche;AN;C524;10,5;3,5
Sud;Campania;BN;C525;1;1
Nord Ovest;Piemonte;BI;C526;10;1
Centro;Umbria;PG;C527;2,83;2
Nord Ovest;Piemonte;AT;C528;0;0
Centro;Toscana;FI;C529;37,67;5,84
Nord Ovest;Piemonte;CN;C530;0;1
Nord Ovest;Piemonte;AL;C531;3;0
Nord Ovest;Piemonte;BI;C532;14,66;2
Nord Ovest;Piemonte;AT;C533;0;0
Sud;Molise;IS;C534;1;0
Nord Ovest;Lombardia;MI;C536;34,8;2
Nord Ovest;Lombardia;MI;C537;98,5;6
Nord Est;Veneto;VR;C538;9,06;1
Sud;Basilicata;PZ;C539;2;4
Centro;Toscana;FI;C540;55,82;31,28
Nord Ovest;Lombardia;PV;C541;46,58;4,66
Sud;Calabria;CZ;C542;0;0,83
Centro;Lazio;RM;C543;10,5;4
Nord Est;Veneto;PD;C544;15;0
Centro;Lazio;FR;C545;7;2
Nord Ovest;Piemonte;CN;C547;20,5;4,5
Nord Ovest;Piemonte;VC;C548;0;0
Nord Ovest;Lombardia;BS;C549;1;1
Nord Ovest;Piemonte;CN;C550;13;0
Nord Ovest;Lombardia;PV;C551;5;0
Centro;Lazio;RM;C552;144,73;25,62
Nord Est;Emilia-Romagna;RA;C553;348,65;14
Sud;Calabria;CS;C554;0;2
Nord Ovest;Lombardia;LO;C555;28,5;1,5
Sud;Campania;AV;C557;3;4,6
Sud;Campania;CE;C558;0;0
Nord Ovest;Liguria;IM;C559;26;6,82
Sud;Calabria;CS;C560;0;2,34
Sud;Campania;CE;C561;34,4;1,09
Nord Est;Veneto;BL;C562;7,67;1,5
Nord Ovest;Lombardia;LC;C563;12;1,66
Nord Ovest;Piemonte;TO;C564;60,75;15,94
Nord Ovest;Lombardia;MI;C565;158,28;16,5
Nord Ovest;Lombardia;MI;C566;231,47;27,95
Nord Ovest;Piemonte;VB;C567;3,24;0,5
Isole;Sicilia;ME;C568;5,55;1
Nord Ovest;Lombardia;MI;C569;150,24;10
Nord Est;Emilia-Romagna;FO;C573;555,42;29,26
Nord Est;Emilia-Romagna;FO;C574;136,39;18,5
Sud;Campania;AV;C576;5,5;1
Nord Est;Veneto;BL;C577;8,67;4,41
Nord Ovest;Liguria;IM;C578;0;3
Nord Est;Veneto;TV;C580;18;0
Sud;Calabria;VV;C581;0;1
Centro;Marche;MC;C582;0;0
Nord Ovest;Piemonte;AT;C583;0;0
Sud;Campania;SA;C584;0;3
Nord Ovest;Lombardia;BS;C585;4,33;1
Centro;Toscana;SI;C587;9,5;1
Sud;Calabria;CS;C588;3;5
Nord Ovest;Piemonte;CN;C589;22,34;8
Nord Ovest;Lombardia;BS;C591;11;0
Nord Ovest;Valle d'Aosta;AO;C593;1,5;4
Nord Ovest;Valle d'Aosta;AO;C594;2;1
Nord Ovest;Valle d'Aosta;AO;C595;1;2
Nord Ovest;Valle d'Aosta;AO;C596;1;1
Nord Ovest;Valle d'Aosta;AO;C598;8;4
Nord Ovest;Piemonte;CN;C599;50;14,67
Isole;Sardegna;SS;C600;0;0
Nord Ovest;Piemonte;TO;C604;3,17;1
Nord Est;Veneto;VI;C605;66;6
Sud;Campania;AV;C606;0;1
Centro;Toscana;SI;C608;28,08;13,08
Centro;Toscana;PI;C609;0,5;2,8
Nord Ovest;Piemonte;TO;C610;3;2
Isole;Sicilia;RG;C612;8;6
Isole;Sardegna;SS;C613;1;0
Nord Est;Veneto;TV;C614;14;0
Centro;Marche;AN;C615;78,25;9,92
Sud;Calabria;CZ;C616;1;1,5
Nord Ovest;Lombardia;BS;C618;97,21;6
Sud;Basilicata;PZ;C619;0;4
Sud;Molise;IS;C620;0,5;0
Nord Ovest;Liguria;GE;C621;136,63;38,93
Nord Ovest;Lombardia;SO;C623;35,58;15,69
Nord Ovest;Piemonte;TO;C624;6;3
Nord Ovest;Piemonte;TO;C627;257,29;14,25
Nord Ovest;Lombardia;SO;C628;45,25;22,86
Nord Ovest;Piemonte;TO;C629;0,5;0,02
Nord Est;Veneto;BL;C630;4,5;5,92
Centro;Toscana;PT;C631;8;1
Sud;Abruzzo ;CH;C632;222,73;39,85
Sud;Puglia;FG;C633;9;1
Nord Ovest;Lombardia;CR;C634;28,5;0
Nord Ovest;Lombardia;BG;C635;35,13;1,63
Nord Ovest;Lombardia;PV;C637;8,5;0
Nord Est;Veneto;VE;C638;359;85,18
Nord Ovest;Piemonte;TO;C639;11;4
Nord Est;Friuli- Venezia Giulia;PN;C640;28,64;1
Centro;Toscana;AR;C648;1;0,66
Nord Ovest;Lombardia;BG;C649;38,84;2
Nord Est;Veneto;VI;C650;8;0
Nord Ovest;Lombardia;SO;C651;4;4
Nord Ovest;Piemonte;CN;C653;16;6,25
Isole;Sicilia;PA;C654;2;2
Nord Ovest;Piemonte;TO;C655;6;0
Nord Est;Friuli- Venezia Giulia;UD;C656;3,5;1
Nord Ovest;Liguria;IM;C657;1;4
Nord Ovest;Piemonte;AT;C658;1;0
Sud;Campania;AV;C659;1;4
Nord Ovest;Liguria;IM;C660;0;2
Centro;Toscana;SI;C661;3;11
Centro;Toscana;SI;C662;24,92;7,5
Centro;Toscana;AR;C663;6,17;1,33
Nord Ovest;Piemonte;TO;C665;216,6;2
Isole;Sicilia;AG;C668;4;7
Nord Est;Emilia-Romagna;RE;C669;10,5;4
Nord Est;Veneto;TV;C670;17,25;1
Nord Est;Veneto;BL;C672;0;1
Nord Ovest;Liguria;GE;C673;5,67;10,34
Sud;Calabria;CZ;C674;0;2
Sud;Campania;NA;C675;15,5;4
Sud;Campania;SA;C676;1;0
Centro;Lazio;RM;C677;9;1
Nord Ovest;Lombardia;CR;C678;1,5;0
Nord Ovest;Piemonte;TO;C679;0;0
Nord Ovest;Piemonte;VC;C680;13,33;0
Nord Ovest;Piemonte;CN;C681;0;0
Nord Ovest;Lombardia;PV;C684;0;4
Nord Ovest;Lombardia;BS;C685;3,34;1
Nord Ovest;Lombardia;PV;C686;32,5;0
Nord Est;Veneto;TV;C689;9,59;2
Nord Ovest;Lombardia;BS;C691;0,84;0
Sud;Calabria;RC;C695;1;2
Isole;Sicilia;PA;C696;1;6
Sud;Campania;NA;C697;7,5;3
Nord Ovest;Lombardia;BS;C698;2,66;0,33
Nord Est;Friuli- Venezia Giulia;PN;C699;1,44;1
Nord Ovest;Piemonte;AT;C701;0;0
Centro;Lazio;RM;C702;0;1
Nord Ovest;Lombardia;CR;C703;7,05;0
Centro;Marche;MC;C704;22;11
Centro;Toscana;GR;C705;4,5;11
Nord Ovest;Lombardia;MI;C707;309,67;31,59
Isole;Sicilia;PA;C708;13,83;6,33
Nord Ovest;Lombardia;SO;C709;0;3
Sud;Calabria;RC;C710;4;4
Nord Ovest;Piemonte;TO;C711;0;0
Nord Est;Veneto;PD;C713;7;0
Nord Est;Veneto;VE;C714;8;0
Nord Ovest;Piemonte;TO;C715;1;0,5
Sud;Campania;CE;C716;0;0
Nord Ovest;Liguria;IM;C718;14;10
Sud;Campania;BN;C719;0,5;4
Nord Ovest;Piemonte;TO;C722;112,02;11,67
Sud;Basilicata;MT;C723;0;5
Nord Ovest;Lombardia;CO;C724;6;1
Sud;Calabria;KR;C725;1;1
Sud;Calabria;KR;C726;4;13
Nord Ovest;Lombardia;BG;C728;44,61;2
Nord Ovest;Liguria;SV;C729;3;3
Nord Ovest;Lombardia;BG;C730;39,4;0,67
Nord Ovest;Lombardia;VA;C732;64,35;7,5
Nord Ovest;Lombardia;MI;C733;89;3
Nord Est;Veneto;VI;C734;1,5;2
Nord Est;Veneto;TV;C735;6;2,5
Nord Ovest;Piemonte;CN;C738;0;0
Nord Ovest;Piemonte;AT;C739;2;1,33
Centro;Lazio;LT;C740;89,5;24,78
Sud;Puglia;BR;C741;23,2;9,67
Centro;Umbria;PG;C742;12;1
Nord Est;Veneto;PD;C743;70,75;4
Centro;Umbria;PG;C744;36,72;5
Centro;Umbria;PG;C745;141,1;15
Centro;Lazio;RI;C746;16;8,04
Sud;Calabria;RC;C747;7;3
Centro;Lazio;RI;C749;0,28;0,1
Sud;Abruzzo ;PE;C750;79;9
Nord Ovest;Lombardia;VA;C751;16,42;2
Nord Ovest;Lombardia;LC;C752;12,21;0
Nord Ovest;Lombardia;CO;C754;4,07;0
Nord Ovest;Liguria;IM;C755;18;3
Nord Ovest;Piemonte;VC;C757;0;0
Nord Est;Friuli- Venezia Giulia;UD;C758;72,14;2
Nord Ovest;Lombardia;BG;C759;14,17;0
Nord Ovest;Lombardia;BS;C760;5;5
Sud;Calabria;CS;C763;0;1
Sud;Molise;CB;C764;0;1
Centro;Lazio;VT;C765;26,5;9
Sud;Abruzzo ;AQ;C766;0;1
Centro;Lazio;RM;C767;28,33;15,5
Sud;Abruzzo ;CH;C768;0;0
Sud;Molise;IS;C769;1;0
Centro;Marche;MC;C770;228,41;28,62
Sud;Abruzzo ;PE;C771;1;1
Sud;Molise;CB;C772;2;2,5
Centro;Lazio;RM;C773;193,24;48,39
Centro;Toscana;AR;C774;21,07;2,17
Sud;Abruzzo ;CH;C776;0;1
Nord Est;Emilia-Romagna;FO;C777;6,26;1,5
Sud;Abruzzo ;AQ;C778;1;0
Sud;Abruzzo ;PE;C779;1,25;1,16
Centro;Lazio;VT;C780;1;2,55
Sud;Abruzzo ;TE;C781;1,67;0,67
