Area;Regione;prov;2017_CodCom;NTN_2017_Box;NTN_2017_Depositi_Pert
"Nord Ovest";"Liguria";"IM";"B559";13,420000;12,500000
"Isole";"Sicilia";"CT";"B561";27,000000;0,000000
"Centro";"Marche";"MC";"B562";0,000000;0,000000
"Nord Est";"Veneto";"PD";"B563";79,400000;4,000000
"Nord Est";"Veneto";"PD";"B564";20,750000;0,000000
"Sud";"Campania";"NA";"B565";3,000000;2,670000
"Nord Est";"Emilia-Romagna";"MO";"B566";13,600000;3,750000
"Nord Ovest";"Lombardia";"PV";"B567";5,500000;0,000000
"Sud";"Abruzzo ";"AQ";"B569";3,000000;0,000000
"Nord Est";"Emilia-Romagna";"BO";"B572";10,760000;5,000000
"Nord Ovest";"Piemonte";"CN";"B573";22,000000;5,000000
"Nord Est";"Veneto";"BL";"B574";6,660000;9,450000
"Centro";"Lazio";"RM";"B576";4,000000;3,000000
"Nord Est";"Veneto";"RO";"B578";8,000000;1,000000
"Sud";"Basilicata";"PZ";"B580";0,000000;1,000000
"Sud";"Campania";"CE";"B581";2,000000;0,000000
"Nord Est";"Veneto";"RO";"B582";3,000000;0,000000
"Sud";"Puglia";"FG";"B584";2,000000;4,800000
"Nord Ovest";"Piemonte";"BI";"B586";54,000000;7,000000
"Nord Ovest";"Lombardia";"PV";"B587";6,250000;0,000000
"Nord Ovest";"Piemonte";"TO";"B588";6,500000;0,000000
"Nord Est";"Veneto";"PD";"B589";8,000000;2,000000
"Sud";"Campania";"AV";"B590";3,000000;3,000000
"Sud";"Calabria";"RC";"B591";0,000000;0,670000
"Nord Ovest";"Piemonte";"TO";"B592";67,790000;3,000000
"Nord Ovest";"Lombardia";"MI";"B593";101,830000;12,330000
"Nord Ovest";"Piemonte";"AT";"B594";60,000000;5,000000
"Centro";"Lazio";"RI";"B595";1,000000;4,000000
"Centro";"Lazio";"VT";"B597";4,000000;1,000000
"Nord Est";"Friuli- Venezia Giulia";"PN";"B598";37,000000;4,000000
"Nord Ovest";"Lombardia";"PV";"B599";0,000000;0,000000
"Isole";"Sicilia";"AG";"B602";41,170000;17,660000
"Isole";"Sicilia";"SR";"B603";3,000000;2,000000
"Centro";"Lazio";"VT";"B604";8,580000;14,000000
"Nord Ovest";"Piemonte";"TO";"B605";1,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B606";0,500000;0,000000
"Sud";"Calabria";"CS";"B607";4,000000;1,000000
"Sud";"Campania";"SA";"B608";0,330000;0,330000
"Centro";"Umbria";"PG";"B609";9,000000;1,250000
"Nord Ovest";"Piemonte";"VB";"B610";8,000000;2,500000
"Nord Ovest";"Lombardia";"MN";"B612";19,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"B613";3,000000;1,000000
"Nord Ovest";"Piemonte";"VB";"B615";35,330000;15,000000
"Sud";"Puglia";"LE";"B616";1,000000;0,500000
"Sud";"Calabria";"RC";"B617";0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"B618";27,500000;3,000000
"Sud";"Puglia";"BA";"B619";90,720000;34,730000
"Sud";"Abruzzo ";"CH";"B620";1,000000;1,000000
"Nord Ovest";"Piemonte";"CN";"B621";0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B624";0,000000;0,000000
"Centro";"Toscana";"PO";"B626";13,500000;5,000000
"Centro";"Lazio";"RI";"B627";2,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"B628";14,000000;1,000000
"Nord Ovest";"Piemonte";"AL";"B629";1,000000;2,000000
"Sud";"Molise";"IS";"B630";0,000000;0,000000
"Centro";"Lazio";"RI";"B631";4,000000;2,000000
"Centro";"Lazio";"RM";"B632";0,000000;1,000000
"Nord Ovest";"Piemonte";"AT";"B633";1,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"B634";45,000000;9,670000
"Centro";"Lazio";"RM";"B635";0,000000;0,890000
"Centro";"Marche";"PS";"B636";1,000000;3,000000
"Nord Ovest";"Piemonte";"TO";"B637";8,000000;1,000000
"Nord Ovest";"Lombardia";"CO";"B639";353,310000;63,030000
"Sud";"Abruzzo ";"TE";"B640";5,170000;1,000000
"Nord Ovest";"Lombardia";"CO";"B641";28,760000;3,170000
"Nord Est";"Veneto";"VE";"B642";250,570000;24,990000
"Nord Est";"Emilia-Romagna";"PC";"B643";28,050000;2,000000
"Sud";"Campania";"SA";"B644";44,920000;10,110000
"Isole";"Sicilia";"PA";"B645";12,500000;2,000000
"Centro";"Toscana";"GR";"B646";10,000000;5,950000
"Centro";"Toscana";"PI";"B647";50,500000;3,000000
"Centro";"Toscana";"LU";"B648";128,710000;36,130000
"Centro";"Lazio";"RM";"B649";64,500000;17,170000
"Nord Ovest";"Lombardia";"CR";"B650";16,500000;0,000000
"Sud";"Abruzzo ";"AQ";"B651";0,830000;3,490000
"Nord Ovest";"Lombardia";"CO";"B653";24,500000;3,000000
"Sud";"Calabria";"VV";"B655";0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B656";2,000000;4,500000
"Sud";"Abruzzo ";"AQ";"B658";1,000000;0,000000
"Isole";"Sicilia";"ME";"B660";3,500000;3,800000
"Nord Ovest";"Lombardia";"BG";"B661";2,000000;1,000000
"Nord Est";"Veneto";"BL";"B662";34,410000;8,830000
"Centro";"Lazio";"VT";"B663";8,000000;11,500000
"Nord Ovest";"Lombardia";"BS";"B664";7,500000;4,000000
"Isole";"Sicilia";"ME";"B666";23,700000;12,000000
"Sud";"Campania";"CE";"B667";39,500000;10,000000
"Centro";"Toscana";"LI";"B669";29,480000;5,670000
"Centro";"Toscana";"AR";"B670";25,500000;6,500000
"Nord Ovest";"Lombardia";"MI";"B671";74,420000;5,700000
"Sud";"Abruzzo ";"AQ";"B672";0,000000;0,330000
"Sud";"Campania";"AV";"B674";1,250000;6,570000
"Isole";"Sardegna";"CA";"B675";30,500000;5,640000
"Nord Ovest";"Lombardia";"BS";"B676";0,500000;1,000000
"Sud";"Abruzzo ";"AQ";"B677";26,940000;9,840000
"Nord Est";"Veneto";"TV";"B678";27,340000;4,000000
"Nord Ovest";"Lombardia";"CR";"B679";3,000000;0,000000
"Nord Ovest";"Lombardia";"CR";"B680";0,000000;0,000000
"Sud";"Abruzzo ";"PE";"B681";9,500000;3,000000
"Sud";"Molise";"IS";"B682";4,000000;0,000000
"Centro";"Toscana";"FI";"B684";55,060000;8,000000
"Centro";"Toscana";"LI";"B685";0,000000;1,000000
"Nord Ovest";"Lombardia";"CR";"B686";14,000000;1,000000
"Centro";"Lazio";"RM";"B687";1,000000;0,660000
"Centro";"Lazio";"VT";"B688";24,500000;12,500000
"Nord Est";"Emilia-Romagna";"BO";"B689";43,000000;1,000000
"Sud";"Puglia";"LE";"B690";2,000000;3,000000
"Centro";"Lazio";"VT";"B691";21,610000;13,000000
"Nord Ovest";"Piemonte";"CN";"B692";0,000000;0,000000
"Centro";"Toscana";"AR";"B693";2,330000;3,000000
"Nord Ovest";"Piemonte";"VB";"B694";1,000000;2,000000
"Isole";"Sicilia";"ME";"B695";6,000000;6,000000
"Sud";"Campania";"NA";"B696";1,000000;10,690000
"Nord Ovest";"Lombardia";"BS";"B698";29,940000;0,000000
"Nord Ovest";"Piemonte";"AL";"B701";16,000000;3,000000
"Nord Ovest";"Lombardia";"BG";"B703";92,330000;9,000000
"Sud";"Campania";"CE";"B704";0,000000;2,440000
"Nord Ovest";"Piemonte";"TO";"B705";14,000000;8,000000
"Sud";"Campania";"AV";"B706";4,750000;1,750000
"Nord Ovest";"Piemonte";"AT";"B707";0,000000;0,000000
"Nord Ovest";"Piemonte";"BI";"B708";0,500000;0,000000
"Nord Est";"Veneto";"VR";"B709";60,910000;7,650000
"Nord Ovest";"Lombardia";"BG";"B710";22,840000;5,000000
"Nord Ovest";"Lombardia";"BS";"B711";68,930000;4,220000
"Sud";"Campania";"CE";"B715";37,330000;19,170000
"Sud";"Puglia";"BA";"B716";57,670000;14,590000
"Sud";"Calabria";"CZ";"B717";0,000000;3,000000
"Sud";"Calabria";"RC";"B718";0,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"B719";35,080000;5,000000
"Nord Ovest";"Piemonte";"CN";"B720";20,440000;3,390000
"Sud";"Abruzzo ";"PE";"B722";1,830000;1,000000
"Sud";"Puglia";"FG";"B724";36,000000;2,000000
"Sud";"Abruzzo ";"AQ";"B725";0,000000;0,000000
"Nord Ovest";"Liguria";"GE";"B726";8,000000;10,000000
"Centro";"Marche";"AP";"B727";1,000000;1,000000
"Nord Ovest";"Lombardia";"MI";"B729";193,830000;28,660000
"Nord Ovest";"Lombardia";"CO";"B730";24,000000;14,000000
"Nord Ovest";"Lombardia";"BG";"B731";141,610000;6,120000
"Nord Ovest";"Lombardia";"VA";"B732";12,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B733";10,000000;1,000000
"Nord Ovest";"Liguria";"IM";"B734";0,000000;0,000000
"Centro";"Lazio";"VT";"B735";10,750000;7,000000
"Nord Ovest";"Piemonte";"AL";"B736";7,000000;1,000000
"Isole";"Sardegna";"CA";"B738";59,000000;23,180000
"Nord Ovest";"Lombardia";"MN";"B739";0,950000;0,000000
"Sud";"Campania";"NA";"B740";4,000000;1,800000
"Nord Ovest";"Lombardia";"PV";"B741";13,500000;0,000000
"Nord Ovest";"Lombardia";"CO";"B742";20,000000;3,000000
"Sud";"Basilicata";"PZ";"B743";0,080000;0,000000
"Nord Est";"Veneto";"TV";"B744";142,800000;6,250000
"Isole";"Sardegna";"CA";"B745";12,080000;7,000000
"Nord Ovest";"Liguria";"SV";"B748";35,000000;10,080000
"Nord Est";"Veneto";"PD";"B749";2,070000;0,000000
"Nord Ovest";"Piemonte";"VC";"B752";0,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"B754";149,960000;10,170000
"Nord Ovest";"Piemonte";"CN";"B755";5,000000;0,000000
"Sud";"Calabria";"RC";"B756";0,000000;0,000000
"Sud";"Calabria";"CZ";"B758";0,000000;0,000000
"Sud";"Campania";"NA";"B759";37,580000;16,840000
"Centro";"Toscana";"LU";"B760";1,000000;2,000000
"Nord Ovest";"Piemonte";"TO";"B762";2,000000;6,000000
"Nord Ovest";"Lombardia";"LC";"B763";0,130000;4,000000
"Nord Ovest";"Piemonte";"AL";"B765";2,000000;0,000000
"Sud";"Calabria";"RC";"B766";1,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"B767";3,000000;5,000000
"Nord Ovest";"Piemonte";"VC";"B768";2,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B769";0,780000;0,780000
"Sud";"Calabria";"KR";"B771";0,000000;0,000000
"Isole";"Sardegna";"SS";"B772";0,000000;0,000000
"Sud";"Calabria";"CS";"B774";4,360000;6,640000
"Sud";"Campania";"AV";"B776";4,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"B777";69,090000;10,000000
"Nord Ovest";"Lombardia";"CO";"B778";34,000000;4,000000
"Sud";"Campania";"CE";"B779";5,730000;7,220000
"Isole";"Sicilia";"PA";"B780";16,000000;19,500000
"Sud";"Campania";"CE";"B781";8,670000;4,670000
"Nord Ovest";"Piemonte";"VC";"B782";15,000000;0,000000
"Sud";"Puglia";"FG";"B784";1,000000;0,750000
"Nord Ovest";"Lombardia";"CO";"B785";19,780000;4,390000
"Isole";"Sicilia";"SR";"B787";75,420000;16,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"B788";4,670000;1,000000
"Isole";"Sardegna";"CA";"B789";6,000000;8,000000
"Sud";"Calabria";"CZ";"B790";1,000000;6,000000
"Nord Ovest";"Piemonte";"TO";"B791";224,400000;11,000000
"Sud";"Puglia";"LE";"B792";17,780000;4,000000
"Centro";"Toscana";"PO";"B794";80,440000;8,500000
"Nord Est";"Veneto";"PD";"B795";41,500000;5,000000
"Nord Ovest";"Lombardia";"VA";"B796";41,500000;5,330000
"Nord Ovest";"Lombardia";"MI";"B798";90,330000;11,000000
"Nord Ovest";"Lombardia";"BG";"B801";40,750000;2,500000
"Sud";"Calabria";"CS";"B802";2,000000;1,000000
"Nord Ovest";"Lombardia";"BG";"B803";9,000000;0,830000
"Isole";"Sicilia";"ME";"B804";4,000000;12,000000
"Nord Ovest";"Lombardia";"VA";"B805";310,660000;98,820000
"Nord Ovest";"Lombardia";"VA";"B807";31,500000;5,160000
"Sud";"Puglia";"TA";"B808";16,000000;6,000000
"Sud";"Puglia";"BR";"B809";63,220000;28,810000
"Sud";"Molise";"IS";"B810";1,500000;0,500000
"Nord Est";"Emilia-Romagna";"PC";"B812";71,750000;10,000000
"Sud";"Calabria";"CS";"B813";0,000000;0,000000
"Nord Ovest";"Liguria";"IM";"B814";0,000000;2,000000
"Centro";"Marche";"PS";"B816";7,500000;2,000000
"Nord Ovest";"Lombardia";"BS";"B817";96,540000;7,250000
"Nord Ovest";"Piemonte";"AL";"B818";3,000000;1,000000
"Nord Est";"Emilia-Romagna";"MO";"B819";741,840000;94,370000
"Nord Ovest";"Lombardia";"MI";"B820";76,000000;0,000000
"Sud";"Puglia";"LE";"B822";2,000000;1,000000
"Nord Ovest";"Piemonte";"NO";"B823";8,000000;1,000000
"Nord Ovest";"Lombardia";"PV";"B824";79,100000;4,000000
"Nord Est";"Emilia-Romagna";"RE";"B825";15,090000;4,000000
"Sud";"Abruzzo ";"CH";"B826";0,000000;1,000000
"Sud";"Abruzzo ";"PE";"B827";0,000000;0,000000
"Centro";"Lazio";"RM";"B828";5,670000;5,160000
"Sud";"Puglia";"FG";"B829";5,000000;2,170000
"Sud";"Molise";"IS";"B830";0,000000;0,000000
"Centro";"Toscana";"MS";"B832";109,780000;50,720000
"Nord Est";"Veneto";"VI";"B835";18,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B836";0,000000;5,000000
"Nord Ovest";"Liguria";"SP";"B838";2,000000;4,000000
"Nord Ovest";"Liguria";"SP";"B839";0,000000;4,000000
"Nord Ovest";"Piemonte";"AL";"B840";3,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"B841";30,000000;2,020000
"Sud";"Abruzzo ";"AQ";"B842";12,170000;5,000000
"Nord Est";"Veneto";"VI";"B844";12,400000;5,000000
"Nord Ovest";"Piemonte";"CN";"B845";0,500000;0,000000
"Centro";"Marche";"PS";"B846";19,660000;3,000000
"Nord Ovest";"Piemonte";"AL";"B847";1,000000;0,000000
"Nord Est";"Veneto";"PD";"B848";44,000000;2,000000
"Nord Ovest";"Lombardia";"MI";"B850";230,590000;40,830000
"Nord Ovest";"Lombardia";"CO";"B851";47,250000;5,500000
"Sud";"Abruzzo ";"CH";"B853";0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"B854";39,110000;1,500000
"Sud";"Calabria";"KR";"B857";2,000000;4,000000
"Sud";"Molise";"CB";"B858";3,330000;0,330000
"Sud";"Abruzzo ";"CH";"B859";2,000000;7,000000
"Sud";"Campania";"CE";"B860";69,150000;9,000000
"Sud";"Abruzzo ";"CH";"B861";3,000000;4,000000
"Centro";"Lazio";"FR";"B862";1,000000;1,000000
"Nord Ovest";"Piemonte";"NO";"B864";7,000000;1,000000
"Sud";"Abruzzo ";"CH";"B865";19,000000;4,000000
"Sud";"Campania";"AV";"B866";1,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B867";9,170000;3,000000
"Sud";"Campania";"SA";"B868";0,000000;3,000000
"Nord Ovest";"Lombardia";"CR";"B869";32,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B870";0,330000;0,000000
"Sud";"Molise";"CB";"B871";0,000000;1,000000
"Sud";"Campania";"CE";"B872";1,500000;0,000000
"Sud";"Campania";"BN";"B873";0,000000;0,670000
"Nord Ovest";"Lombardia";"VA";"B875";13,100000;2,000000
"Nord Ovest";"Piemonte";"VB";"B876";16,000000;1,000000
"Nord Est";"Veneto";"PD";"B877";7,240000;0,000000
"Centro";"Toscana";"PI";"B878";4,550000;3,280000
"Nord Est";"Veneto";"TV";"B879";166,340000;12,330000
"Nord Est";"Emilia-Romagna";"BO";"B880";250,700000;19,900000
"Nord Ovest";"Lombardia";"CR";"B881";11,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B882";1,000000;0,000000
"Nord Ovest";"Piemonte";"NO";"B883";3,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B885";266,080000;48,500000
"Nord Est";"Veneto";"VR";"B886";34,000000;4,000000
"Nord Ovest";"Lombardia";"LO";"B887";36,000000;0,000000
"Sud";"Campania";"SA";"B888";1,000000;1,000000
"Nord Ovest";"Lombardia";"CR";"B889";12,330000;0,000000
"Nord Ovest";"Lombardia";"CR";"B890";3,000000;0,000000
"Nord Ovest";"Lombardia";"CR";"B891";12,800000;0,000000
"Nord Est";"Emilia-Romagna";"BO";"B892";15,970000;1,000000
"Nord Est";"Emilia-Romagna";"RE";"B893";158,210000;6,250000
"Nord Ovest";"Piemonte";"CN";"B894";10,000000;0,000000
"Sud";"Campania";"SA";"B895";37,330000;8,200000
"Sud";"Abruzzo ";"CH";"B896";7,000000;2,930000
"Nord Ovest";"Piemonte";"NO";"B897";11,170000;2,000000
"Nord Ovest";"Lombardia";"CR";"B898";147,670000;9,000000
"Nord Ovest";"Lombardia";"LO";"B899";26,940000;0,500000
"Nord Ovest";"Lombardia";"CR";"B900";10,000000;0,000000
"Nord Ovest";"Lombardia";"MN";"B901";5,500000;0,000000
"Nord Ovest";"Piemonte";"AL";"B902";7,940000;1,000000
"Sud";"Calabria";"CS";"B903";6,330000;9,000000
"Sud";"Puglia";"FG";"B904";1,000000;1,000000
"Sud";"Campania";"NA";"B905";137,960000;63,650000
"Sud";"Basilicata";"PZ";"B906";1,000000;0,000000
"Nord Ovest";"Lombardia";"MN";"B907";7,760000;1,000000
"Nord Ovest";"Lombardia";"LO";"B910";148,050000;7,000000
"Nord Ovest";"Lombardia";"MN";"B911";3,000000;0,000000
"Nord Est";"Veneto";"PD";"B912";32,000000;4,000000
"Nord Ovest";"Lombardia";"CR";"B914";16,500000;0,000000
"Sud";"Puglia";"FG";"B915";29,760000;8,000000
"Sud";"Campania";"CE";"B916";8,670000;2,000000
"Sud";"Puglia";"FG";"B917";0,000000;0,000000
"Isole";"Sicilia";"ME";"B918";0,000000;2,000000
"Centro";"Lazio";"FR";"B919";1,000000;3,000000
"Nord Ovest";"Piemonte";"NO";"B920";5,000000;2,000000
"Nord Ovest";"Lombardia";"VA";"B921";11,000000;3,000000
"Sud";"Campania";"NA";"B922";7,000000;3,000000
"Sud";"Puglia";"BA";"B923";141,360000;35,790000
"Sud";"Campania";"NA";"B924";4,000000;4,500000
"Sud";"Campania";"NA";"B925";6,450000;3,420000
"Nord Ovest";"Liguria";"SV";"B927";3,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"B928";2,000000;2,000000
"Nord Ovest";"Lombardia";"PV";"B929";1,000000;0,000000
"Centro";"Lazio";"RM";"B932";4,000000;1,000000
"Nord Ovest";"Piemonte";"BI";"B933";0,000000;0,000000
"Centro";"Lazio";"RI";"B934";1,000000;0,000000
"Sud";"Campania";"CE";"B935";26,000000;3,000000
"Sud";"Puglia";"LE";"B936";35,670000;6,000000
"Nord Ovest";"Lombardia";"LC";"B937";6,420000;3,000000
"Nord Ovest";"Lombardia";"MI";"B938";45,130000;0,000000
"Nord Ovest";"Liguria";"GE";"B939";43,670000;5,000000
"Nord Est";"Friuli- Venezia Giulia";"PN";"B940";68,020000;5,170000
"Nord Ovest";"Piemonte";"AL";"B941";1,000000;1,000000
"Nord Ovest";"Lombardia";"CO";"B942";4,000000;2,500000
"Nord Ovest";"Lombardia";"LC";"B943";119,620000;21,000000
"Nord Ovest";"Lombardia";"PV";"B945";4,500000;0,000000
"Sud";"Campania";"NA";"B946";79,170000;8,040000
"Nord Ovest";"Lombardia";"BG";"B947";26,500000;5,000000
"Centro";"Umbria";"PG";"B948";4,280000;0,500000
"Nord Ovest";"Lombardia";"VA";"B949";27,410000;6,930000
"Centro";"Toscana";"PI";"B950";291,930000;70,830000
"Nord Ovest";"Piemonte";"VC";"B952";0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B953";9,460000;0,000000
"Nord Ovest";"Lombardia";"PV";"B954";6,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"B955";19,500000;3,000000
"Nord Ovest";"Liguria";"GE";"B956";19,270000;11,380000
"Nord Ovest";"Lombardia";"LO";"B958";29,000000;0,520000
"Sud";"Campania";"SA";"B959";2,000000;2,000000
"Nord Ovest";"Piemonte";"TO";"B960";173,190000;38,000000
"Nord Ovest";"Lombardia";"LO";"B961";3,250000;5,500000
"Centro";"Toscana";"FI";"B962";293,170000;67,690000
"Sud";"Campania";"CE";"B963";473,150000;92,740000
"Nord Est";"Veneto";"TV";"B965";149,060000;17,180000
"Sud";"Calabria";"RC";"B966";0,000000;0,000000
"Nord Est";"Emilia-Romagna";"RE";"B967";28,160000;5,510000
"Sud";"Calabria";"KR";"B968";1,500000;1,000000
"Nord Est";"Emilia-Romagna";"BO";"B969";18,750000;4,000000
"Nord Ovest";"Lombardia";"BG";"B971";33,000000;5,000000
"Nord Ovest";"Lombardia";"CO";"B974";8,000000;2,000000
"Nord Ovest";"Lombardia";"CO";"B977";41,300000;1,170000
"Nord Ovest";"Lombardia";"BG";"B978";9,000000;1,000000
"Centro";"Toscana";"MS";"B979";0,000000;6,340000
"Sud";"Campania";"NA";"B980";4,000000;8,000000
"Nord Est";"Emilia-Romagna";"RA";"B982";5,750000;0,000000
"Centro";"Toscana";"SI";"B984";12,850000;0,250000
"Sud";"Abruzzo ";"CH";"B985";7,500000;3,000000
"Nord Ovest";"Lombardia";"VA";"B987";66,360000;1,500000
"Nord Ovest";"Lombardia";"PV";"B988";82,500000;4,000000
"Nord Ovest";"Lombardia";"MI";"B989";43,640000;2,000000
"Sud";"Campania";"NA";"B990";117,170000;20,140000
"Nord Ovest";"Piemonte";"AT";"B991";1,000000;0,000000
"Nord Ovest";"Lombardia";"SO";"B993";11,000000;10,790000
"Nord Est";"Friuli- Venezia Giulia";"UD";"B994";8,000000;3,000000
"Nord Ovest";"Lombardia";"LC";"B996";41,000000;18,000000
"Sud";"Campania";"AV";"B997";0,000000;1,330000
"Sud";"Puglia";"BA";"B998";64,340000;11,330000
"Nord Ovest";"Lombardia";"VA";"B999";3,000000;0,000000
"Sud";"Calabria";"CS";"C002";4,500000;13,880000
"Nord Ovest";"Lombardia";"MI";"C003";279,900000;25,250000
"Nord Ovest";"Lombardia";"VA";"C004";181,560000;18,520000
"Nord Ovest";"Piemonte";"AL";"C005";8,000000;0,000000
"Isole";"Sicilia";"SR";"C006";0,000000;2,660000
"Nord Ovest";"Lombardia";"BG";"C007";1,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"C013";134,100000;33,000000
"Nord Ovest";"Lombardia";"MI";"C014";202,440000;26,000000
"Nord Ovest";"Lombardia";"CO";"C020";36,000000;4,630000
"Nord Ovest";"Piemonte";"AT";"C022";0,500000;0,000000
"Nord Ovest";"Lombardia";"LC";"C024";7,380000;0,000000
"Nord Ovest";"Piemonte";"AL";"C027";7,000000;1,000000
"Nord Ovest";"Piemonte";"AL";"C030";2,000000;2,000000
"Nord Ovest";"Lombardia";"MI";"C033";10,000000;0,000000
"Centro";"Lazio";"FR";"C034";77,000000;23,500000
"Nord Est";"Veneto";"VI";"C037";109,870000;10,000000
"Nord Ovest";"Lombardia";"PV";"C038";55,170000;0,000000
"Sud";"Abruzzo ";"TE";"C040";0,000000;0,000000
"Nord Est";"Veneto";"VR";"C041";8,000000;0,000000
"Centro";"Toscana";"LI";"C044";56,230000;21,360000
"Nord Ovest";"Piemonte";"TO";"C045";11,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"C046";16,500000;0,000000
"Nord Ovest";"Piemonte";"AT";"C047";1,250000;0,000000
"Nord Ovest";"Piemonte";"TO";"C048";10,490000;0,000000
"Nord Ovest";"Piemonte";"AT";"C049";14,000000;1,000000
"Nord Ovest";"Lombardia";"PV";"C050";0,000000;0,000000
"Isole";"Sicilia";"ME";"C051";1,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"C052";70,830000;3,500000
"Nord Ovest";"Lombardia";"PV";"C053";39,000000;1,000000
"Nord Ovest";"Lombardia";"BS";"C055";68,890000;6,240000
"Nord Est";"Veneto";"VI";"C056";15,000000;0,000000
"Nord Est";"Veneto";"PD";"C057";3,000000;1,000000
"Sud";"Campania";"AV";"C058";1,000000;0,000000
"Nord Ovest";"Lombardia";"MN";"C059";11,580000;0,000000
"Centro";"Marche";"AN";"C060";36,670000;0,570000
"Nord Ovest";"Liguria";"SV";"C063";2,000000;0,080000
"Nord Ovest";"Piemonte";"AT";"C064";0,000000;0,000000
"Nord Est";"Emilia-Romagna";"RA";"C065";90,150000;2,250000
"Sud";"Molise";"CB";"C066";1,000000;0,000000
"Isole";"Sicilia";"PA";"C067";2,500000;17,180000
"Sud";"Campania";"SA";"C069";0,000000;3,000000
"Centro";"Marche";"AP";"C070";0,170000;1,000000
"Nord Ovest";"Lombardia";"BS";"C072";42,740000;7,120000
"Nord Est";"Veneto";"TV";"C073";17,500000;0,000000
"Isole";"Sicilia";"PA";"C074";16,090000;4,090000
"Nord Est";"Emilia-Romagna";"BO";"C075";16,500000;1,490000
"Nord Ovest";"Lombardia";"MN";"C076";27,420000;0,000000
"Nord Est";"Veneto";"VR";"C078";124,910000;2,780000
"Nord Ovest";"Lombardia";"BG";"C079";82,750000;2,500000
"Centro";"Marche";"PS";"C080";3,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"C081";1,670000;0,000000
"Sud";"Molise";"IS";"C082";0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"C083";1,000000;1,000000
"Centro";"Toscana";"GR";"C085";27,510000;8,500000
"Nord Est";"Emilia-Romagna";"BO";"C086";5,000000;2,000000
"Nord Ovest";"Lombardia";"CR";"C089";0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"C090";0,000000;0,000000
"Isole";"Sicilia";"CT";"C091";4,330000;0,000000
"Centro";"Marche";"AP";"C093";40,000000;5,000000
"Isole";"Sicilia";"ME";"C094";2,000000;1,000000
"Sud";"Abruzzo ";"AQ";"C096";53,750000;28,050000
"Sud";"Campania";"CE";"C097";0,000000;0,000000
"Centro";"Lazio";"RI";"C098";1,330000;1,000000
"Centro";"Marche";"AN";"C100";92,910000;8,000000
"Centro";"Toscana";"FI";"C101";78,020000;41,920000
"Centro";"Toscana";"AR";"C102";7,380000;1,000000
"Centro";"Lazio";"LT";"C104";4,000000;3,500000
"Sud";"Campania";"AV";"C105";1,000000;2,000000
"Sud";"Campania";"BN";"C106";0,000000;1,000000
"Nord Est";"Emilia-Romagna";"MO";"C107";380,110000;57,170000
"Sud";"Calabria";"CS";"C108";6,000000;4,000000
"Nord Ovest";"Liguria";"IM";"C110";2,000000;3,500000
"Nord Est";"Veneto";"TV";"C111";329,500000;56,140000
"Centro";"Toscana";"PI";"C113";49,750000;7,960000
"Sud";"Abruzzo ";"CH";"C114";11,000000;6,030000
"Nord Ovest";"Lombardia";"CR";"C115";6,000000;0,000000
"Centro";"Lazio";"RM";"C116";44,000000;10,660000
"Centro";"Umbria";"TR";"C117";8,000000;4,500000
"Nord Ovest";"Lombardia";"MN";"C118";68,750000;2,860000
"Nord Est";"Veneto";"VI";"C119";35,500000;2,750000
"Sud";"Basilicata";"PZ";"C120";0,000000;4,000000
"Nord Est";"Emilia-Romagna";"BO";"C121";38,050000;3,000000
"Nord Est";"Veneto";"RO";"C122";0,000000;0,000000
"Sud";"Abruzzo ";"CH";"C123";0,000000;0,000000
"Sud";"Campania";"SA";"C125";34,510000;13,390000
"Sud";"Abruzzo ";"AQ";"C126";1,670000;0,000000
"Nord Ovest";"Piemonte";"AT";"C127";6,000000;1,000000
