AREA;Regione;prov;2012_CodCom;NTN_2012_Box;NTN_2012_Depositi_Pert
Nord Ovest;Lombardia;VA;F703;7;1
Nord Ovest;Lombardia;VA;F711;24;3
Nord Ovest;Lombardia;VA;F736;39,74;3,57
Nord Ovest;Lombardia;VA;G008;18;3
Nord Ovest;Lombardia;VA;G028;87,08;5,5
Nord Ovest;Lombardia;VA;G103;68,25;4,84
Nord Ovest;Lombardia;VA;G105;4;0,13
Nord Ovest;Lombardia;VA;G677;4;0
Nord Ovest;Lombardia;VA;G906;17,01;2,67
Nord Ovest;Lombardia;VA;G907;13,96;5,5
Nord Ovest;Lombardia;VA;H173;2,5;1
Nord Ovest;Lombardia;VA;H174;8,5;1
Nord Ovest;Lombardia;VA;H723;12,16;0
Nord Ovest;Lombardia;VA;H736;99,8;3,12
Nord Ovest;Lombardia;VA;H872;6;0
Nord Ovest;Lombardia;VA;I441;383,82;20,41
Nord Ovest;Lombardia;VA;I688;106,58;8,09
Nord Ovest;Lombardia;VA;I793;35,8;1
Nord Ovest;Lombardia;VA;I794;41;1
Nord Ovest;Lombardia;VA;I819;127,26;10,61
Nord Ovest;Lombardia;VA;L003;21,83;1
Nord Ovest;Lombardia;VA;L032;25,5;2
Nord Ovest;Lombardia;VA;L115;43,69;4,5
Nord Ovest;Lombardia;VA;L319;193,49;12,56
Nord Ovest;Lombardia;VA;L342;21,5;2,09
Nord Ovest;Lombardia;VA;L480;55,17;9
Nord Ovest;Lombardia;VA;L577;6;2
Nord Ovest;Lombardia;VA;L671;14,25;2
Nord Ovest;Lombardia;VA;L682;617,27;78,61
Nord Ovest;Lombardia;VA;L703;43;3
Nord Ovest;Lombardia;VA;L705;0;1
Nord Ovest;Lombardia;VA;L733;32,58;4
Nord Ovest;Lombardia;VA;L734;58,69;2,58
Nord Ovest;Lombardia;VA;L765;57,17;5
Nord Ovest;Lombardia;VA;L876;37,6;8
Nord Ovest;Lombardia;VA;M101;7;0
Nord Ovest;Piemonte;AL;A052;146,57;14,09
Nord Ovest;Piemonte;AL;A146;0;3
Nord Ovest;Piemonte;AL;A182;519,42;39,03
Nord Ovest;Piemonte;AL;A189;2;0
Nord Ovest;Piemonte;AL;A197;2;0
Nord Ovest;Piemonte;AL;A211;6,5;0,5
Nord Ovest;Piemonte;AL;A227;1,34;0
Nord Ovest;Piemonte;AL;A245;0;0
Nord Ovest;Piemonte;AL;A436;55,34;13
Nord Ovest;Piemonte;AL;A523;1;1,5
Nord Ovest;Piemonte;AL;A605;2;1
Nord Ovest;Piemonte;AL;A689;9;1,5
Nord Ovest;Piemonte;AL;A708;4,33;0
Nord Ovest;Piemonte;AL;A738;3;0,5
Nord Ovest;Piemonte;AL;A793;1;0
Nord Ovest;Piemonte;AL;A813;1;0
Nord Ovest;Piemonte;AL;A889;10,5;2,75
Nord Ovest;Piemonte;AL;A998;10;7,66
Nord Ovest;Piemonte;AL;B029;1;1
Nord Ovest;Piemonte;AL;B037;1;0
Nord Ovest;Piemonte;AL;B071;7,5;3
Nord Ovest;Piemonte;AL;B080;2;1
Nord Ovest;Piemonte;AL;B109;1;0
Nord Ovest;Piemonte;AL;B179;0;2
Nord Ovest;Piemonte;AL;B311;2;6,66
Nord Ovest;Piemonte;AL;B453;6;1
Nord Ovest;Piemonte;AL;B482;2;1
Nord Ovest;Piemonte;AL;B629;2;0
Nord Ovest;Piemonte;AL;B701;6;0
Nord Ovest;Piemonte;AL;B736;11;0
Nord Ovest;Piemonte;AL;B765;0,44;0,44
Nord Ovest;Piemonte;AL;B769;1,5;0
Nord Ovest;Piemonte;AL;B818;2,25;0,5
Nord Ovest;Piemonte;AL;B836;0;3
Nord Ovest;Piemonte;AL;B840;1;0
Nord Ovest;Piemonte;AL;B847;0;0,5
Nord Ovest;Piemonte;AL;B870;4;0
Nord Ovest;Piemonte;AL;B882;2;0
Nord Ovest;Piemonte;AL;B885;215,02;23,23
Nord Ovest;Piemonte;AL;B902;3;1
Nord Ovest;Piemonte;AL;B941;1;0
Nord Ovest;Piemonte;AL;C005;1,5;5
Nord Ovest;Piemonte;AL;C027;4;2
Nord Ovest;Piemonte;AL;C030;5;5,33
Nord Ovest;Piemonte;AL;C137;0;0
Nord Ovest;Piemonte;AL;C142;2;0
Nord Ovest;Piemonte;AL;C148;18;0
Nord Ovest;Piemonte;AL;C156;1,34;0
Nord Ovest;Piemonte;AL;C158;1;1,33
Nord Ovest;Piemonte;AL;C160;3;0
Nord Ovest;Piemonte;AL;C162;3;0
Nord Ovest;Piemonte;AL;C229;2,5;1
Nord Ovest;Piemonte;AL;C243;7,9;1
Nord Ovest;Piemonte;AL;C274;0;0
Nord Ovest;Piemonte;AL;C387;1;0
Nord Ovest;Piemonte;AL;C432;0;0
Nord Ovest;Piemonte;AL;C503;2;1
Nord Ovest;Piemonte;AL;C507;0;1
Nord Ovest;Piemonte;AL;C531;3;0
Nord Ovest;Piemonte;AL;C962;0;0
Nord Ovest;Piemonte;AL;C977;3,9;1
Nord Ovest;Piemonte;AL;D102;1,5;0,5
Nord Ovest;Piemonte;AL;D149;2;0
Nord Ovest;Piemonte;AL;D194;3;1
Nord Ovest;Piemonte;AL;D272;1;0
Nord Ovest;Piemonte;AL;D277;0;1
Nord Ovest;Piemonte;AL;D447;1;1
Nord Ovest;Piemonte;AL;D528;6;1
Nord Ovest;Piemonte;AL;D559;0,25;0
Nord Ovest;Piemonte;AL;D759;3;0
Nord Ovest;Piemonte;AL;D770;1;0
Nord Ovest;Piemonte;AL;D777;1;0
Nord Ovest;Piemonte;AL;D780;2,5;0
Nord Ovest;Piemonte;AL;D797;0;0
Nord Ovest;Piemonte;AL;D813;10,05;1
Nord Ovest;Piemonte;AL;D814;11,89;0
Nord Ovest;Piemonte;AL;D835;0;1
Nord Ovest;Piemonte;AL;D890;5;0
Nord Ovest;Piemonte;AL;D910;1;1
Nord Ovest;Piemonte;AL;D941;2;0
Nord Ovest;Piemonte;AL;D944;28;7
Nord Ovest;Piemonte;AL;E015;2;0
Nord Ovest;Piemonte;AL;E164;0,5;2
Nord Ovest;Piemonte;AL;E188;2;1,5
Nord Ovest;Piemonte;AL;E191;1;1
Nord Ovest;Piemonte;AL;E255;0;0
Nord Ovest;Piemonte;AL;E360;3;1
Nord Ovest;Piemonte;AL;E543;2;1
Nord Ovest;Piemonte;AL;E712;5,34;1
Nord Ovest;Piemonte;AL;E870;0;0
Nord Ovest;Piemonte;AL;F015;2;0
Nord Ovest;Piemonte;AL;F096;4,89;0
Nord Ovest;Piemonte;AL;F131;0;0
Nord Ovest;Piemonte;AL;F232;11;1
Nord Ovest;Piemonte;AL;F281;5;0
Nord Ovest;Piemonte;AL;F293;0;0
Nord Ovest;Piemonte;AL;F313;4,94;0
Nord Ovest;Piemonte;AL;F320;2;0
Nord Ovest;Piemonte;AL;F337;3;0
Nord Ovest;Piemonte;AL;F365;1,5;0
Nord Ovest;Piemonte;AL;F374;1;0
Nord Ovest;Piemonte;AL;F387;1;2
Nord Ovest;Piemonte;AL;F403;0;0
Nord Ovest;Piemonte;AL;F404;0;0
Nord Ovest;Piemonte;AL;F455;0;0
Nord Ovest;Piemonte;AL;F469;4,9;0
Nord Ovest;Piemonte;AL;F518;0,5;3
Nord Ovest;Piemonte;AL;F562;1;1
Nord Ovest;Piemonte;AL;F707;6;0
Nord Ovest;Piemonte;AL;F713;0;1
Nord Ovest;Piemonte;AL;F737;0;0
Nord Ovest;Piemonte;AL;F751;1;0
Nord Ovest;Piemonte;AL;F814;6,5;0,5
Nord Ovest;Piemonte;AL;F965;154,67;16,5
Nord Ovest;Piemonte;AL;F995;1;1
Nord Ovest;Piemonte;AL;F997;3;0
Nord Ovest;Piemonte;AL;F998;0;0
Nord Ovest;Piemonte;AL;G042;0;0
Nord Ovest;Piemonte;AL;G124;1;1
Nord Ovest;Piemonte;AL;G193;1;0
Nord Ovest;Piemonte;AL;G197;55,5;7,79
Nord Ovest;Piemonte;AL;G199;5;0
Nord Ovest;Piemonte;AL;G204;3;1
Nord Ovest;Piemonte;AL;G215;1;0
Nord Ovest;Piemonte;AL;G334;1;2
Nord Ovest;Piemonte;AL;G338;0;3
Nord Ovest;Piemonte;AL;G367;14;0
Nord Ovest;Piemonte;AL;G397;1;4
Nord Ovest;Piemonte;AL;G619;2;0
Nord Ovest;Piemonte;AL;G695;3,33;0
Nord Ovest;Piemonte;AL;G807;1;0
Nord Ovest;Piemonte;AL;G839;4;1
Nord Ovest;Piemonte;AL;G858;3,67;0
Nord Ovest;Piemonte;AL;G861;0;0
Nord Ovest;Piemonte;AL;G872;0;0
Nord Ovest;Piemonte;AL;G877;7;3,92
Nord Ovest;Piemonte;AL;G960;2;0
Nord Ovest;Piemonte;AL;G961;29,17;3
Nord Ovest;Piemonte;AL;G987;1,5;1,33
Nord Ovest;Piemonte;AL;H021;3;3
Nord Ovest;Piemonte;AL;H104;3,34;0
Nord Ovest;Piemonte;AL;H121;0;0
Nord Ovest;Piemonte;AL;H272;0;3
Nord Ovest;Piemonte;AL;H334;2;1
Nord Ovest;Piemonte;AL;H343;0;1
Nord Ovest;Piemonte;AL;H406;2;1
Nord Ovest;Piemonte;AL;H414;3;2
Nord Ovest;Piemonte;AL;H465;0;2
Nord Ovest;Piemonte;AL;H569;3;1
Nord Ovest;Piemonte;AL;H677;3,92;0,83
Nord Ovest;Piemonte;AL;H694;14,33;2
Nord Ovest;Piemonte;AL;H810;1,5;0
Nord Ovest;Piemonte;AL;H878;0,5;3
Nord Ovest;Piemonte;AL;I144;8;0
Nord Ovest;Piemonte;AL;I150;1,83;0
Nord Ovest;Piemonte;AL;I190;2;0
Nord Ovest;Piemonte;AL;I429;0;0
Nord Ovest;Piemonte;AL;I432;3;0
Nord Ovest;Piemonte;AL;I645;1,67;0
Nord Ovest;Piemonte;AL;I657;19,5;5
Nord Ovest;Piemonte;AL;I711;3;3
Nord Ovest;Piemonte;AL;I738;9;2
Nord Ovest;Piemonte;AL;I798;3;0
Nord Ovest;Piemonte;AL;I808;0;0
Nord Ovest;Piemonte;AL;I901;3,61;4
Nord Ovest;Piemonte;AL;I911;0;0
Nord Ovest;Piemonte;AL;I941;14,96;0
Nord Ovest;Piemonte;AL;I977;8,17;0
Nord Ovest;Piemonte;AL;L027;7,17;1
Nord Ovest;Piemonte;AL;L059;5;1
Nord Ovest;Piemonte;AL;L139;1;1,17
Nord Ovest;Piemonte;AL;L143;2;1
Nord Ovest;Piemonte;AL;L165;3;0
Nord Ovest;Piemonte;AL;L304;185,39;8
Nord Ovest;Piemonte;AL;L403;3;0
Nord Ovest;Piemonte;AL;L432;0,44;1,22
Nord Ovest;Piemonte;AL;L570;124,67;37,83
Nord Ovest;Piemonte;AL;L633;3,3;0
Nord Ovest;Piemonte;AL;L881;3;1
Nord Ovest;Piemonte;AL;L887;4;0
Nord Ovest;Piemonte;AL;L904;12,5;1
Nord Ovest;Piemonte;AL;L931;3;2
Nord Ovest;Piemonte;AL;L963;2;0,33
Nord Ovest;Piemonte;AL;L970;1;0
Nord Ovest;Piemonte;AL;L972;3,16;0
Nord Ovest;Piemonte;AL;M009;1;0
Nord Ovest;Piemonte;AL;M077;4,13;3
Nord Ovest;Piemonte;AL;M120;5;1
Nord Ovest;Piemonte;AL;M121;0;0
Nord Ovest;Piemonte;AL;M123;2;1
Nord Ovest;Piemonte;AT;A072;1;1,33
Nord Ovest;Piemonte;AT;A173;1;0
Nord Ovest;Piemonte;AT;A300;2,73;2,84
Nord Ovest;Piemonte;AT;A312;1;0
Nord Ovest;Piemonte;AT;A352;2;0
Nord Ovest;Piemonte;AT;A479;496,31;35,93
Nord Ovest;Piemonte;AT;A527;0;1
Nord Ovest;Piemonte;AT;A588;5;0
Nord Ovest;Piemonte;AT;A770;0;0
Nord Ovest;Piemonte;AT;A812;2,8;0,4
Nord Ovest;Piemonte;AT;B221;1,15;0
Nord Ovest;Piemonte;AT;B236;2;1,83
Nord Ovest;Piemonte;AT;B306;12;0
Nord Ovest;Piemonte;AT;B376;2;0
Nord Ovest;Piemonte;AT;B418;0,33;1
Nord Ovest;Piemonte;AT;B425;3;0
Nord Ovest;Piemonte;AT;B469;0;0
Nord Ovest;Piemonte;AT;B594;30;4
Nord Ovest;Piemonte;AT;B633;2;0
Nord Ovest;Piemonte;AT;B707;2;0
Nord Ovest;Piemonte;AT;B991;2;0
Nord Ovest;Piemonte;AT;C022;0;0
Nord Ovest;Piemonte;AT;C047;4;1,66
Nord Ovest;Piemonte;AT;C049;12;1
Nord Ovest;Piemonte;AT;C064;0;0
Nord Ovest;Piemonte;AT;C127;25;0
Nord Ovest;Piemonte;AT;C154;0;0
Nord Ovest;Piemonte;AT;C161;0;0
Nord Ovest;Piemonte;AT;C226;0,5;0
Nord Ovest;Piemonte;AT;C230;2;0
Nord Ovest;Piemonte;AT;C232;9;0,5
Nord Ovest;Piemonte;AT;C253;0;0
Nord Ovest;Piemonte;AT;C438;1;0
Nord Ovest;Piemonte;AT;C440;0;0
Nord Ovest;Piemonte;AT;C528;0;0
Nord Ovest;Piemonte;AT;C533;0;0
Nord Ovest;Piemonte;AT;C583;0;2
Nord Ovest;Piemonte;AT;C658;0,67;0
Nord Ovest;Piemonte;AT;C701;1;0
Nord Ovest;Piemonte;AT;C739;0;1
Nord Ovest;Piemonte;AT;C804;0;0
Nord Ovest;Piemonte;AT;C807;3;0
Nord Ovest;Piemonte;AT;C831;0;0
Nord Ovest;Piemonte;AT;D046;0;0
Nord Ovest;Piemonte;AT;D050;0;0
Nord Ovest;Piemonte;AT;D051;0;0
Nord Ovest;Piemonte;AT;D052;3;0
Nord Ovest;Piemonte;AT;D072;2,17;0
Nord Ovest;Piemonte;AT;D101;2;0
Nord Ovest;Piemonte;AT;D119;23,83;5
Nord Ovest;Piemonte;AT;D207;4;0
Nord Ovest;Piemonte;AT;D388;10,5;0,25
Nord Ovest;Piemonte;AT;D554;3;0
Nord Ovest;Piemonte;AT;D678;3;0
Nord Ovest;Piemonte;AT;D802;1;1
Nord Ovest;Piemonte;AT;E134;0;0
Nord Ovest;Piemonte;AT;E159;3,22;0
Nord Ovest;Piemonte;AT;E295;9;2
Nord Ovest;Piemonte;AT;E338;6;1
Nord Ovest;Piemonte;AT;E633;1;0
Nord Ovest;Piemonte;AT;E917;0;0
Nord Ovest;Piemonte;AT;E944;1;0
Nord Ovest;Piemonte;AT;F254;1;0
Nord Ovest;Piemonte;AT;F308;0;0
Nord Ovest;Piemonte;AT;F311;1;0
Nord Ovest;Piemonte;AT;F316;6;1
Nord Ovest;Piemonte;AT;F323;5;0,99
Nord Ovest;Piemonte;AT;F325;0;0
Nord Ovest;Piemonte;AT;F336;10;0
Nord Ovest;Piemonte;AT;F343;1;0
Nord Ovest;Piemonte;AT;F361;0;0
Nord Ovest;Piemonte;AT;F386;0;0
Nord Ovest;Piemonte;AT;F390;5;0
Nord Ovest;Piemonte;AT;F409;0;0,89
Nord Ovest;Piemonte;AT;F468;1;0
Nord Ovest;Piemonte;AT;F527;10,84;4
Nord Ovest;Piemonte;AT;F556;0;0
Nord Ovest;Piemonte;AT;F678;1;1
Nord Ovest;Piemonte;AT;F709;0;0
Nord Ovest;Piemonte;AT;F902;58,67;4
Nord Ovest;Piemonte;AT;G048;0;0
Nord Ovest;Piemonte;AT;G358;2;0
Nord Ovest;Piemonte;AT;G430;1;0
Nord Ovest;Piemonte;AT;G593;0;0
Nord Ovest;Piemonte;AT;G676;0;0
Nord Ovest;Piemonte;AT;G692;4;0
Nord Ovest;Piemonte;AT;G894;5;2
Nord Ovest;Piemonte;AT;H102;0;0
Nord Ovest;Piemonte;AT;H219;6;3
Nord Ovest;Piemonte;AT;H250;2;1
Nord Ovest;Piemonte;AT;H366;0;1
Nord Ovest;Piemonte;AT;H376;4,25;0
Nord Ovest;Piemonte;AT;H392;2;1
Nord Ovest;Piemonte;AT;H451;0;1
Nord Ovest;Piemonte;AT;H466;1;0
Nord Ovest;Piemonte;AT;H468;2;8
Nord Ovest;Piemonte;AT;H811;42,87;2
Nord Ovest;Piemonte;AT;H899;0;0
Nord Ovest;Piemonte;AT;H987;2;0
Nord Ovest;Piemonte;AT;I017;0;0
Nord Ovest;Piemonte;AT;I076;1;0
Nord Ovest;Piemonte;AT;I495;0;0
Nord Ovest;Piemonte;AT;I555;1;0
Nord Ovest;Piemonte;AT;I637;0;0
Nord Ovest;Piemonte;AT;I678;1;0
Nord Ovest;Piemonte;AT;I698;0;0
Nord Ovest;Piemonte;AT;I781;1;0
Nord Ovest;Piemonte;AT;L168;2;1
Nord Ovest;Piemonte;AT;L203;1;0
Nord Ovest;Piemonte;AT;L204;0,5;0
Nord Ovest;Piemonte;AT;L531;0;0
Nord Ovest;Piemonte;AT;L574;14,67;0
Nord Ovest;Piemonte;AT;L807;1;0
Nord Ovest;Piemonte;AT;L829;0;0
Nord Ovest;Piemonte;AT;L834;1;1
Nord Ovest;Piemonte;AT;L879;0,5;0,33
Nord Ovest;Piemonte;AT;L945;9;0
Nord Ovest;Piemonte;AT;L984;21,25;2
Nord Ovest;Piemonte;AT;M019;1;0
Nord Ovest;Piemonte;AT;M058;1;1,33
Nord Ovest;Piemonte;AT;M302;0;0
Nord Ovest;Piemonte;BI;A107;3;3
Nord Ovest;Piemonte;BI;A280;8;2,99
Nord Ovest;Piemonte;BI;A784;5;1,5
Nord Ovest;Piemonte;BI;A859;229,15;49,02
Nord Ovest;Piemonte;BI;A876;3,5;2,5
Nord Ovest;Piemonte;BI;B058;6;1
Nord Ovest;Piemonte;BI;B229;3;1
Nord Ovest;Piemonte;BI;B417;3;0
Nord Ovest;Piemonte;BI;B457;1;0,78
Nord Ovest;Piemonte;BI;B465;1,88;0
Nord Ovest;Piemonte;BI;B508;1;1
Nord Ovest;Piemonte;BI;B586;31;6,5
Nord Ovest;Piemonte;BI;B708;0;0
Nord Ovest;Piemonte;BI;B933;0;0
Nord Ovest;Piemonte;BI;C155;2;0
Nord Ovest;Piemonte;BI;C363;11,76;2
Nord Ovest;Piemonte;BI;C526;5;0
Nord Ovest;Piemonte;BI;C532;18;1,5
Nord Ovest;Piemonte;BI;C819;4,5;3,2
Nord Ovest;Piemonte;BI;D094;63,5;12,19
Nord Ovest;Piemonte;BI;D165;8;1
Nord Ovest;Piemonte;BI;D182;0;0
Nord Ovest;Piemonte;BI;D219;0;0
Nord Ovest;Piemonte;BI;D339;6,4;0
Nord Ovest;Piemonte;BI;D350;2;1
Nord Ovest;Piemonte;BI;D848;16;3,08
Nord Ovest;Piemonte;BI;E024;0;0
Nord Ovest;Piemonte;BI;E130;13;3
Nord Ovest;Piemonte;BI;E552;16;5,5
Nord Ovest;Piemonte;BI;E821;2,03;2,03
Nord Ovest;Piemonte;BI;F037;0,3;0
Nord Ovest;Piemonte;BI;F042;6;4
Nord Ovest;Piemonte;BI;F167;2;2
Nord Ovest;Piemonte;BI;F189;1;0
Nord Ovest;Piemonte;BI;F369;15,86;3,5
Nord Ovest;Piemonte;BI;F769;0;0
Nord Ovest;Piemonte;BI;F776;3,64;1
Nord Ovest;Piemonte;BI;F833;3,5;0
Nord Ovest;Piemonte;BI;F878;3;2,5
Nord Ovest;Piemonte;BI;F992;17,25;3
Nord Ovest;Piemonte;BI;F993;12;0
Nord Ovest;Piemonte;BI;G521;4;2
Nord Ovest;Piemonte;BI;G577;1;0
Nord Ovest;Piemonte;BI;G594;0;1,11
Nord Ovest;Piemonte;BI;G714;0;0
Nord Ovest;Piemonte;BI;G798;8,67;1,17
Nord Ovest;Piemonte;BI;G820;19,5;2,5
Nord Ovest;Piemonte;BI;G927;10;2,33
Nord Ovest;Piemonte;BI;G974;5,42;0
Nord Ovest;Piemonte;BI;G980;7,17;1,5
Nord Ovest;Piemonte;BI;H103;12;0
Nord Ovest;Piemonte;BI;H145;1;0
Nord Ovest;Piemonte;BI;H538;6;2
Nord Ovest;Piemonte;BI;H553;3;0
Nord Ovest;Piemonte;BI;H561;0,5;0
Nord Ovest;Piemonte;BI;H662;7;1
Nord Ovest;Piemonte;BI;H681;5;6
Nord Ovest;Piemonte;BI;H726;5,67;1,94
Nord Ovest;Piemonte;BI;H821;18,34;3
Nord Ovest;Piemonte;BI;I074;0;0
Nord Ovest;Piemonte;BI;I596;0,17;0
Nord Ovest;Piemonte;BI;I835;2;0
Nord Ovest;Piemonte;BI;I847;6,68;0,83
Nord Ovest;Piemonte;BI;I868;0;2
Nord Ovest;Piemonte;BI;I980;4;0,5
Nord Ovest;Piemonte;BI;L075;2;1
Nord Ovest;Piemonte;BI;L116;0;1
Nord Ovest;Piemonte;BI;L193;11;3
Nord Ovest;Piemonte;BI;L239;3,66;0
Nord Ovest;Piemonte;BI;L436;21,25;6,51
Nord Ovest;Piemonte;BI;L556;9,05;2,3
Nord Ovest;Piemonte;BI;L586;0;1
Nord Ovest;Piemonte;BI;L606;19,9;0
Nord Ovest;Piemonte;BI;L620;4;4
Nord Ovest;Piemonte;BI;L712;2,5;0
Nord Ovest;Piemonte;BI;L785;17;2
Nord Ovest;Piemonte;BI;L880;42,77;3,06
Nord Ovest;Piemonte;BI;L933;1,5;1
Nord Ovest;Piemonte;BI;L978;1;0
Nord Ovest;Piemonte;BI;M098;14;1,5
Nord Ovest;Piemonte;BI;M179;1;1
Nord Ovest;Piemonte;BI;M196;7;5
Nord Ovest;Piemonte;BI;M201;4;0
Nord Ovest;Piemonte;BI;M304;3,5;0
Nord Ovest;Piemonte;CN;A016;1;3
Nord Ovest;Piemonte;CN;A113;0;1
Nord Ovest;Piemonte;CN;A124;373,4;24,18
Nord Ovest;Piemonte;CN;A139;0;0
Nord Ovest;Piemonte;CN;A238;1;0
Nord Ovest;Piemonte;CN;A394;5,25;3
Nord Ovest;Piemonte;CN;A396;0;0
Nord Ovest;Piemonte;CN;A555;0;1
Nord Ovest;Piemonte;CN;A571;33;16,5
Nord Ovest;Piemonte;CN;A589;5;0
Nord Ovest;Piemonte;CN;A629;2;0
Nord Ovest;Piemonte;CN;A660;26,25;6,5
Nord Ovest;Piemonte;CN;A671;1;0
Nord Ovest;Piemonte;CN;A709;2;1,83
Nord Ovest;Piemonte;CN;A716;0;0
Nord Ovest;Piemonte;CN;A735;43;2
Nord Ovest;Piemonte;CN;A750;0;4
Nord Ovest;Piemonte;CN;A774;0;0
Nord Ovest;Piemonte;CN;A779;33,5;3,5
Nord Ovest;Piemonte;CN;A782;1;0
Nord Ovest;Piemonte;CN;A798;1;0
Nord Ovest;Piemonte;CN;A805;37;4
Nord Ovest;Piemonte;CN;A979;0;0
Nord Ovest;Piemonte;CN;B018;0;0
Nord Ovest;Piemonte;CN;B033;90,92;6
Nord Ovest;Piemonte;CN;B079;1;0
Nord Ovest;Piemonte;CN;B084;1;1
Nord Ovest;Piemonte;CN;B101;40,75;9
Nord Ovest;Piemonte;CN;B111;271,5;19,05
Nord Ovest;Piemonte;CN;B167;1;0
Nord Ovest;Piemonte;CN;B175;0;0
Nord Ovest;Piemonte;CN;B200;2;2
Nord Ovest;Piemonte;CN;B204;4;1
Nord Ovest;Piemonte;CN;B285;71,7;6
Nord Ovest;Piemonte;CN;B467;0;2
Nord Ovest;Piemonte;CN;B489;0;0
Nord Ovest;Piemonte;CN;B573;20,66;7,33
Nord Ovest;Piemonte;CN;B621;0;0
Nord Ovest;Piemonte;CN;B692;0;0
Nord Ovest;Piemonte;CN;B719;31,51;9,89
Nord Ovest;Piemonte;CN;B720;23,33;3,33
Nord Ovest;Piemonte;CN;B755;3;0
Nord Ovest;Piemonte;CN;B841;24;2
Nord Ovest;Piemonte;CN;B845;0;1
Nord Ovest;Piemonte;CN;B894;4;1
Nord Ovest;Piemonte;CN;C046;11;4
Nord Ovest;Piemonte;CN;C081;1;0
Nord Ovest;Piemonte;CN;C140;2,5;0
Nord Ovest;Piemonte;CN;C165;9;0
Nord Ovest;Piemonte;CN;C167;1;1
Nord Ovest;Piemonte;CN;C173;2;0
Nord Ovest;Piemonte;CN;C176;0;1
Nord Ovest;Piemonte;CN;C205;0;2
Nord Ovest;Piemonte;CN;C214;0;0
Nord Ovest;Piemonte;CN;C314;6;0
Nord Ovest;Piemonte;CN;C317;1;0
Nord Ovest;Piemonte;CN;C323;1;1
Nord Ovest;Piemonte;CN;C375;2;0
Nord Ovest;Piemonte;CN;C376;30;3
Nord Ovest;Piemonte;CN;C441;0;0
Nord Ovest;Piemonte;CN;C466;55,96;1
Nord Ovest;Piemonte;CN;C504;13;3,5
Nord Ovest;Piemonte;CN;C530;0;0
Nord Ovest;Piemonte;CN;C547;51;4
Nord Ovest;Piemonte;CN;C550;12;0
Nord Ovest;Piemonte;CN;C589;23,17;7
Nord Ovest;Piemonte;CN;C599;71,66;8
Nord Ovest;Piemonte;CN;C653;15,8;2
Nord Ovest;Piemonte;CN;C681;2,5;0
Nord Ovest;Piemonte;CN;C738;2;0
Nord Ovest;Piemonte;CN;C792;1;2
Nord Ovest;Piemonte;CN;D022;7;2
Nord Ovest;Piemonte;CN;D062;14;0,33
Nord Ovest;Piemonte;CN;D093;2;2,17
Nord Ovest;Piemonte;CN;D120;25,42;6
Nord Ovest;Piemonte;CN;D133;1;2
Nord Ovest;Piemonte;CN;D172;3;1
Nord Ovest;Piemonte;CN;D205;602,59;113,22
Nord Ovest;Piemonte;CN;D271;9;4
Nord Ovest;Piemonte;CN;D291;9,23;5,23
Nord Ovest;Piemonte;CN;D314;29;4
Nord Ovest;Piemonte;CN;D372;30,72;5,47
Nord Ovest;Piemonte;CN;D401;0;0
Nord Ovest;Piemonte;CN;D410;7,88;2
Nord Ovest;Piemonte;CN;D412;3;2,5
Nord Ovest;Piemonte;CN;D499;20;2
Nord Ovest;Piemonte;CN;D511;2;0
Nord Ovest;Piemonte;CN;D523;0;1
Nord Ovest;Piemonte;CN;D742;126,52;18
Nord Ovest;Piemonte;CN;D751;12;1
Nord Ovest;Piemonte;CN;D752;62,83;28
Nord Ovest;Piemonte;CN;D782;2;2
Nord Ovest;Piemonte;CN;D856;0;2
Nord Ovest;Piemonte;CN;D894;0;0
Nord Ovest;Piemonte;CN;D920;5;8,08
Nord Ovest;Piemonte;CN;D967;23;0
Nord Ovest;Piemonte;CN;E111;2,5;1
Nord Ovest;Piemonte;CN;E115;0;0
Nord Ovest;Piemonte;CN;E118;13;0
Nord Ovest;Piemonte;CN;E182;10;2
Nord Ovest;Piemonte;CN;E251;29;5
Nord Ovest;Piemonte;CN;E282;1;0
Nord Ovest;Piemonte;CN;E327;2;1
Nord Ovest;Piemonte;CN;E406;6;0
Nord Ovest;Piemonte;CN;E430;13,5;1
Nord Ovest;Piemonte;CN;E539;0;1
Nord Ovest;Piemonte;CN;E540;3;2
Nord Ovest;Piemonte;CN;E546;1,37;0
Nord Ovest;Piemonte;CN;E564;1;0
Nord Ovest;Piemonte;CN;E597;142,25;19,3
Nord Ovest;Piemonte;CN;E615;2;0
Nord Ovest;Piemonte;CN;E789;1;0
Nord Ovest;Piemonte;CN;E808;2;2
Nord Ovest;Piemonte;CN;E809;8;0
Nord Ovest;Piemonte;CN;E887;3;2
Nord Ovest;Piemonte;CN;E894;30;3,66
Nord Ovest;Piemonte;CN;E939;22;0
Nord Ovest;Piemonte;CN;E945;3,5;1
Nord Ovest;Piemonte;CN;E963;0;0
Nord Ovest;Piemonte;CN;E973;0;0
Nord Ovest;Piemonte;CN;E988;2,44;1,44
Nord Ovest;Piemonte;CN;F114;1;0
Nord Ovest;Piemonte;CN;F279;2;0
Nord Ovest;Piemonte;CN;F309;0;0
Nord Ovest;Piemonte;CN;F312;3;0
Nord Ovest;Piemonte;CN;F326;6;3
Nord Ovest;Piemonte;CN;F329;0;0
Nord Ovest;Piemonte;CN;F330;8,33;0
