AREA;Regione;prov;2016_CodCom;NTN_2016_Box;NTN_2016_Depositi_Pert
Nord Ovest;Lombardia;MI;G488;261,35;7
Nord Ovest;Lombardia;MI;G502;90,12;5,5
Nord Ovest;Lombardia;MI;G634;124,17;3
Nord Ovest;Lombardia;MI;G686;261,83;25,68
Nord Ovest;Lombardia;MI;G772;77,67;10
Nord Ovest;Lombardia;MI;G955;73,26;6,75
Nord Ovest;Lombardia;MI;G965;74,89;3,08
Nord Ovest;Lombardia;MI;H026;90,25;13,16
Nord Ovest;Lombardia;MI;H233;19;7
Nord Ovest;Lombardia;MI;H240;140,35;21
Nord Ovest;Lombardia;MI;H264;426,31;34,2
Nord Ovest;Lombardia;MI;H371;24,33;3,14
Nord Ovest;Lombardia;MI;H373;57,17;3
Nord Ovest;Lombardia;MI;H470;39,75;1
Nord Ovest;Lombardia;MI;H529;114,5;24
Nord Ovest;Lombardia;MI;H537;31,38;3,5
Nord Ovest;Lombardia;MI;H560;77,5;12
Nord Ovest;Lombardia;MI;H623;347,73;17
Nord Ovest;Lombardia;MI;H803;54,99;7,9
Nord Ovest;Lombardia;MI;H827;322,18;83,25
Nord Ovest;Lombardia;MI;H884;70,17;2,5
Nord Ovest;Lombardia;MI;H930;382,45;30,65
Nord Ovest;Lombardia;MI;I361;45,67;8,5
Nord Ovest;Lombardia;MI;I409;68,26;4
Nord Ovest;Lombardia;MI;I415;56,16;1
Nord Ovest;Lombardia;MI;I566;128,74;8,95
Nord Ovest;Lombardia;MI;I577;550,62;66,21
Nord Ovest;Lombardia;MI;I602;172,97;22,5
Nord Ovest;Lombardia;MI;I625;562,84;68,46
Nord Ovest;Lombardia;MI;I690;517,56;100,92
Nord Ovest;Lombardia;MI;I696;68,86;1,84
Nord Ovest;Lombardia;MI;I700;236,92;18,3
Nord Ovest;Lombardia;MI;I709;233,05;13,83
Nord Ovest;Lombardia;MI;I786;100,24;3
Nord Ovest;Lombardia;MI;I878;66,83;5
Nord Ovest;Lombardia;MI;I998;54,5;14
Nord Ovest;Lombardia;MI;L408;39;3
Nord Ovest;Lombardia;MI;L409;219,29;9,33
Nord Ovest;Lombardia;MI;L411;116,85;8,5
Nord Ovest;Lombardia;MI;L415;92,5;0
Nord Ovest;Lombardia;MI;L434;64,94;3
Nord Ovest;Lombardia;MI;L454;75;1
Nord Ovest;Lombardia;MI;L471;39,34;1,94
Nord Ovest;Lombardia;MI;L511;134,73;9,27
Nord Ovest;Lombardia;MI;L664;31,17;8,8
Nord Ovest;Lombardia;MI;L665;136,59;26,49
Nord Ovest;Lombardia;MI;L667;147,84;5
Nord Ovest;Lombardia;MI;L677;144,5;26,5
Nord Ovest;Lombardia;MI;L704;87,17;9,67
Nord Ovest;Lombardia;MI;L709;20,25;1,5
Nord Ovest;Lombardia;MI;L744;73,67;4,33
Nord Ovest;Lombardia;MI;L768;32,58;1,08
Nord Ovest;Lombardia;MI;L773;31,25;0
Nord Ovest;Lombardia;MI;L883;106,12;9,5
Nord Ovest;Lombardia;MI;L928;51,73;9
Nord Ovest;Lombardia;MI;M017;180,51;11,86
Nord Ovest;Lombardia;MI;M052;277,08;11
Nord Ovest;Lombardia;MI;M053;191,62;30
Nord Ovest;Lombardia;MI;M091;102;19
Nord Ovest;Lombardia;MI;M102;47,49;9
Nord Ovest;Lombardia;MI;M160;30,17;2
Nord Ovest;Lombardia;MI;M176;93,31;2
Nord Ovest;Lombardia;MN;A038;12,5;0
Nord Ovest;Lombardia;MN;A470;78,08;1
Nord Ovest;Lombardia;MN;A575;50,8;1
Nord Ovest;Lombardia;MN;A866;9,75;0
Nord Ovest;Lombardia;MN;B012;4;0
Nord Ovest;Lombardia;MN;B013;2;0
Nord Ovest;Lombardia;MN;B110;16,5;0
Nord Ovest;Lombardia;MN;B612;6,78;0,92
Nord Ovest;Lombardia;MN;B739;6;1,78
Nord Ovest;Lombardia;MN;B901;8;1
Nord Ovest;Lombardia;MN;B907;13;0
Nord Ovest;Lombardia;MN;B911;5;0
Nord Ovest;Lombardia;MN;C059;11,33;0
Nord Ovest;Lombardia;MN;C076;34,13;0
Nord Ovest;Lombardia;MN;C118;79,51;1
Nord Ovest;Lombardia;MN;C195;26,75;3
Nord Ovest;Lombardia;MN;C312;175,62;5,66
Nord Ovest;Lombardia;MN;C406;12,26;0
Nord Ovest;Lombardia;MN;C502;4,44;1
Nord Ovest;Lombardia;MN;C930;1;0
Nord Ovest;Lombardia;MN;D227;182,64;4
Nord Ovest;Lombardia;MN;D351;11,5;1
Nord Ovest;Lombardia;MN;D529;1,33;0
Nord Ovest;Lombardia;MN;D949;13;0
Nord Ovest;Lombardia;MN;D959;4;0
Nord Ovest;Lombardia;MN;E078;66,83;1,09
Nord Ovest;Lombardia;MN;E089;41,03;0,1
Nord Ovest;Lombardia;MN;E261;20,08;0
Nord Ovest;Lombardia;MN;E818;5,78;0
Nord Ovest;Lombardia;MN;E897;345,84;35,33
Nord Ovest;Lombardia;MN;E922;22,91;0
Nord Ovest;Lombardia;MN;E949;1,5;0
Nord Ovest;Lombardia;MN;E962;43,5;0,2
Nord Ovest;Lombardia;MN;F086;21,5;0
Nord Ovest;Lombardia;MN;F267;23,31;0
Nord Ovest;Lombardia;MN;F705;23,5;0
Nord Ovest;Lombardia;MN;F804;13,68;0
Nord Ovest;Lombardia;MN;G186;19,22;4,66
Nord Ovest;Lombardia;MN;G417;38,21;1
Nord Ovest;Lombardia;MN;G633;3,5;0
Nord Ovest;Lombardia;MN;G717;1;0
Nord Ovest;Lombardia;MN;G753;30,22;5
Nord Ovest;Lombardia;MN;G816;4,25;0,5
Nord Ovest;Lombardia;MN;G862;21,37;1,03
Nord Ovest;Lombardia;MN;G917;155,26;1
Nord Ovest;Lombardia;MN;H129;3;0
Nord Ovest;Lombardia;MN;H143;24,08;0
Nord Ovest;Lombardia;MN;H218;2,5;0
Nord Ovest;Lombardia;MN;H248;12,67;0
Nord Ovest;Lombardia;MN;H342;6,9;0
Nord Ovest;Lombardia;MN;H481;16,9;1
Nord Ovest;Lombardia;MN;H541;24,62;0,5
Nord Ovest;Lombardia;MN;H604;59;3
Nord Ovest;Lombardia;MN;H652;16;1
Nord Ovest;Lombardia;MN;H771;24;1
Nord Ovest;Lombardia;MN;H870;8,5;1
Nord Ovest;Lombardia;MN;H883;139,25;3,66
Nord Ovest;Lombardia;MN;H912;0;0
Nord Ovest;Lombardia;MN;I005;4;0
Nord Ovest;Lombardia;MN;I532;0;0
Nord Ovest;Lombardia;MN;I632;25;1,25
Nord Ovest;Lombardia;MN;I662;5,5;0
Nord Ovest;Lombardia;MN;I801;19,17;0
Nord Ovest;Lombardia;MN;L015;9,83;1
Nord Ovest;Lombardia;MN;L020;169,34;13,07
Nord Ovest;Lombardia;MN;L826;217;8,51
Nord Ovest;Lombardia;MN;M044;14,58;1
Nord Ovest;Lombardia;MN;M125;47,42;2
Nord Ovest;Lombardia;MN;M340;98,87;5
Nord Ovest;Lombardia;PV;A118;7,5;0,22
Nord Ovest;Lombardia;PV;A134;0;0
Nord Ovest;Lombardia;PV;A171;5,5;0
Nord Ovest;Lombardia;PV;A175;33,06;2,5
Nord Ovest;Lombardia;PV;A387;2;3
Nord Ovest;Lombardia;PV;A538;2;0
Nord Ovest;Lombardia;PV;A550;0;1
Nord Ovest;Lombardia;PV;A634;6;0
Nord Ovest;Lombardia;PV;A690;9,5;0
Nord Ovest;Lombardia;PV;A712;5;1
Nord Ovest;Lombardia;PV;A718;8;2
Nord Ovest;Lombardia;PV;A741;50,75;1,25
Nord Ovest;Lombardia;PV;A792;28,5;0
Nord Ovest;Lombardia;PV;A989;22,67;1
Nord Ovest;Lombardia;PV;B014;2;0
Nord Ovest;Lombardia;PV;B028;2;2
Nord Ovest;Lombardia;PV;B030;0;3
Nord Ovest;Lombardia;PV;B038;2;0
Nord Ovest;Lombardia;PV;B051;27;2
Nord Ovest;Lombardia;PV;B082;1;0
Nord Ovest;Lombardia;PV;B117;3;2
Nord Ovest;Lombardia;PV;B142;2;1
Nord Ovest;Lombardia;PV;B159;20,43;6,17
Nord Ovest;Lombardia;PV;B201;41,49;10,61
Nord Ovest;Lombardia;PV;B387;15;1
Nord Ovest;Lombardia;PV;B447;0;0
Nord Ovest;Lombardia;PV;B567;9;0
Nord Ovest;Lombardia;PV;B587;4;0,83
Nord Ovest;Lombardia;PV;B599;0;0
Nord Ovest;Lombardia;PV;B613;6;0
Nord Ovest;Lombardia;PV;B741;4,93;0
Nord Ovest;Lombardia;PV;B824;81;1
Nord Ovest;Lombardia;PV;B929;1;0
Nord Ovest;Lombardia;PV;B945;3,5;2
Nord Ovest;Lombardia;PV;B954;11,5;1
Nord Ovest;Lombardia;PV;B988;100,06;5,8
Nord Ovest;Lombardia;PV;C038;52;2
Nord Ovest;Lombardia;PV;C050;3;2
Nord Ovest;Lombardia;PV;C053;32,5;2
Nord Ovest;Lombardia;PV;C157;1;0
Nord Ovest;Lombardia;PV;C184;5,5;0
Nord Ovest;Lombardia;PV;C213;0,22;0
Nord Ovest;Lombardia;PV;C360;54,8;2
Nord Ovest;Lombardia;PV;C414;1,67;0
Nord Ovest;Lombardia;PV;C484;25,5;1
Nord Ovest;Lombardia;PV;C508;0;0
Nord Ovest;Lombardia;PV;C509;3;0
Nord Ovest;Lombardia;PV;C541;54;6
Nord Ovest;Lombardia;PV;C551;5;0
Nord Ovest;Lombardia;PV;C637;28,08;0
Nord Ovest;Lombardia;PV;C684;2;1
Nord Ovest;Lombardia;PV;C686;31,29;0
Nord Ovest;Lombardia;PV;C813;7;2
Nord Ovest;Lombardia;PV;C958;3;1
Nord Ovest;Lombardia;PV;C979;16;0
Nord Ovest;Lombardia;PV;C982;3,9;0
Nord Ovest;Lombardia;PV;D081;3;0
Nord Ovest;Lombardia;PV;D109;0;1
Nord Ovest;Lombardia;PV;D127;0;2
Nord Ovest;Lombardia;PV;D348;21,2;2
Nord Ovest;Lombardia;PV;D552;7;0
Nord Ovest;Lombardia;PV;D594;4,5;2
Nord Ovest;Lombardia;PV;D732;0,05;0
Nord Ovest;Lombardia;PV;D771;4;0
Nord Ovest;Lombardia;PV;D873;1;0
Nord Ovest;Lombardia;PV;D892;0;0
Nord Ovest;Lombardia;PV;D901;47,5;5,5
Nord Ovest;Lombardia;PV;D925;66;3,11
Nord Ovest;Lombardia;PV;D980;11,5;0
Nord Ovest;Lombardia;PV;E062;54;2,5
Nord Ovest;Lombardia;PV;E072;24;2
Nord Ovest;Lombardia;PV;E081;3;0
Nord Ovest;Lombardia;PV;E152;28,5;0
Nord Ovest;Lombardia;PV;E195;33,08;0,33
Nord Ovest;Lombardia;PV;E265;39,83;2
Nord Ovest;Lombardia;PV;E310;13,5;2
Nord Ovest;Lombardia;PV;E437;70,94;3
Nord Ovest;Lombardia;PV;E439;0;0
Nord Ovest;Lombardia;PV;E454;6,5;1
Nord Ovest;Lombardia;PV;E600;21,5;1
Nord Ovest;Lombardia;PV;E608;1;1
Nord Ovest;Lombardia;PV;E662;9,67;2,5
Nord Ovest;Lombardia;PV;E804;4,36;1
Nord Ovest;Lombardia;PV;E934;20;0
Nord Ovest;Lombardia;PV;E999;18;0
Nord Ovest;Lombardia;PV;F080;32,5;0
Nord Ovest;Lombardia;PV;F122;1;1
Nord Ovest;Lombardia;PV;F170;1;0
Nord Ovest;Lombardia;PV;F171;1;0
Nord Ovest;Lombardia;PV;F175;14,47;1
Nord Ovest;Lombardia;PV;F238;26,75;1,5
Nord Ovest;Lombardia;PV;F417;6;2
Nord Ovest;Lombardia;PV;F440;6;0
Nord Ovest;Lombardia;PV;F449;1;2
Nord Ovest;Lombardia;PV;F638;0;0
Nord Ovest;Lombardia;PV;F644;1;0
Nord Ovest;Lombardia;PV;F670;2;0
Nord Ovest;Lombardia;PV;F701;4,5;0
Nord Ovest;Lombardia;PV;F739;3;1
Nord Ovest;Lombardia;PV;F754;100,19;3
Nord Ovest;Lombardia;PV;F891;1;0
Nord Ovest;Lombardia;PV;G021;4;3
Nord Ovest;Lombardia;PV;G032;0;0
Nord Ovest;Lombardia;PV;G194;4;0
Nord Ovest;Lombardia;PV;G275;6;0
Nord Ovest;Lombardia;PV;G304;1,5;0
Nord Ovest;Lombardia;PV;G342;13,5;0
Nord Ovest;Lombardia;PV;G388;553,46;44,5
Nord Ovest;Lombardia;PV;G612;6,5;3
Nord Ovest;Lombardia;PV;G635;1;1
Nord Ovest;Lombardia;PV;G639;16;0
Nord Ovest;Lombardia;PV;G650;9,8;2
Nord Ovest;Lombardia;PV;G671;9;5
Nord Ovest;Lombardia;PV;G720;4;0
Nord Ovest;Lombardia;PV;G851;3,79;2
Nord Ovest;Lombardia;PV;G895;11;1
Nord Ovest;Lombardia;PV;H204;0;0
Nord Ovest;Lombardia;PV;H216;1,5;1
Nord Ovest;Lombardia;PV;H246;12;2
Nord Ovest;Lombardia;PV;H336;55,31;3,5
Nord Ovest;Lombardia;PV;H369;31,89;0
Nord Ovest;Lombardia;PV;H375;2,5;0
Nord Ovest;Lombardia;PV;H396;2;0
Nord Ovest;Lombardia;PV;H450;3;0
Nord Ovest;Lombardia;PV;H491;8,5;0
Nord Ovest;Lombardia;PV;H505;3;1
Nord Ovest;Lombardia;PV;H527;17,8;0
Nord Ovest;Lombardia;PV;H559;0,25;1
Nord Ovest;Lombardia;PV;H614;2;0
Nord Ovest;Lombardia;PV;H637;0;0
Nord Ovest;Lombardia;PV;H799;2,5;2
Nord Ovest;Lombardia;PV;H814;0;1
Nord Ovest;Lombardia;PV;H859;53,5;4
Nord Ovest;Lombardia;PV;H885;7;1
Nord Ovest;Lombardia;PV;I014;92,5;9,1
Nord Ovest;Lombardia;PV;I048;31,92;0,42
Nord Ovest;Lombardia;PV;I175;11;0
Nord Ovest;Lombardia;PV;I203;1,94;1
Nord Ovest;Lombardia;PV;I213;10,5;0
Nord Ovest;Lombardia;PV;I230;1;1,67
Nord Ovest;Lombardia;PV;I236;56,63;1
Nord Ovest;Lombardia;PV;I237;4;1,5
Nord Ovest;Lombardia;PV;I276;3;0
Nord Ovest;Lombardia;PV;I416;6;0
Nord Ovest;Lombardia;PV;I447;3,5;0
Nord Ovest;Lombardia;PV;I487;2,5;0
Nord Ovest;Lombardia;PV;I599;1;0
Nord Ovest;Lombardia;PV;I739;2,66;0,25
Nord Ovest;Lombardia;PV;I825;3;0
Nord Ovest;Lombardia;PV;I894;1;1,5
Nord Ovest;Lombardia;PV;I968;97,5;21,66
Nord Ovest;Lombardia;PV;L237;10;3
Nord Ovest;Lombardia;PV;L250;3,33;0
Nord Ovest;Lombardia;PV;L256;4;0
Nord Ovest;Lombardia;PV;L262;1;0
Nord Ovest;Lombardia;PV;L269;29,83;0
Nord Ovest;Lombardia;PV;L285;32;1
Nord Ovest;Lombardia;PV;L292;6;0
Nord Ovest;Lombardia;PV;L440;24,5;4
Nord Ovest;Lombardia;PV;L449;21,52;0
Nord Ovest;Lombardia;PV;L453;2,5;0
Nord Ovest;Lombardia;PV;L562;2,5;0
Nord Ovest;Lombardia;PV;L568;0;0
Nord Ovest;Lombardia;PV;L593;11,69;0
Nord Ovest;Lombardia;PV;L617;6;1
Nord Ovest;Lombardia;PV;L659;0,5;0,5
Nord Ovest;Lombardia;PV;L690;13;4
Nord Ovest;Lombardia;PV;L716;0;0
Nord Ovest;Lombardia;PV;L720;42,75;0
Nord Ovest;Lombardia;PV;L784;4,25;0
Nord Ovest;Lombardia;PV;L788;5;0
Nord Ovest;Lombardia;PV;L854;87,5;3
Nord Ovest;Lombardia;PV;L872;434,46;33,27
Nord Ovest;Lombardia;PV;L917;0;0
Nord Ovest;Lombardia;PV;L983;6,5;0
Nord Ovest;Lombardia;PV;L994;19;2
Nord Ovest;Lombardia;PV;M079;22,02;0
Nord Ovest;Lombardia;PV;M109;216,19;12,38
Nord Ovest;Lombardia;PV;M119;1;0
Nord Ovest;Lombardia;PV;M150;4;3
Nord Ovest;Lombardia;PV;M152;12,5;1,5
Nord Ovest;Lombardia;PV;M161;2;0,5
Nord Ovest;Lombardia;PV;M162;2;0
Nord Ovest;Lombardia;PV;M166;1;0
Nord Ovest;Lombardia;PV;M167;12,5;1
Nord Ovest;Lombardia;PV;M180;11,66;5
Nord Ovest;Lombardia;PV;M338;4;1
Nord Ovest;Lombardia;PV;M372;8;3
Nord Ovest;Lombardia;SO;A135;0;1,5
Nord Ovest;Lombardia;SO;A172;5,5;12
Nord Ovest;Lombardia;SO;A273;1;0
Nord Ovest;Lombardia;SO;A337;53,17;11,5
Nord Ovest;Lombardia;SO;A382;17,1;5
Nord Ovest;Lombardia;SO;A777;0;1
Nord Ovest;Lombardia;SO;A787;4;6
Nord Ovest;Lombardia;SO;A848;1;8
Nord Ovest;Lombardia;SO;B049;60,79;36,03
Nord Ovest;Lombardia;SO;B255;8;4,67
Nord Ovest;Lombardia;SO;B366;6;5,25
Nord Ovest;Lombardia;SO;B530;12;19,08
Nord Ovest;Lombardia;SO;B993;10;4,5
Nord Ovest;Lombardia;SO;C186;1;2
Nord Ovest;Lombardia;SO;C325;4;4,27
Nord Ovest;Lombardia;SO;C418;0;0
Nord Ovest;Lombardia;SO;C493;5;3
Nord Ovest;Lombardia;SO;C623;78,76;32,77
Nord Ovest;Lombardia;SO;C628;32,33;26,28
Nord Ovest;Lombardia;SO;C651;0;0
Nord Ovest;Lombardia;SO;C709;1;1
Nord Ovest;Lombardia;SO;C785;5,5;10,44
Nord Ovest;Lombardia;SO;C903;1,33;1,33
Nord Ovest;Lombardia;SO;D088;45,5;7,5
Nord Ovest;Lombardia;SO;D258;6,5;6
Nord Ovest;Lombardia;SO;D266;6,5;10
Nord Ovest;Lombardia;SO;D377;27,84;3,33
Nord Ovest;Lombardia;SO;D456;0;1
Nord Ovest;Lombardia;SO;D694;5;0,5
Nord Ovest;Lombardia;SO;D830;0;0
Nord Ovest;Lombardia;SO;D990;2;5,04
Nord Ovest;Lombardia;SO;E090;4,5;14,4
Nord Ovest;Lombardia;SO;E200;1,63;20,02
Nord Ovest;Lombardia;SO;E201;3,5;6,84
Nord Ovest;Lombardia;SO;E342;26;8,62
Nord Ovest;Lombardia;SO;E443;5,33;13,33
Nord Ovest;Lombardia;SO;E621;47,08;27,13
Nord Ovest;Lombardia;SO;E705;0,67;1
Nord Ovest;Lombardia;SO;E896;0;0,5
Nord Ovest;Lombardia;SO;F070;1,34;2,2
Nord Ovest;Lombardia;SO;F115;1;7
Nord Ovest;Lombardia;SO;F153;5,78;0
Nord Ovest;Lombardia;SO;F393;9,7;8,74
Nord Ovest;Lombardia;SO;F712;137,42;36,35
Nord Ovest;Lombardia;SO;F956;8,5;3,5
Nord Ovest;Lombardia;SO;G410;1;0
Nord Ovest;Lombardia;SO;G431;4;1
Nord Ovest;Lombardia;SO;G572;1;1
Nord Ovest;Lombardia;SO;G576;1;3
Nord Ovest;Lombardia;SO;G718;19;12,81
Nord Ovest;Lombardia;SO;G829;8,33;3
Nord Ovest;Lombardia;SO;G937;1;0
Nord Ovest;Lombardia;SO;G993;5;3,67
Nord Ovest;Lombardia;SO;H192;2;2
Nord Ovest;Lombardia;SO;H493;0;0
Nord Ovest;Lombardia;SO;H752;5;10,8
Nord Ovest;Lombardia;SO;H868;0;4,75
Nord Ovest;Lombardia;SO;I636;1;1
Nord Ovest;Lombardia;SO;I828;13,5;15,66
Nord Ovest;Lombardia;SO;I829;171,27;75,44
Nord Ovest;Lombardia;SO;I928;1;0
Nord Ovest;Lombardia;SO;L035;10;7
Nord Ovest;Lombardia;SO;L056;0;1
Nord Ovest;Lombardia;SO;L084;14,55;10
Nord Ovest;Lombardia;SO;L175;65,36;30,74
Nord Ovest;Lombardia;SO;L244;2,5;11,5
Nord Ovest;Lombardia;SO;L316;3;0
Nord Ovest;Lombardia;SO;L330;20,5;8
Nord Ovest;Lombardia;SO;L392;9;7,5
Nord Ovest;Lombardia;SO;L557;65,18;33,56
Nord Ovest;Lombardia;SO;L563;36,38;21,51
Nord Ovest;Lombardia;SO;L576;34,4;5,33
Nord Ovest;Lombardia;SO;L638;2;3
Nord Ovest;Lombardia;SO;L749;0;7,42
Nord Ovest;Lombardia;SO;L799;0;2,89
Nord Ovest;Lombardia;SO;L907;4;8,67
Nord Ovest;Lombardia;SO;L908;25;17,8
Nord Ovest;Lombardia;VA;A085;5;0
Nord Ovest;Lombardia;VA;A167;24,5;0
Nord Ovest;Lombardia;VA;A290;38,81;9,5
Nord Ovest;Lombardia;VA;A371;84,01;6,52
Nord Ovest;Lombardia;VA;A441;40,11;3
Nord Ovest;Lombardia;VA;A531;54,67;6,83
Nord Ovest;Lombardia;VA;A532;1;0
Nord Ovest;Lombardia;VA;A619;9,5;1
Nord Ovest;Lombardia;VA;A645;12;1
Nord Ovest;Lombardia;VA;A705;2;0
Nord Ovest;Lombardia;VA;A728;1;4
Nord Ovest;Lombardia;VA;A819;25;2
Nord Ovest;Lombardia;VA;A825;43,5;2
Nord Ovest;Lombardia;VA;A826;45,54;5,01
Nord Ovest;Lombardia;VA;A845;25,6;2,5
Nord Ovest;Lombardia;VA;A891;32,84;3,5
Nord Ovest;Lombardia;VA;A918;38,5;1,66
Nord Ovest;Lombardia;VA;B126;23,35;2
Nord Ovest;Lombardia;VA;B131;5,07;1
Nord Ovest;Lombardia;VA;B150;3,78;1
Nord Ovest;Lombardia;VA;B166;26,37;12
Nord Ovest;Lombardia;VA;B182;2,25;0
Nord Ovest;Lombardia;VA;B191;9;0
Nord Ovest;Lombardia;VA;B219;7;0
Nord Ovest;Lombardia;VA;B228;11;2,17
Nord Ovest;Lombardia;VA;B258;37,5;2,83
Nord Ovest;Lombardia;VA;B300;831,82;90,37
Nord Ovest;Lombardia;VA;B312;0;0
Nord Ovest;Lombardia;VA;B326;26;5
Nord Ovest;Lombardia;VA;B347;15,5;1
Nord Ovest;Lombardia;VA;B368;50,3;6,12
Nord Ovest;Lombardia;VA;B634;54,5;8,81
Nord Ovest;Lombardia;VA;B732;8,06;0
Nord Ovest;Lombardia;VA;B754;147,27;5
Nord Ovest;Lombardia;VA;B796;60,84;0
Nord Ovest;Lombardia;VA;B805;268,01;47,54
Nord Ovest;Lombardia;VA;B807;36,39;2
Nord Ovest;Lombardia;VA;B875;8,33;1
Nord Ovest;Lombardia;VA;B921;10;3
Nord Ovest;Lombardia;VA;B949;17,8;1,06
Nord Ovest;Lombardia;VA;B987;59,83;2
Nord Ovest;Lombardia;VA;B999;4;0
Nord Ovest;Lombardia;VA;C004;169,55;15,89
Nord Ovest;Lombardia;VA;C139;199,6;12,5
Nord Ovest;Lombardia;VA;C181;8;2
Nord Ovest;Lombardia;VA;C273;6,5;1
Nord Ovest;Lombardia;VA;C300;65,49;12
Nord Ovest;Lombardia;VA;C343;32,77;2,69
Nord Ovest;Lombardia;VA;C382;58,89;4
Nord Ovest;Lombardia;VA;C409;2,92;0
Nord Ovest;Lombardia;VA;C732;87,76;12
Nord Ovest;Lombardia;VA;C751;26;0
Nord Ovest;Lombardia;VA;C796;7,5;1
Nord Ovest;Lombardia;VA;C810;23;6,33
Nord Ovest;Lombardia;VA;C911;15,5;1
Nord Ovest;Lombardia;VA;C922;33,75;2
Nord Ovest;Lombardia;VA;D144;0;0
Nord Ovest;Lombardia;VA;D185;4;0
Nord Ovest;Lombardia;VA;D192;31,55;3,55
Nord Ovest;Lombardia;VA;D199;29,16;3
Nord Ovest;Lombardia;VA;D204;22,67;3
Nord Ovest;Lombardia;VA;D217;0;0
Nord Ovest;Lombardia;VA;D238;20;1,17
Nord Ovest;Lombardia;VA;D239;12;4
Nord Ovest;Lombardia;VA;D256;18;0
Nord Ovest;Lombardia;VA;D384;18,5;3
Nord Ovest;Lombardia;VA;D385;1;0
Nord Ovest;Lombardia;VA;D467;116,3;9,5
Nord Ovest;Lombardia;VA;D543;45,69;1
Nord Ovest;Lombardia;VA;D551;3,5;0
Nord Ovest;Lombardia;VA;D869;635,99;70,64
Nord Ovest;Lombardia;VA;D871;8;0
Nord Ovest;Lombardia;VA;D946;84;8,5
Nord Ovest;Lombardia;VA;D951;34,84;2,02
Nord Ovest;Lombardia;VA;D963;20,42;1,34
Nord Ovest;Lombardia;VA;D981;118,06;9,6
Nord Ovest;Lombardia;VA;D987;38,5;4,33
Nord Ovest;Lombardia;VA;E079;18,5;0
Nord Ovest;Lombardia;VA;E101;13,06;2
Nord Ovest;Lombardia;VA;E102;56,61;11,5
Nord Ovest;Lombardia;VA;E104;10;0
Nord Ovest;Lombardia;VA;E144;9;1
Nord Ovest;Lombardia;VA;E292;3;0
Nord Ovest;Lombardia;VA;E299;76,31;7,67
Nord Ovest;Lombardia;VA;E367;29,84;2
Nord Ovest;Lombardia;VA;E386;40,78;5
Nord Ovest;Lombardia;VA;E494;49;6,89
Nord Ovest;Lombardia;VA;E496;56,89;6
Nord Ovest;Lombardia;VA;E510;40,25;1,33
Nord Ovest;Lombardia;VA;E529;15,67;1
Nord Ovest;Lombardia;VA;E665;44,32;3
Nord Ovest;Lombardia;VA;E666;72,67;2
Nord Ovest;Lombardia;VA;E707;26;0
Nord Ovest;Lombardia;VA;E734;152,58;22,31
Nord Ovest;Lombardia;VA;E769;12,6;0
Nord Ovest;Lombardia;VA;E856;10;1
Nord Ovest;Lombardia;VA;E863;142,96;16,83
Nord Ovest;Lombardia;VA;E929;20,83;0
Nord Ovest;Lombardia;VA;E965;85,67;16
Nord Ovest;Lombardia;VA;F002;4;0
Nord Ovest;Lombardia;VA;F007;1;0
Nord Ovest;Lombardia;VA;F134;10,5;1
Nord Ovest;Lombardia;VA;F154;13,25;1
Nord Ovest;Lombardia;VA;F526;13,5;1
Nord Ovest;Lombardia;VA;F703;11,42;0
Nord Ovest;Lombardia;VA;F711;44,28;2
Nord Ovest;Lombardia;VA;F736;31,4;2,07
Nord Ovest;Lombardia;VA;G008;48,51;3,5
Nord Ovest;Lombardia;VA;G028;127;14
Nord Ovest;Lombardia;VA;G103;98,29;32
Nord Ovest;Lombardia;VA;G105;3;0
Nord Ovest;Lombardia;VA;G906;12;2
Nord Ovest;Lombardia;VA;G907;35,16;1
Nord Ovest;Lombardia;VA;H173;4,95;0
Nord Ovest;Lombardia;VA;H174;10;2,5
Nord Ovest;Lombardia;VA;H723;27;2,81
Nord Ovest;Lombardia;VA;H736;94,08;5,33
Nord Ovest;Lombardia;VA;H872;12,5;3
Nord Ovest;Lombardia;VA;I441;440,67;20,04
Nord Ovest;Lombardia;VA;I688;90,56;12,13
Nord Ovest;Lombardia;VA;I793;23,5;1,5
Nord Ovest;Lombardia;VA;I794;38,76;4
Nord Ovest;Lombardia;VA;I819;158,21;19,36
Nord Ovest;Lombardia;VA;L003;38;2,5
Nord Ovest;Lombardia;VA;L032;18,69;3,03
Nord Ovest;Lombardia;VA;L115;15;3,17
Nord Ovest;Lombardia;VA;L319;185,74;19
Nord Ovest;Lombardia;VA;L342;30;2,5
Nord Ovest;Lombardia;VA;L480;71,08;7,5
Nord Ovest;Lombardia;VA;L577;8,33;1
Nord Ovest;Lombardia;VA;L671;17,76;6
Nord Ovest;Lombardia;VA;L682;694,11;69,26
Nord Ovest;Lombardia;VA;L703;56,4;6,5
Nord Ovest;Lombardia;VA;L733;36;6,52
Nord Ovest;Lombardia;VA;L734;55,96;1,9
Nord Ovest;Lombardia;VA;L765;64,3;7
Nord Ovest;Lombardia;VA;L876;44,41;6
Nord Ovest;Lombardia;VA;M101;5;1
Nord Ovest;Lombardia;VA;M339;27;8,33
Nord Ovest;Piemonte;AL;A052;182,65;38,22
Nord Ovest;Piemonte;AL;A146;1;2
Nord Ovest;Piemonte;AL;A182;484,03;70,54
Nord Ovest;Piemonte;AL;A189;1,78;0
Nord Ovest;Piemonte;AL;A197;1;0
