AREA;Regione;prov;2016_CodCom;NTN_2016_Uffici;NTN_2016_Negozi_Lab;NTN_2016_Depositi_Comm;NTN_2016_TCO_B04;NTN_2016_TCO_D02;NTN_2016_TCO_D05;NTN_2016_TCO_D08;NTN_2016_PRO;NTN_2016_AGR
Nord Ovest;Piemonte;AT;F323;0;1;2;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;F325;0;0,88;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F336;0;1;6,5;0;0;0;0;0;1
Nord Ovest;Piemonte;AT;F343;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F361;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F386;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F390;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F409;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F468;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;F527;0;0;1,5;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;F556;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F709;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F902;2,17;5;5,17;0;0;0;1;1;2
Nord Ovest;Piemonte;AT;G048;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G358;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G430;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G593;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G676;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G692;0;0;0;0;0;0;0;0;2
Nord Ovest;Piemonte;AT;G894;0;0;1;0;0;0;0;2;0
Nord Ovest;Piemonte;AT;H102;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H219;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H250;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H366;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H376;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H392;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H451;0;0;2;0;0;0;0;0;2
Nord Ovest;Piemonte;AT;H466;0;0;0,17;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H468;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H811;1;5;9;0;0;0;1;2;0
Nord Ovest;Piemonte;AT;H899;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H987;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I017;0;0;3;0;0;0;0;5;0
Nord Ovest;Piemonte;AT;I076;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I555;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I637;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I678;0;0,75;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I698;0;3;3;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;I781;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L168;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L203;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L204;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L531;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L574;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L807;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L829;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L834;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L879;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L945;0;2,5;5,17;0;0;0;0;2;0
Nord Ovest;Piemonte;AT;L984;1;1;4;0;0;0;3;2;0
Nord Ovest;Piemonte;AT;M019;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;M058;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;M302;0;0;1,67;0;0;0;0;0;1
Nord Ovest;Piemonte;BI;A107;0;0;0;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;A280;0;1;6;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;A784;0;0;0;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;A859;16;30,83;45,5;0;0;0;1;4;0
Nord Ovest;Piemonte;BI;A876;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B058;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B229;0;0;4,5;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;B417;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B457;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B465;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B586;0;1;10,63;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B708;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B933;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;C155;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;C363;0;2;7,5;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;C526;0;1;1;0;0;0;1;4;0
Nord Ovest;Piemonte;BI;C532;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;C819;0;0;7;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;D094;1;7;18,36;0;1;0;1;7;0
Nord Ovest;Piemonte;BI;D165;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;D219;0;0;7;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;D339;0;0;1,29;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;D350;0;0,5;4;0;0;0;0;0;1
Nord Ovest;Piemonte;BI;D848;0;3;6,5;0;0;0;3;2;0
Nord Ovest;Piemonte;BI;E024;0;0;0;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;E130;0;1;5;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;E821;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F037;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F042;0;1;7;0;0;0;0;4;0
Nord Ovest;Piemonte;BI;F167;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F189;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F369;0;0;6;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;F776;0;1;5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F833;0;0;0,02;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F878;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F992;1;4,5;4,5;0;0;0;1;1;0
Nord Ovest;Piemonte;BI;F993;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G521;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G577;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G594;0;0;0;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;G798;0;2;5;0;0;0;0;0;0,5
Nord Ovest;Piemonte;BI;G820;0;2;6;0;0;0;0;2;0
Nord Ovest;Piemonte;BI;G927;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G974;0;1;6;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G980;0;0;10,5;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;H103;0;2;9;0;0;0;1;0;0
Nord Ovest;Piemonte;BI;H538;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H553;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H561;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H662;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H681;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H726;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H821;0;1;8;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;I596;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I835;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I847;0;0;1;0;0;0;0;3;0
Nord Ovest;Piemonte;BI;I868;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I980;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L075;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L116;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L193;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L239;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L436;0;0;14,34;0;0;0;0;4;0
Nord Ovest;Piemonte;BI;L556;0;0;2,22;0;0;0;0;2;0
Nord Ovest;Piemonte;BI;L586;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L606;0;5,5;9;0;0;0;0;2;0
Nord Ovest;Piemonte;BI;L620;0;1;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L712;0;0;0,25;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L785;0;1;2;0;0;0;1;0,05;0
Nord Ovest;Piemonte;BI;L880;1;5;7,17;0;0;0;3;5;0
Nord Ovest;Piemonte;BI;L933;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L978;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M098;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M179;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M196;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M201;0;1;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M304;0;0;2,67;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;M371;0;0;5;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;M373;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A016;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A113;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A124;8;18;24,27;0;0;0;2;9;1
Nord Ovest;Piemonte;CN;A139;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A238;0;0;0,75;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A394;0;0;2,1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A396;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A555;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;A571;0;0;16,68;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;A589;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A629;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A660;0;1;26;0;0;0;0;0;2
Nord Ovest;Piemonte;CN;A671;0;2;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A709;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A716;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A735;0;4;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A750;0;0;1;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;A774;0;0;3;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;A779;0;1;9;0;0;0;0;1;1
Nord Ovest;Piemonte;CN;A782;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A798;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A805;0;0;7,83;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A979;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B018;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B033;1;4;15,5;0;0;0;1;1,07;0
Nord Ovest;Piemonte;CN;B079;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B084;0;0;2,26;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B101;0;4;12,5;0;0;0;1;1;0
Nord Ovest;Piemonte;CN;B111;3,77;10,78;47,42;0;0;0;0;1,75;0
Nord Ovest;Piemonte;CN;B167;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B175;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B200;0;0;1,42;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B204;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B285;0;1;28,17;0;0;0;0;2,03;3,22
Nord Ovest;Piemonte;CN;B467;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B489;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B573;2;0;13;0;1;0;1;1;0
Nord Ovest;Piemonte;CN;B621;0;0;6;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B692;0;0;0,67;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B719;0;2;30,96;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;B720;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;B755;0;0;3;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;B841;0;1;14;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;B845;0;0;2,33;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B894;0;0;1;0;0;0;0;3;0
Nord Ovest;Piemonte;CN;C046;0;0;11,1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C081;0;0;5,42;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C140;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C165;0;0;10,08;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C167;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C173;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C176;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C205;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C214;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C314;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C317;0;0,67;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C323;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C375;0;0;2;0;0;0;0;2;2
Nord Ovest;Piemonte;CN;C376;1;1;5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;C441;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C466;0;1;11,12;0;0;0;0;1;4,38
Nord Ovest;Piemonte;CN;C504;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;C530;0;2;6;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C547;1;0;7,67;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;C550;0;1;8,89;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C589;1;2;16;0;0;0;3;3;0
Nord Ovest;Piemonte;CN;C599;0;1;25,6;0;0;0;3;6;1
Nord Ovest;Piemonte;CN;C653;0;0;14,33;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C681;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C738;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C792;0;0;6;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;D022;0;1;2,14;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;D062;1;1;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D093;0;0;6,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D120;0;0;4,75;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;D133;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D172;0;0;1,04;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D205;8;28,98;80,34;0;1;0;5;5;0
Nord Ovest;Piemonte;CN;D271;0;0;8;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;D291;1;1;8,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D314;0;3;10,2;0;0;0;0;4;2
Nord Ovest;Piemonte;CN;D372;0;0,33;15,6;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D401;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D410;0;0;1,1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D412;0;0;7,98;0;0;0;0;1;3,52
Nord Ovest;Piemonte;CN;D499;0;1;5,99;0;0;0;0;0;2
Nord Ovest;Piemonte;CN;D511;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D523;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D742;0;13;23,76;0;0;0;6;6;3,71
Nord Ovest;Piemonte;CN;D751;0;1;4,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D752;0;4;4,33;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D782;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D856;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D894;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;D920;0;0;8,5;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;D967;0;0;6;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;E111;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E115;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E118;0;1;5;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;E182;0;1;3;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;E251;0;0;7;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;E282;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E327;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E406;1;0;0;0;0;0;0;2,03;0
Nord Ovest;Piemonte;CN;E430;1;2;9;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;E539;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E540;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E546;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E564;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E597;0;1;5,55;0;0;0;0;1,02;0
Nord Ovest;Piemonte;CN;E615;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E789;0;0,5;0;0;1;0;0;0;0
Nord Ovest;Piemonte;CN;E808;0;0;3;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;E809;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E887;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E894;0;0;8,25;0;0;0;1;0;0
Nord Ovest;Piemonte;CN;E939;0;1;7;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E945;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E963;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E973;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;E988;0;0;7,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F114;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F279;0;0;5;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;F309;0;1;8;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F312;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;F326;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F329;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F330;0;0;5;0;0;0;0;2;2
Nord Ovest;Piemonte;CN;F338;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F351;1;5;34,24;0;1;0;1;4;2,34
Nord Ovest;Piemonte;CN;F355;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F358;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F385;0;1;8;0;1;0;0;0;0
Nord Ovest;Piemonte;CN;F405;0;0;8,5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;F408;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F424;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F550;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F558;0;0;1,83;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F608;0;0,5;3,67;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F654;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F666;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F669;0;0;5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;F723;0;1;14;0;0;0;0;4;0
Nord Ovest;Piemonte;CN;F743;0;0;7;0;0;0;0;1;1,5
Nord Ovest;Piemonte;CN;F809;0;1;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F811;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F846;0;3;17;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;F863;0;3;13,56;0;0;0;0;2;2
Nord Ovest;Piemonte;CN;F883;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F894;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F895;0;0;1,5;0;0;0;0;4;0
Nord Ovest;Piemonte;CN;F961;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;F972;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G066;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G114;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G183;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G228;0;0;9;0;0;0;0;0,03;0
Nord Ovest;Piemonte;CN;G240;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G302;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G339;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G457;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G458;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G526;0;1;18;0;0;0;0;3;2,62
Nord Ovest;Piemonte;CN;G532;0;0;1,89;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G561;0;4;8;0;0;0;1;2;0
Nord Ovest;Piemonte;CN;G575;0;2;6,09;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;G625;0;0;0;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;G683;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G697;0;0;3;0;0;0;0;6;0
Nord Ovest;Piemonte;CN;G742;0;0;5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;G800;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G837;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;G970;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H011;0;0;2,06;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H059;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H068;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H069;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H085;0;0;8;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H150;0;3;12,84;0;0;0;0;2;0,3
Nord Ovest;Piemonte;CN;H247;0;2;9,2;0;0;0;0;0;2,11
Nord Ovest;Piemonte;CN;H285;0;1;4;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;H326;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H362;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H363;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H377;0;0;7,67;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;H378;0;2;0,1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H385;0;0;3,75;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H391;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H395;0;0;2;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;H407;0;0;1,32;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H447;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H453;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H462;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H472;0;0;4,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H473;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H474;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H578;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H633;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H695;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H704;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H710;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H716;0;0;1,17;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H727;4,01;12;20,23;0;0;1;0;2;6
Nord Ovest;Piemonte;CN;H746;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H755;0;1;11,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H770;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H812;1;0;1;0;0;0;0;3;0
Nord Ovest;Piemonte;CN;H851;0;1;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;H852;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I037;0;0;2;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;I210;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I316;0;0;5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;I367;0;4;7,62;0;0;0;0;1;1,5
Nord Ovest;Piemonte;CN;I372;0;0;6;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I470;1;3;21,25;0;0;0;6;10;2
Nord Ovest;Piemonte;CN;I484;0;0;1,25;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I512;0;0;7;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;I646;0;0;8;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I659;0;0;3,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I750;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I817;0;2;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;I822;0;1;12,67;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;I823;0;1;4;0;0;0;0;4;0
Nord Ovest;Piemonte;CN;I985;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;L048;0;0;6;0;0;0;1;0;2,5
