AREA;Regione;prov;2011_CodCom;NTN_2011_Box;NTN_2011_Depositi_Pert
Nord Ovest;Lombardia;VA;D385;2;4
Nord Ovest;Lombardia;VA;D467;127;21,5
Nord Ovest;Lombardia;VA;D543;67,28;2
Nord Ovest;Lombardia;VA;D551;0;0
Nord Ovest;Lombardia;VA;D869;680,87;57,72
Nord Ovest;Lombardia;VA;D871;15;0
Nord Ovest;Lombardia;VA;D946;74,53;12
Nord Ovest;Lombardia;VA;D951;48,52;5
Nord Ovest;Lombardia;VA;D963;28;0
Nord Ovest;Lombardia;VA;D981;135,26;3
Nord Ovest;Lombardia;VA;D987;30,83;4,5
Nord Ovest;Lombardia;VA;E079;17;2
Nord Ovest;Lombardia;VA;E101;19,58;4,33
Nord Ovest;Lombardia;VA;E102;104,28;12
Nord Ovest;Lombardia;VA;E104;14,5;1
Nord Ovest;Lombardia;VA;E144;9,5;0,5
Nord Ovest;Lombardia;VA;E292;12;0
Nord Ovest;Lombardia;VA;E299;91,17;13,5
Nord Ovest;Lombardia;VA;E367;75;10,7
Nord Ovest;Lombardia;VA;E386;44,38;2
Nord Ovest;Lombardia;VA;E494;37;3
Nord Ovest;Lombardia;VA;E496;78,57;13,83
Nord Ovest;Lombardia;VA;E510;46,82;3,5
Nord Ovest;Lombardia;VA;E529;19;1
Nord Ovest;Lombardia;VA;E665;50,5;2
Nord Ovest;Lombardia;VA;E666;137,69;14,16
Nord Ovest;Lombardia;VA;E707;10;0
Nord Ovest;Lombardia;VA;E734;175,87;19,82
Nord Ovest;Lombardia;VA;E769;8,5;1
Nord Ovest;Lombardia;VA;E775;24;3
Nord Ovest;Lombardia;VA;E856;9;0
Nord Ovest;Lombardia;VA;E863;178,56;29,9
Nord Ovest;Lombardia;VA;E929;38,83;1,54
Nord Ovest;Lombardia;VA;E965;120,23;6
Nord Ovest;Lombardia;VA;F002;0;0
Nord Ovest;Lombardia;VA;F007;0;0
Nord Ovest;Lombardia;VA;F134;7,9;0
Nord Ovest;Lombardia;VA;F154;12;1,83
Nord Ovest;Lombardia;VA;F526;10,17;1
Nord Ovest;Lombardia;VA;F703;16;0
Nord Ovest;Lombardia;VA;F711;26,32;3,16
Nord Ovest;Lombardia;VA;F736;38;4,75
Nord Ovest;Lombardia;VA;G008;22,16;3
Nord Ovest;Lombardia;VA;G028;114,76;11
Nord Ovest;Lombardia;VA;G103;110,44;10,5
Nord Ovest;Lombardia;VA;G105;5,95;2
Nord Ovest;Lombardia;VA;G677;1;0
Nord Ovest;Lombardia;VA;G906;14,5;2
Nord Ovest;Lombardia;VA;G907;32;9
Nord Ovest;Lombardia;VA;H173;4;0
Nord Ovest;Lombardia;VA;H174;6;0
Nord Ovest;Lombardia;VA;H723;15,58;2,52
Nord Ovest;Lombardia;VA;H736;134,66;4,5
Nord Ovest;Lombardia;VA;H872;21,5;2,5
Nord Ovest;Lombardia;VA;I441;357,62;23,27
Nord Ovest;Lombardia;VA;I688;118,62;13
Nord Ovest;Lombardia;VA;I793;46;3
Nord Ovest;Lombardia;VA;I794;37,54;1
Nord Ovest;Lombardia;VA;I819;233,83;18,08
Nord Ovest;Lombardia;VA;L003;52,27;1
Nord Ovest;Lombardia;VA;L032;27;0,5
Nord Ovest;Lombardia;VA;L115;18,5;1,5
Nord Ovest;Lombardia;VA;L319;323,2;18,52
Nord Ovest;Lombardia;VA;L342;28;3,91
Nord Ovest;Lombardia;VA;L480;78,8;3
Nord Ovest;Lombardia;VA;L577;6,4;2
Nord Ovest;Lombardia;VA;L671;27,67;3
Nord Ovest;Lombardia;VA;L682;789,64;83,26
Nord Ovest;Lombardia;VA;L703;46,42;5,33
Nord Ovest;Lombardia;VA;L705;1;0,34
Nord Ovest;Lombardia;VA;L733;32,51;5,16
Nord Ovest;Lombardia;VA;L734;54,88;3,5
Nord Ovest;Lombardia;VA;L765;75,05;5
Nord Ovest;Lombardia;VA;L876;42,18;4
Nord Ovest;Lombardia;VA;M101;12;0
Nord Ovest;Piemonte;AL;A052;180,41;23,71
Nord Ovest;Piemonte;AL;A146;2;3
Nord Ovest;Piemonte;AL;A182;679,46;67,57
Nord Ovest;Piemonte;AL;A189;1;0
Nord Ovest;Piemonte;AL;A197;3,83;0
Nord Ovest;Piemonte;AL;A211;2,5;1
Nord Ovest;Piemonte;AL;A227;0;0
Nord Ovest;Piemonte;AL;A245;0;0
Nord Ovest;Piemonte;AL;A436;95,55;18,5
Nord Ovest;Piemonte;AL;A523;0;3,2
Nord Ovest;Piemonte;AL;A605;6;0
Nord Ovest;Piemonte;AL;A689;14;4
Nord Ovest;Piemonte;AL;A708;7,5;3
Nord Ovest;Piemonte;AL;A738;5;1
Nord Ovest;Piemonte;AL;A793;2,39;0
Nord Ovest;Piemonte;AL;A813;0;0
Nord Ovest;Piemonte;AL;A889;15,5;4
Nord Ovest;Piemonte;AL;A998;7;4
Nord Ovest;Piemonte;AL;B029;1;0
Nord Ovest;Piemonte;AL;B037;8,5;0
Nord Ovest;Piemonte;AL;B071;9,5;3
Nord Ovest;Piemonte;AL;B080;3;0
Nord Ovest;Piemonte;AL;B109;1;0
Nord Ovest;Piemonte;AL;B179;0,4;0
Nord Ovest;Piemonte;AL;B311;1;1
Nord Ovest;Piemonte;AL;B453;1;0
Nord Ovest;Piemonte;AL;B482;5,5;0,5
Nord Ovest;Piemonte;AL;B629;2;1
Nord Ovest;Piemonte;AL;B701;9;2
Nord Ovest;Piemonte;AL;B736;7,44;0,5
Nord Ovest;Piemonte;AL;B765;0;0
Nord Ovest;Piemonte;AL;B769;3;4
Nord Ovest;Piemonte;AL;B818;5,5;0
Nord Ovest;Piemonte;AL;B836;1;1
Nord Ovest;Piemonte;AL;B840;5;1
Nord Ovest;Piemonte;AL;B847;0;0
Nord Ovest;Piemonte;AL;B870;5,5;0
Nord Ovest;Piemonte;AL;B882;2,5;0
Nord Ovest;Piemonte;AL;B885;255,66;32,66
Nord Ovest;Piemonte;AL;B902;5;4
Nord Ovest;Piemonte;AL;B941;1;1
Nord Ovest;Piemonte;AL;C005;4,5;2
Nord Ovest;Piemonte;AL;C027;18;3
Nord Ovest;Piemonte;AL;C030;2,55;3,5
Nord Ovest;Piemonte;AL;C137;0;0
Nord Ovest;Piemonte;AL;C142;11;0
Nord Ovest;Piemonte;AL;C148;19;5
Nord Ovest;Piemonte;AL;C156;0;0
Nord Ovest;Piemonte;AL;C158;14;3
Nord Ovest;Piemonte;AL;C160;4;0
Nord Ovest;Piemonte;AL;C162;9,17;0
Nord Ovest;Piemonte;AL;C229;5;2
Nord Ovest;Piemonte;AL;C243;17,33;0
Nord Ovest;Piemonte;AL;C274;1;0
Nord Ovest;Piemonte;AL;C387;0;1
Nord Ovest;Piemonte;AL;C432;3,22;0
Nord Ovest;Piemonte;AL;C503;0,5;0
Nord Ovest;Piemonte;AL;C507;1,25;1
Nord Ovest;Piemonte;AL;C531;1;0
Nord Ovest;Piemonte;AL;C962;2;0
Nord Ovest;Piemonte;AL;C977;3;1
Nord Ovest;Piemonte;AL;D102;0;2
Nord Ovest;Piemonte;AL;D149;6;3
Nord Ovest;Piemonte;AL;D194;1,22;0
Nord Ovest;Piemonte;AL;D272;0;0,33
Nord Ovest;Piemonte;AL;D277;1;1
Nord Ovest;Piemonte;AL;D447;3;4,5
Nord Ovest;Piemonte;AL;D528;4;0
Nord Ovest;Piemonte;AL;D559;0,5;1
Nord Ovest;Piemonte;AL;D759;5;0
Nord Ovest;Piemonte;AL;D770;0;0
Nord Ovest;Piemonte;AL;D777;1;1
Nord Ovest;Piemonte;AL;D780;9;0
Nord Ovest;Piemonte;AL;D797;2;1
Nord Ovest;Piemonte;AL;D813;4;0
Nord Ovest;Piemonte;AL;D814;19,39;1
Nord Ovest;Piemonte;AL;D835;1;1,5
Nord Ovest;Piemonte;AL;D890;2,5;0
Nord Ovest;Piemonte;AL;D910;2;1
Nord Ovest;Piemonte;AL;D941;2;0
Nord Ovest;Piemonte;AL;D944;32,84;5,09
Nord Ovest;Piemonte;AL;E015;2;0
Nord Ovest;Piemonte;AL;E164;2;1
Nord Ovest;Piemonte;AL;E188;2;0
Nord Ovest;Piemonte;AL;E191;5;3
Nord Ovest;Piemonte;AL;E255;0;0
Nord Ovest;Piemonte;AL;E360;3;1
Nord Ovest;Piemonte;AL;E543;5;0
Nord Ovest;Piemonte;AL;E712;1;0
Nord Ovest;Piemonte;AL;E870;0;0
Nord Ovest;Piemonte;AL;F015;1;0
Nord Ovest;Piemonte;AL;F096;4;0
Nord Ovest;Piemonte;AL;F131;0;1,57
Nord Ovest;Piemonte;AL;F232;6,08;0
Nord Ovest;Piemonte;AL;F281;16,5;1
Nord Ovest;Piemonte;AL;F293;1;0
Nord Ovest;Piemonte;AL;F313;1,5;0
Nord Ovest;Piemonte;AL;F320;3;1,8
Nord Ovest;Piemonte;AL;F337;0;0
Nord Ovest;Piemonte;AL;F365;2;0
Nord Ovest;Piemonte;AL;F374;2;1
Nord Ovest;Piemonte;AL;F387;0,5;3
Nord Ovest;Piemonte;AL;F403;1;0
Nord Ovest;Piemonte;AL;F404;1;0
Nord Ovest;Piemonte;AL;F455;2;0
Nord Ovest;Piemonte;AL;F469;0;0
Nord Ovest;Piemonte;AL;F518;2;0
Nord Ovest;Piemonte;AL;F562;0;3
Nord Ovest;Piemonte;AL;F707;7;0
Nord Ovest;Piemonte;AL;F713;1;1
Nord Ovest;Piemonte;AL;F737;4,5;2
Nord Ovest;Piemonte;AL;F751;3;2
Nord Ovest;Piemonte;AL;F814;3;1
Nord Ovest;Piemonte;AL;F965;200,08;27,72
Nord Ovest;Piemonte;AL;F995;1,25;1
Nord Ovest;Piemonte;AL;F997;1;0
Nord Ovest;Piemonte;AL;F998;0;0
Nord Ovest;Piemonte;AL;G042;0;0
Nord Ovest;Piemonte;AL;G124;0;1,5
Nord Ovest;Piemonte;AL;G193;0;0
Nord Ovest;Piemonte;AL;G197;126,29;6,83
Nord Ovest;Piemonte;AL;G199;2,5;0
Nord Ovest;Piemonte;AL;G204;9,66;0
Nord Ovest;Piemonte;AL;G215;0;0
Nord Ovest;Piemonte;AL;G334;1;2
Nord Ovest;Piemonte;AL;G338;0,5;0,75
Nord Ovest;Piemonte;AL;G367;23;1,66
Nord Ovest;Piemonte;AL;G397;7,5;4
Nord Ovest;Piemonte;AL;G619;6,67;0
Nord Ovest;Piemonte;AL;G695;0;0
Nord Ovest;Piemonte;AL;G807;1;0
Nord Ovest;Piemonte;AL;G839;16;1
Nord Ovest;Piemonte;AL;G858;4;1
Nord Ovest;Piemonte;AL;G861;0,62;2,34
Nord Ovest;Piemonte;AL;G872;2;1
Nord Ovest;Piemonte;AL;G877;18;1,25
Nord Ovest;Piemonte;AL;G960;5;0
Nord Ovest;Piemonte;AL;G961;39,25;2
Nord Ovest;Piemonte;AL;G987;4;2
Nord Ovest;Piemonte;AL;H021;8,01;4
Nord Ovest;Piemonte;AL;H104;5,34;0
Nord Ovest;Piemonte;AL;H121;1;0
Nord Ovest;Piemonte;AL;H272;0;0
Nord Ovest;Piemonte;AL;H334;2,5;1
Nord Ovest;Piemonte;AL;H343;0;0
Nord Ovest;Piemonte;AL;H406;1;0
Nord Ovest;Piemonte;AL;H414;10;2
Nord Ovest;Piemonte;AL;H465;0;0,5
Nord Ovest;Piemonte;AL;H569;3,5;0,5
Nord Ovest;Piemonte;AL;H677;0;0
Nord Ovest;Piemonte;AL;H694;17;0
Nord Ovest;Piemonte;AL;H810;2;1
Nord Ovest;Piemonte;AL;H878;4;0
Nord Ovest;Piemonte;AL;I144;17,25;5,5
Nord Ovest;Piemonte;AL;I150;0;0
Nord Ovest;Piemonte;AL;I190;0;0
Nord Ovest;Piemonte;AL;I429;0;1,33
Nord Ovest;Piemonte;AL;I432;4,7;0
Nord Ovest;Piemonte;AL;I645;3;1
Nord Ovest;Piemonte;AL;I657;33,5;6
Nord Ovest;Piemonte;AL;I711;4,33;0
Nord Ovest;Piemonte;AL;I738;14,5;3
Nord Ovest;Piemonte;AL;I798;7,5;0
Nord Ovest;Piemonte;AL;I808;1;0
Nord Ovest;Piemonte;AL;I901;9;2
Nord Ovest;Piemonte;AL;I911;1;0
Nord Ovest;Piemonte;AL;I941;19,5;1
Nord Ovest;Piemonte;AL;I977;8,5;0
Nord Ovest;Piemonte;AL;L027;6,61;0
Nord Ovest;Piemonte;AL;L059;3;2
Nord Ovest;Piemonte;AL;L139;4;0
Nord Ovest;Piemonte;AL;L143;2,5;0
Nord Ovest;Piemonte;AL;L165;6;0
Nord Ovest;Piemonte;AL;L304;286,61;35,34
Nord Ovest;Piemonte;AL;L403;1;0
Nord Ovest;Piemonte;AL;L432;2;0
Nord Ovest;Piemonte;AL;L570;174,75;14
Nord Ovest;Piemonte;AL;L633;3;0
Nord Ovest;Piemonte;AL;L881;1;0
Nord Ovest;Piemonte;AL;L887;29,5;2
Nord Ovest;Piemonte;AL;L904;17;1
Nord Ovest;Piemonte;AL;L931;3;0
Nord Ovest;Piemonte;AL;L963;1;0
Nord Ovest;Piemonte;AL;L970;5;0
Nord Ovest;Piemonte;AL;L972;2;0
Nord Ovest;Piemonte;AL;M009;2;0
Nord Ovest;Piemonte;AL;M077;6;4
Nord Ovest;Piemonte;AL;M120;10;1
Nord Ovest;Piemonte;AL;M121;0;0
Nord Ovest;Piemonte;AL;M123;3;3
Nord Ovest;Piemonte;AT;A072;7;0
Nord Ovest;Piemonte;AT;A173;2;0
Nord Ovest;Piemonte;AT;A300;4,75;1
Nord Ovest;Piemonte;AT;A312;3;0
Nord Ovest;Piemonte;AT;A352;0;0
Nord Ovest;Piemonte;AT;A479;687,29;47,75
Nord Ovest;Piemonte;AT;A527;2;0
Nord Ovest;Piemonte;AT;A588;3;0
Nord Ovest;Piemonte;AT;A770;2;0
Nord Ovest;Piemonte;AT;A812;1;0
Nord Ovest;Piemonte;AT;B221;2;0
Nord Ovest;Piemonte;AT;B236;5;2
Nord Ovest;Piemonte;AT;B306;20;0
Nord Ovest;Piemonte;AT;B376;7;0
Nord Ovest;Piemonte;AT;B418;1,5;1
Nord Ovest;Piemonte;AT;B425;2;1,5
Nord Ovest;Piemonte;AT;B469;1;1
Nord Ovest;Piemonte;AT;B594;46,4;4
Nord Ovest;Piemonte;AT;B633;1;0,5
Nord Ovest;Piemonte;AT;B707;3;1
Nord Ovest;Piemonte;AT;B991;1;0
Nord Ovest;Piemonte;AT;C022;2;0
Nord Ovest;Piemonte;AT;C047;4;0
Nord Ovest;Piemonte;AT;C049;10,67;3
Nord Ovest;Piemonte;AT;C064;0;0
Nord Ovest;Piemonte;AT;C127;11;0
Nord Ovest;Piemonte;AT;C154;0;0
Nord Ovest;Piemonte;AT;C161;0;0
Nord Ovest;Piemonte;AT;C226;0;0
Nord Ovest;Piemonte;AT;C230;3;0
Nord Ovest;Piemonte;AT;C232;18;2,69
Nord Ovest;Piemonte;AT;C253;2,33;0
Nord Ovest;Piemonte;AT;C438;1;1
Nord Ovest;Piemonte;AT;C440;0;0
Nord Ovest;Piemonte;AT;C528;0;0
Nord Ovest;Piemonte;AT;C533;3;0
Nord Ovest;Piemonte;AT;C583;0;3
Nord Ovest;Piemonte;AT;C658;1;0
Nord Ovest;Piemonte;AT;C701;1;0
Nord Ovest;Piemonte;AT;C739;6;0
Nord Ovest;Piemonte;AT;C804;1;0
Nord Ovest;Piemonte;AT;C807;4;2
Nord Ovest;Piemonte;AT;C831;0;0
Nord Ovest;Piemonte;AT;D046;0;0
Nord Ovest;Piemonte;AT;D050;2;0
Nord Ovest;Piemonte;AT;D051;2;1
Nord Ovest;Piemonte;AT;D052;0;0
Nord Ovest;Piemonte;AT;D072;0;1
Nord Ovest;Piemonte;AT;D101;2;0
Nord Ovest;Piemonte;AT;D119;18;2
Nord Ovest;Piemonte;AT;D207;0;0
Nord Ovest;Piemonte;AT;D388;3;0
Nord Ovest;Piemonte;AT;D554;3;1
Nord Ovest;Piemonte;AT;D678;2;0
Nord Ovest;Piemonte;AT;D802;2;0
Nord Ovest;Piemonte;AT;E134;0;0
Nord Ovest;Piemonte;AT;E159;8;0
Nord Ovest;Piemonte;AT;E295;6,25;3
Nord Ovest;Piemonte;AT;E338;5,2;0
Nord Ovest;Piemonte;AT;E633;0;0
Nord Ovest;Piemonte;AT;E917;0;1
Nord Ovest;Piemonte;AT;E944;1;1
Nord Ovest;Piemonte;AT;F254;2;0
Nord Ovest;Piemonte;AT;F308;0;0
Nord Ovest;Piemonte;AT;F311;2;2
Nord Ovest;Piemonte;AT;F316;5;0
Nord Ovest;Piemonte;AT;F323;6;1
Nord Ovest;Piemonte;AT;F325;2;3
Nord Ovest;Piemonte;AT;F336;7;2
Nord Ovest;Piemonte;AT;F343;0;0
Nord Ovest;Piemonte;AT;F361;2;0
Nord Ovest;Piemonte;AT;F386;1;1
Nord Ovest;Piemonte;AT;F390;4;2,25
Nord Ovest;Piemonte;AT;F409;2;0
Nord Ovest;Piemonte;AT;F468;2;0
Nord Ovest;Piemonte;AT;F527;10;0
Nord Ovest;Piemonte;AT;F556;1;0
Nord Ovest;Piemonte;AT;F678;3;3,5
Nord Ovest;Piemonte;AT;F709;0;0
Nord Ovest;Piemonte;AT;F902;68;17,11
Nord Ovest;Piemonte;AT;G048;0;0
Nord Ovest;Piemonte;AT;G358;3,5;0
Nord Ovest;Piemonte;AT;G430;0;0
Nord Ovest;Piemonte;AT;G593;2,5;0
Nord Ovest;Piemonte;AT;G676;0;0
Nord Ovest;Piemonte;AT;G692;4;0
Nord Ovest;Piemonte;AT;G894;5;3
Nord Ovest;Piemonte;AT;H102;0;0
Nord Ovest;Piemonte;AT;H219;7;0
Nord Ovest;Piemonte;AT;H250;1;0
Nord Ovest;Piemonte;AT;H366;1;0,5
Nord Ovest;Piemonte;AT;H376;1;0
Nord Ovest;Piemonte;AT;H392;1;0
Nord Ovest;Piemonte;AT;H451;1;1,5
Nord Ovest;Piemonte;AT;H466;0;1
Nord Ovest;Piemonte;AT;H468;2;0
Nord Ovest;Piemonte;AT;H811;29;1,65
Nord Ovest;Piemonte;AT;H899;0;0
Nord Ovest;Piemonte;AT;H987;1;1
Nord Ovest;Piemonte;AT;I017;2;0
Nord Ovest;Piemonte;AT;I076;3;0
Nord Ovest;Piemonte;AT;I495;0;0
Nord Ovest;Piemonte;AT;I555;1;0
Nord Ovest;Piemonte;AT;I637;0;0,38
Nord Ovest;Piemonte;AT;I678;0;0
Nord Ovest;Piemonte;AT;I698;1;1
Nord Ovest;Piemonte;AT;I781;0;0
Nord Ovest;Piemonte;AT;L168;5;4
Nord Ovest;Piemonte;AT;L203;5;1
Nord Ovest;Piemonte;AT;L204;1;0
Nord Ovest;Piemonte;AT;L531;0;0
Nord Ovest;Piemonte;AT;L574;14,03;2
Nord Ovest;Piemonte;AT;L807;3;0
Nord Ovest;Piemonte;AT;L829;1,2;0
Nord Ovest;Piemonte;AT;L834;3;3
Nord Ovest;Piemonte;AT;L879;0;0
Nord Ovest;Piemonte;AT;L945;25,34;1
Nord Ovest;Piemonte;AT;L984;39,5;4
Nord Ovest;Piemonte;AT;M019;1;0
Nord Ovest;Piemonte;AT;M058;0;0
Nord Ovest;Piemonte;AT;M302;1;1
Nord Ovest;Piemonte;BI;A107;3;1
Nord Ovest;Piemonte;BI;A280;14;6
Nord Ovest;Piemonte;BI;A784;9,5;0
Nord Ovest;Piemonte;BI;A859;385,07;50,38
Nord Ovest;Piemonte;BI;A876;2,33;2
Nord Ovest;Piemonte;BI;B058;1;1,5
Nord Ovest;Piemonte;BI;B229;9;3,5
Nord Ovest;Piemonte;BI;B417;0;0
Nord Ovest;Piemonte;BI;B457;1,5;3,25
Nord Ovest;Piemonte;BI;B465;4,5;0
Nord Ovest;Piemonte;BI;B508;1;0
Nord Ovest;Piemonte;BI;B586;61,83;14,5
Nord Ovest;Piemonte;BI;B708;2;1
Nord Ovest;Piemonte;BI;B933;1;2
Nord Ovest;Piemonte;BI;C155;3;0
Nord Ovest;Piemonte;BI;C363;26,5;6,5
Nord Ovest;Piemonte;BI;C526;5;0
Nord Ovest;Piemonte;BI;C532;33,84;2
Nord Ovest;Piemonte;BI;C819;11,43;3,67
Nord Ovest;Piemonte;BI;D094;114,01;11,17
Nord Ovest;Piemonte;BI;D165;14,67;8
Nord Ovest;Piemonte;BI;D182;1;0
Nord Ovest;Piemonte;BI;D219;4;0,4
Nord Ovest;Piemonte;BI;D339;3;2
Nord Ovest;Piemonte;BI;D350;1;0
Nord Ovest;Piemonte;BI;D848;28,25;7,5
Nord Ovest;Piemonte;BI;E024;0;0
Nord Ovest;Piemonte;BI;E130;18,5;3,5
Nord Ovest;Piemonte;BI;E552;15;3
Nord Ovest;Piemonte;BI;E821;6,5;1,5
Nord Ovest;Piemonte;BI;F037;6;0
Nord Ovest;Piemonte;BI;F042;7;1,33
Nord Ovest;Piemonte;BI;F167;2;0
Nord Ovest;Piemonte;BI;F189;1;3
Nord Ovest;Piemonte;BI;F369;22,08;7,33
Nord Ovest;Piemonte;BI;F769;0;0
Nord Ovest;Piemonte;BI;F776;9;3
Nord Ovest;Piemonte;BI;F833;5,5;0
Nord Ovest;Piemonte;BI;F878;2;0
Nord Ovest;Piemonte;BI;F992;31,97;0
Nord Ovest;Piemonte;BI;F993;9;1,5
Nord Ovest;Piemonte;BI;G521;4;2
Nord Ovest;Piemonte;BI;G577;0;0
Nord Ovest;Piemonte;BI;G594;0;1
Nord Ovest;Piemonte;BI;G714;0;0
Nord Ovest;Piemonte;BI;G798;7,58;2,5
Nord Ovest;Piemonte;BI;G820;26,88;4
Nord Ovest;Piemonte;BI;G927;4,94;1,5
Nord Ovest;Piemonte;BI;G974;9;4
Nord Ovest;Piemonte;BI;G980;15;2
Nord Ovest;Piemonte;BI;H103;22;4,16
Nord Ovest;Piemonte;BI;H145;3,32;2,98
Nord Ovest;Piemonte;BI;H538;4,5;1
Nord Ovest;Piemonte;BI;H553;5,5;1
Nord Ovest;Piemonte;BI;H561;0;1
Nord Ovest;Piemonte;BI;H662;11,5;4,5
Nord Ovest;Piemonte;BI;H681;0,25;2
Nord Ovest;Piemonte;BI;H726;10,16;1
Nord Ovest;Piemonte;BI;H821;20,04;6
Nord Ovest;Piemonte;BI;I074;0;0
Nord Ovest;Piemonte;BI;I596;0,33;0
Nord Ovest;Piemonte;BI;I835;2;2
Nord Ovest;Piemonte;BI;I847;3;1
Nord Ovest;Piemonte;BI;I868;3;1
Nord Ovest;Piemonte;BI;I980;6;3
Nord Ovest;Piemonte;BI;L075;4;4
Nord Ovest;Piemonte;BI;L116;1;0
Nord Ovest;Piemonte;BI;L193;10,5;2
Nord Ovest;Piemonte;BI;L239;0;0
Nord Ovest;Piemonte;BI;L436;12,67;1,5
Nord Ovest;Piemonte;BI;L556;11;0
Nord Ovest;Piemonte;BI;L586;0;0
Nord Ovest;Piemonte;BI;L606;11,53;5,61
Nord Ovest;Piemonte;BI;L620;4,67;1
Nord Ovest;Piemonte;BI;L712;4;0
Nord Ovest;Piemonte;BI;L785;9,22;2
Nord Ovest;Piemonte;BI;L880;47,66;3,17
Nord Ovest;Piemonte;BI;L933;1;0
Nord Ovest;Piemonte;BI;L978;0;0
Nord Ovest;Piemonte;BI;M098;6,5;4
Nord Ovest;Piemonte;BI;M179;3;3
Nord Ovest;Piemonte;BI;M196;5;2
Nord Ovest;Piemonte;BI;M201;0,5;1
Nord Ovest;Piemonte;BI;M304;4;0
Nord Ovest;Piemonte;CN;A016;3,34;1,25
Nord Ovest;Piemonte;CN;A113;2;2
Nord Ovest;Piemonte;CN;A124;393,04;26,32
Nord Ovest;Piemonte;CN;A139;0;1
Nord Ovest;Piemonte;CN;A238;0;1
Nord Ovest;Piemonte;CN;A394;18;1
Nord Ovest;Piemonte;CN;A396;0;0
Nord Ovest;Piemonte;CN;A555;5;1
Nord Ovest;Piemonte;CN;A571;39,2;4,5
Nord Ovest;Piemonte;CN;A589;4,5;2
Nord Ovest;Piemonte;CN;A629;1;0
Nord Ovest;Piemonte;CN;A660;37,09;11,5
Nord Ovest;Piemonte;CN;A671;2;0
Nord Ovest;Piemonte;CN;A709;1;0
Nord Ovest;Piemonte;CN;A716;0;0
Nord Ovest;Piemonte;CN;A735;60,83;0
Nord Ovest;Piemonte;CN;A750;2;1
Nord Ovest;Piemonte;CN;A774;2;0
Nord Ovest;Piemonte;CN;A779;10;10
Nord Ovest;Piemonte;CN;A782;3;1
Nord Ovest;Piemonte;CN;A798;1;1
Nord Ovest;Piemonte;CN;A805;43,75;5,5
Nord Ovest;Piemonte;CN;A979;1;0
Nord Ovest;Piemonte;CN;B018;1;1
Nord Ovest;Piemonte;CN;B033;170,37;26,8
Nord Ovest;Piemonte;CN;B079;2,75;0
Nord Ovest;Piemonte;CN;B084;9,5;3,4
Nord Ovest;Piemonte;CN;B101;76,34;25
Nord Ovest;Piemonte;CN;B111;345,75;20,75
Nord Ovest;Piemonte;CN;B167;1;1
Nord Ovest;Piemonte;CN;B175;0;2
Nord Ovest;Piemonte;CN;B200;1;0
Nord Ovest;Piemonte;CN;B204;7,2;1
Nord Ovest;Piemonte;CN;B285;98;3,52
Nord Ovest;Piemonte;CN;B467;3;1
Nord Ovest;Piemonte;CN;B489;0;0
Nord Ovest;Piemonte;CN;B573;28;9
Nord Ovest;Piemonte;CN;B621;0;0,5
Nord Ovest;Piemonte;CN;B692;0;0
Nord Ovest;Piemonte;CN;B719;41,5;6,27
Nord Ovest;Piemonte;CN;B720;16;0
Nord Ovest;Piemonte;CN;B755;12;0
Nord Ovest;Piemonte;CN;B841;75;8,34
Nord Ovest;Piemonte;CN;B845;0;0
Nord Ovest;Piemonte;CN;B894;17;1
Nord Ovest;Piemonte;CN;C046;14,5;0
Nord Ovest;Piemonte;CN;C081;0;1
Nord Ovest;Piemonte;CN;C140;5;0
Nord Ovest;Piemonte;CN;C165;5;0
Nord Ovest;Piemonte;CN;C167;1;2
Nord Ovest;Piemonte;CN;C173;6;1
Nord Ovest;Piemonte;CN;C176;4;1
Nord Ovest;Piemonte;CN;C205;1;0
Nord Ovest;Piemonte;CN;C214;0;0
Nord Ovest;Piemonte;CN;C314;1;0
Nord Ovest;Piemonte;CN;C317;4;1,78
Nord Ovest;Piemonte;CN;C323;2;0
Nord Ovest;Piemonte;CN;C375;2;0
Nord Ovest;Piemonte;CN;C376;38,76;3
Nord Ovest;Piemonte;CN;C441;1;0
Nord Ovest;Piemonte;CN;C466;75,31;3
Nord Ovest;Piemonte;CN;C504;13;2
Nord Ovest;Piemonte;CN;C530;4;0
Nord Ovest;Piemonte;CN;C547;41,5;1
Nord Ovest;Piemonte;CN;C550;11,5;0
Nord Ovest;Piemonte;CN;C589;36;9
Nord Ovest;Piemonte;CN;C599;80,43;6
Nord Ovest;Piemonte;CN;C653;32;11,33
Nord Ovest;Piemonte;CN;C681;0;0
Nord Ovest;Piemonte;CN;C738;0;0
Nord Ovest;Piemonte;CN;C792;2;3
Nord Ovest;Piemonte;CN;D022;15;1
Nord Ovest;Piemonte;CN;D062;14;4,05
Nord Ovest;Piemonte;CN;D093;1;1,78
Nord Ovest;Piemonte;CN;D120;21,5;2
Nord Ovest;Piemonte;CN;D133;7;0
Nord Ovest;Piemonte;CN;D172;5,25;0
Nord Ovest;Piemonte;CN;D205;805,05;77,23
Nord Ovest;Piemonte;CN;D271;5;1
Nord Ovest;Piemonte;CN;D291;30,5;3
Nord Ovest;Piemonte;CN;D314;22,83;7
Nord Ovest;Piemonte;CN;D372;48;7,61
Nord Ovest;Piemonte;CN;D401;0;0
Nord Ovest;Piemonte;CN;D410;3,33;1
Nord Ovest;Piemonte;CN;D412;9;4
Nord Ovest;Piemonte;CN;D499;5;1
