AREA;Regione;prov;2011_CodCom;NTN_2011_Uffici;NTN_2011_Negozi_Lab;NTN_2011_Depositi_Comm;NTN_2011_TCO_B04;NTN_2011_TCO_D02;NTN_2011_TCO_D05;NTN_2011_TCO_D08;NTN_2011_PRO;NTN_2011_AGR
Nord Ovest;Piemonte;AL;F707;0;3;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F713;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F737;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F751;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F814;0;1;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F965;17;17;14,33;0;2;0;1;7;0
Nord Ovest;Piemonte;AL;F995;0;0;1;0;0;0;0;0;0,33
Nord Ovest;Piemonte;AL;F997;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;F998;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G042;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G124;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G193;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G197;2;8,5;13,63;0;0;0;0;5,08;0
Nord Ovest;Piemonte;AL;G199;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G204;0;0;0;0;0;0;0;0;3
Nord Ovest;Piemonte;AL;G215;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G334;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G338;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G367;0;0;1,33;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G397;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G619;0;0;0;0;0;0;0;0,17;0
Nord Ovest;Piemonte;AL;G695;0;0;1,84;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G807;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G839;0;2;2;0;0;0;0;5;1,5
Nord Ovest;Piemonte;AL;G858;0;0;2;0;0;0;0;3;0
Nord Ovest;Piemonte;AL;G861;0;0;1,01;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;G872;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G877;0;0;9;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G960;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;G961;1;0;3;0;0;0;0;0;2
Nord Ovest;Piemonte;AL;G987;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H021;0;3;1;0;0;0;0;4;0
Nord Ovest;Piemonte;AL;H104;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;AL;H121;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H272;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H334;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H343;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H406;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H414;0;0;6;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H465;0;1;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H569;0;2;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H677;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H694;0;1;2,25;0;0;0;0;1;1
Nord Ovest;Piemonte;AL;H810;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;H878;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I144;1;1;6,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I150;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I190;0;1;1;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;I429;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I432;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I645;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I657;1;3;4;0;0;0;0;3;0
Nord Ovest;Piemonte;AL;I711;0;0;8;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I738;0;0;5,33;0;0;0;0;2;0
Nord Ovest;Piemonte;AL;I798;0;0;1;0;0;0;0;3;0
Nord Ovest;Piemonte;AL;I808;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I901;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I911;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I941;0;0;3,75;0;0;0;0;2;0
Nord Ovest;Piemonte;AL;I977;1;0;2;0;0;0;0;0;2
Nord Ovest;Piemonte;AL;L027;0;0;4,61;0;0;0;0;2;0
Nord Ovest;Piemonte;AL;L059;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L139;0;1;0;0;0;0;0;1;0
Nord Ovest;Piemonte;AL;L143;0;2;6,5;0;0;0;0;1;0
Nord Ovest;Piemonte;AL;L165;0;0;1;0;0;0;0;2;0
Nord Ovest;Piemonte;AL;L304;9;13;19,55;0;0;1;6;19,14;3,17
Nord Ovest;Piemonte;AL;L403;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L432;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L570;15;21,49;19,5;0;0;0;2;7;0
Nord Ovest;Piemonte;AL;L633;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L881;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L887;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L904;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L931;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L963;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L970;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;L972;0;0,5;0;0;0;0;0;1;1
Nord Ovest;Piemonte;AL;M009;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;M077;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;M120;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;M121;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;M123;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A072;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A173;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A300;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A312;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A352;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A479;15;47;60,19;0;1;0;6;7,73;2,26
Nord Ovest;Piemonte;AT;A527;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A588;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A770;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A812;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B221;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B236;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B306;0;1;5,84;0;0;0;0;0;0,17
Nord Ovest;Piemonte;AT;B376;0;1;3;0;0;0;0;0;1
Nord Ovest;Piemonte;AT;B418;0;1;1;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;B425;0;0;2;0;0;0;0;0;1
Nord Ovest;Piemonte;AT;B469;6;1;1;0;0;0;5;3;0
Nord Ovest;Piemonte;AT;B594;2;5,5;10;0;0;0;1;2;0
Nord Ovest;Piemonte;AT;B633;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B707;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;B991;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C022;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C047;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C049;0;2;1;0;0;0;0;2;0
Nord Ovest;Piemonte;AT;C064;0;0;1;0;0;0;0;0;1
Nord Ovest;Piemonte;AT;C127;1;1;2;0;1;0;0;2;0
Nord Ovest;Piemonte;AT;C154;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C161;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C226;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C230;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C232;0;4;11,67;0;0;0;0;2;0
Nord Ovest;Piemonte;AT;C253;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C438;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C440;0;0;1;0;0;0;0;0;0,48
Nord Ovest;Piemonte;AT;C528;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C533;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C583;0;0;1;0;0;0;0;0;0,33
Nord Ovest;Piemonte;AT;C658;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C701;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C739;0;1;2;0;0;1;0;0;0
Nord Ovest;Piemonte;AT;C804;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;C807;0;1;3,33;0;0;0;1;0;0
Nord Ovest;Piemonte;AT;C831;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D046;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D050;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D051;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D052;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D072;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D101;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D119;0;0,33;15,67;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D207;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D388;0;0;2,17;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D554;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D678;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;D802;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;E134;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;E159;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;E295;0;1;2;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;E338;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;E633;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;E917;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;E944;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F254;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F308;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F311;2;3;4;0;0;0;0;1;8
Nord Ovest;Piemonte;AT;F316;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F323;0;1;0;0;0;0;0;2,5;0
Nord Ovest;Piemonte;AT;F325;0;2;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F336;1;0;4,33;0;1;0;0;1;0
Nord Ovest;Piemonte;AT;F343;0;0;6,13;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F361;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F386;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F390;0;0;3,1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F409;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F468;0;2;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F527;0;1;4;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F556;0;0;1,83;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F678;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F709;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;F902;4;5,5;12,52;0;0;0;0;1;1
Nord Ovest;Piemonte;AT;G048;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G358;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G430;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G593;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G676;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G692;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;G894;0;0;4;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;H102;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H219;1;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H250;0;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H366;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H376;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H392;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;H451;0;0;4,16;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H466;0;0;0,33;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H468;0;3;2;0;0;0;1;0;0
Nord Ovest;Piemonte;AT;H811;0;2;10;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H899;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;H987;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I017;0;0;6;0;0;0;0;3;0
Nord Ovest;Piemonte;AT;I076;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I495;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I555;0;0;5,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I637;0;0;1;0;0;0;0;0;0,38
Nord Ovest;Piemonte;AT;I678;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I698;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I781;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L168;0;1;1,5;0;0;0;0;2;0
Nord Ovest;Piemonte;AT;L203;0;0;1;0;0;0;1;2;0
Nord Ovest;Piemonte;AT;L204;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L531;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L574;0;5;8;0;0;0;0;0;1,33
Nord Ovest;Piemonte;AT;L807;0;1;1;0;0;0;1;0;0
Nord Ovest;Piemonte;AT;L829;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L834;0;2;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L879;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L945;0;0;4,98;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;L984;0;2;5;0;0;0;0;1;2
Nord Ovest;Piemonte;AT;M019;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;M058;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;M302;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;A107;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;A280;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;A784;0;2;1;0;0;0;0;0;1
Nord Ovest;Piemonte;BI;A859;29,5;34;37,28;2;0;0;4;17;0
Nord Ovest;Piemonte;BI;A876;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B058;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B229;0;0;8,75;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;B417;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B457;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B465;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;B508;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B586;0;5,5;11,16;0;0;0;0;3;0
Nord Ovest;Piemonte;BI;B708;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;B933;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;C155;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;C363;0;5;3;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;C526;0;0;0;0;0;0;1;1;0
Nord Ovest;Piemonte;BI;C532;0;0;2;0;0;0;1;2,5;0
Nord Ovest;Piemonte;BI;C819;0;0,67;1,67;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;D094;3;5;18;0;0;0;2;4;0
Nord Ovest;Piemonte;BI;D165;0;4;4;0;0;0;0;5;0
Nord Ovest;Piemonte;BI;D182;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;D219;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;D339;0;0;2,33;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;D350;0;0;0;0;0;0;1;0;0
Nord Ovest;Piemonte;BI;D848;1;0;4,72;0;0;0;0;5;0
Nord Ovest;Piemonte;BI;E024;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;E130;0;0;3,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;E552;1;1;2,5;0;0;0;0;7;0
Nord Ovest;Piemonte;BI;E821;0;0;6,89;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F037;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F042;0;0;3;0;0;0;0;3;0
Nord Ovest;Piemonte;BI;F167;0;0;3;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;F189;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;F369;0;3;6,25;0;0;0;0;2,1;0
Nord Ovest;Piemonte;BI;F769;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F776;0;0;7;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;F833;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F878;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;F992;0;1,17;7,5;0;0;0;2;1;0
Nord Ovest;Piemonte;BI;F993;1;1;4;0;0;0;0;0;1
Nord Ovest;Piemonte;BI;G521;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G577;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;G594;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G714;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G798;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;G820;0;6,5;8,26;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;G927;0;0,67;5,94;0;0;0;0;2;0
Nord Ovest;Piemonte;BI;G974;0;0;3,22;0;0;0;0;2;0
Nord Ovest;Piemonte;BI;G980;0;1;7;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H103;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H145;0;0,33;3,41;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H538;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H553;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H561;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H662;0,5;0;9,33;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H681;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;H726;0;0;2,5;0;0;0;1;1;1
Nord Ovest;Piemonte;BI;H821;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I074;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I596;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I835;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I847;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;I868;0;0;1;0;0;0;0;0;1
Nord Ovest;Piemonte;BI;I980;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L075;0;0;2;0;0;0;0;0;0,33
Nord Ovest;Piemonte;BI;L116;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L193;0;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L239;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L436;0;0;7;0;0;0;0;2;0
Nord Ovest;Piemonte;BI;L556;0;0;3;0;0;0;0;1;0
Nord Ovest;Piemonte;BI;L586;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L606;1;3,17;2;0;0;0;0;4;0
Nord Ovest;Piemonte;BI;L620;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L712;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L785;0;1;1,44;0;0;0;1;4,22;0
Nord Ovest;Piemonte;BI;L880;0;4;1,22;0;0;0;5;5;0
Nord Ovest;Piemonte;BI;L933;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;L978;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M098;0;0;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M179;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M196;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M201;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;M304;0;3;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A016;0;0,67;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A113;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A124;30;23;22,16;0;1;0;3;5;2
Nord Ovest;Piemonte;CN;A139;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A238;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A394;0;0;0,1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A396;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A555;0;0;0;0;0;0;0;2,17;0
Nord Ovest;Piemonte;CN;A571;0;1,78;15,61;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A589;0;2,66;3,83;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A629;0;0;2;0;0;0;0;0;0,5
Nord Ovest;Piemonte;CN;A660;0;0,67;18,65;0;0;0;0;1;0,5
Nord Ovest;Piemonte;CN;A671;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A709;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A716;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A735;0;0;6,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A750;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A774;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A779;0;3;17,5;0;0;0;0;1;0,71
Nord Ovest;Piemonte;CN;A782;0;0;1,3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A798;0;0;6;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A805;0;2;15,17;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A979;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B018;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B033;2;8,5;20,75;0;0;0;0;5;0
Nord Ovest;Piemonte;CN;B079;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B084;0;0;4,36;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B101;0;2;17,73;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;B111;7;12,75;34,85;0;0;0;1;12;0,5
Nord Ovest;Piemonte;CN;B167;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B175;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B200;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B204;0;2;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B285;0;2,33;30,11;0;0;0;0;11;2
Nord Ovest;Piemonte;CN;B467;0;0;4,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B489;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B573;1;2;14;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B621;0;0;6;0;0;0;0;0;3
Nord Ovest;Piemonte;CN;B692;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B719;0;2;19;0;0;0;0;6;0
Nord Ovest;Piemonte;CN;B720;0;1;5;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;B755;0;0;4;0;0;0;0;3;0
Nord Ovest;Piemonte;CN;B841;0;2;18,5;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;B845;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;B894;0;2;2;0;0;0;2;3;0
Nord Ovest;Piemonte;CN;C046;0;0;6;0;0;0;0;2;0
Nord Ovest;Piemonte;CN;C081;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C140;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C165;0;0;2;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;C167;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;C173;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C176;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C205;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C214;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C314;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C317;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C323;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C375;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C376;0;4,25;12,67;0;0;0;0;1,78;3,67
Nord Ovest;Piemonte;CN;C441;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C466;2;2;12;0;0;0;0;1;3
Nord Ovest;Piemonte;CN;C504;0;0;2,5;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;C530;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C547;1;0;10,5;0;0;0;0;3,5;0
Nord Ovest;Piemonte;CN;C550;0;0;3;0;0;0;1;3;1
Nord Ovest;Piemonte;CN;C589;0;1,5;13;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;C599;1;3;33,23;0;1;0;1;1;0
Nord Ovest;Piemonte;CN;C653;0;1;11;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C681;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;C738;0;0;1;0;0;0;0;0;0
